,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Ell2,0.18710223,0.21634246,0.2676704,-1.0279914,-1.5680584,0.72172517,-0.20541738,-1.0942192,0.42730954,0.39809465,-0.9865912,-0.26607406,-0.5144635,1.0853592,0.5570782,0.5589253,-0.100988686,-0.8247919,-0.20404187,-0.86564237
Rhobtb3,-0.46265,0.40953815,-0.3313859,-0.2442424,-0.33956137,1.2781242,0.061441787,-0.4853701,-0.8134818,0.043760747,-0.15682864,-0.2855361,-0.24829933,1.1558151,-0.61561495,0.21367395,-0.72293824,-0.4992934,-0.16662508,-0.5352489
Ttc37,-0.32554922,0.011106431,0.21777189,0.13428716,-0.11548166,-0.22782259,-0.67530864,-0.07741829,0.1757917,0.10471476,-0.03358355,-0.16702856,-0.16344172,-0.4085765,-0.038311783,0.1305986,0.07139337,0.25296953,-0.12704562,0.059186805
Mctp1,0.88206285,-0.93050957,-0.6700796,0.8701256,-1.1427293,-1.1108835,0.87093914,-0.58741534,0.26895538,-0.89981645,0.59730047,0.69199836,-0.96808195,-0.8125942,-1.2146621,-1.4012996,0.4137677,-0.94703376,0.9331522,-0.3491901
Fam172a,0.016373055,0.16629322,0.030502679,-0.46698198,-0.2320998,0.74678236,0.09054354,0.18938163,-0.13270888,0.05438718,-0.27320862,-0.012662907,-0.6184833,0.4311424,-0.04459796,0.123086296,-0.16150026,-0.07315909,-0.10672654,-0.03219053
Mef2c,-0.43756872,-0.2367621,0.2973505,-0.58130366,-0.6829648,-0.951403,-0.31012425,0.40884826,0.19758295,0.94574434,-1.0352484,-0.30186924,0.8232966,-0.50895685,0.030005254,0.8183195,-0.33926508,-0.49029598,-0.9989243,0.6086762
Tmem161b,0.42364967,-1.3121183,0.191442,0.025323803,0.07266417,-0.07275832,-0.0078875,-0.6520971,0.009330488,-0.19676079,0.12646739,0.075238235,-0.53451335,-0.55775833,-0.06242391,-0.089320116,0.015880795,0.20192045,0.023333818,0.021847244
Ccnh,0.08663136,0.008489776,0.15063724,0.18208244,-0.10223616,-0.42547578,-0.057051964,-0.5139382,-0.0671881,-0.05545262,0.04586082,-0.030966006,0.23104644,-0.36623648,0.15455113,-0.009402067,-0.04321844,-0.51949227,0.00019461836,-0.019266088
Rasa1,-0.13301456,0.10053877,0.14822811,-0.03856816,0.042980283,-0.12437534,-0.07952577,0.20233378,0.0067440746,-0.32329902,-0.00036010533,-0.07635294,0.124872535,0.09603476,-0.015786787,-0.01579304,-0.0094729345,0.14354715,-0.050011992,-0.0047826315
Cox7c,0.0650001,0.011533557,-0.19158776,0.03781535,-0.20960501,-0.014852478,0.092867926,0.2505252,-0.06185097,-0.13413039,-0.0068149,0.08811411,0.02194125,0.073364615,-0.004324821,-0.04192371,-0.029368628,-0.17906629,0.05424651,-0.045317918
Edil3,-0.55567497,0.5414663,0.39657664,-1.3889118,0.017891502,0.8933709,-1.435582,0.23942256,-0.013862471,0.36073127,-1.3147802,-0.71912694,0.043397956,1.1872255,0.71700287,0.25881907,-0.93751365,-0.9679639,-1.0489622,0.11299647
Msh3,0.062003937,0.09834552,-0.0036078305,0.07134409,0.43105915,-0.34119543,0.16767958,0.22464031,-0.40330622,-0.8302465,0.0198092,0.015161351,0.8207344,0.06338163,-0.07064891,-0.32223856,-0.16542809,-0.4387028,0.0016536352,-0.5083892
Zfyve16,-0.036792908,-0.070581615,-0.019420825,-0.09301171,-0.05034375,0.26396233,-0.024840457,0.5069378,0.010801332,-0.07807774,-0.009174683,-0.054809127,0.07452697,0.37379882,0.025932204,-0.004711397,-0.017402839,0.08455226,-0.045759726,-0.010368453
Serinc5,-0.41772816,0.80083156,0.13505457,-0.45643795,-0.3708403,1.2643651,-0.39985132,-0.5459132,-0.7206195,-0.21876566,-0.4851971,-0.27689955,-0.46779558,1.2209183,-0.5039186,0.7919973,-0.73060864,-0.077041455,-0.6828392,-0.66517705
Homer1,0.65074193,-0.7973019,0.06503252,0.32180586,-0.3765575,-0.8953746,0.119779356,-1.2188773,0.3619091,0.37908348,-0.71019506,0.6128512,-1.34919,-0.35342118,-0.13147227,0.5282551,0.13192339,-1.1024519,-0.13218112,0.22123812
Jmy,0.176736,-0.017170394,-0.032022454,-0.16969067,-0.03634391,0.48132753,-0.64025164,0.10573253,0.07623024,0.03169759,-0.10086185,-0.014493689,-0.17026179,0.3642236,0.04463618,0.10363888,-0.0367919,-0.14164144,-0.37666464,-0.017365789
Ap3b1,0.6056701,-0.3945183,-0.014904865,-0.03504768,-0.2541767,0.25250104,0.097446695,-0.7063658,0.008772116,-0.030824319,0.043663535,-0.20807791,-0.11148812,-0.0923327,-0.17107902,0.040354114,-0.0964048,-0.07083446,0.1296788,-0.0064446894
Tbca,0.050832182,-0.9418512,-0.03985184,0.0048407568,-0.34962776,-0.16710259,-0.10282672,0.28094804,0.25550467,0.15058275,-0.15487635,0.15191522,-0.37495053,-0.6744304,0.07554535,-0.02951859,0.12272339,0.062142402,-0.11437403,-0.028827729
Aggf1,0.077640355,-0.09555299,0.04794764,-0.21898471,0.35537615,-0.48539355,-0.020456797,-0.38259268,-0.0068084113,0.36136144,0.002299325,-0.012537516,0.015593585,-0.45694846,0.01581563,0.045376692,-0.0120108705,-0.036672298,-0.023039926,-0.060150757
Iqgap2,0.6431791,-0.86839825,-0.4856142,0.70923287,-1.0806252,-0.5935188,0.5734492,-0.91548973,0.51229644,0.17351533,0.9474829,0.040324017,-1.4367725,-0.53551304,0.6375899,-0.67336315,-0.93432724,-0.71625787,0.6228352,-0.17210834
Sv2c,0.799004,-1.4185858,-1.1678468,1.308634,0.10912584,-1.0330864,1.0206904,-0.5579857,-1.5093846,-1.1632695,0.6480809,1.1241382,-0.02676979,-1.0132349,-0.7596915,-1.0093273,-0.5382176,-0.34614426,0.8373817,-1.4595677
Col4a3bp,-0.22579886,-0.568423,0.03152553,-0.053249206,0.16177191,-0.75213015,-0.044131663,0.06369203,0.17458017,0.26882368,-0.06779238,-0.061784584,-0.13968293,-0.6757838,0.057984184,-0.05010994,0.09736223,-0.12277287,-0.025740791,0.010769617
Hmgcr,-0.04473671,-0.082282774,-0.00016991184,-0.14038074,-0.3764546,0.5987355,-0.09689076,-0.37039486,0.22577769,0.09469501,-0.25033206,-0.005952109,-0.22623241,0.4654446,-0.15094094,-1.0777808,0.5464467,-0.6232832,-0.36277524,0.20483431
Fam169a,-0.7812442,-1.522222,0.44677225,0.34844118,0.6233179,-0.9803892,-0.38959807,-0.35132036,0.4858864,0.38016388,0.10748791,-0.77270937,-0.14527392,-0.6665386,0.44197655,0.15645754,0.2786155,-0.7140857,0.04429904,0.38592935
Gfm2,-0.173234,-0.07189024,-0.052223034,0.08906479,0.10014345,-0.6017715,-0.010547872,0.06517333,0.085545115,-0.016903084,0.043470126,-0.30177435,0.0058531337,-0.18597087,-0.013725454,-0.046041187,-0.010570586,0.2880278,0.055378284,-0.033453345
Hexb,-0.04320651,0.49224028,-0.8681357,-0.5914555,0.017842252,0.37990376,0.018485522,0.86952,-0.07194688,-0.68705183,-0.12482606,0.3503377,0.4483917,0.15154257,-0.27726743,-0.35855514,0.034741826,-0.17447133,0.0972332,-0.18958367
Arhgef28,-1.271991,0.45668906,0.25620216,-1.1308467,0.3087585,1.0492227,-0.6339913,0.20906052,-0.29235926,-0.02086879,-0.90522695,-0.7693256,-0.37927178,0.8513941,-1.4113619,-1.423563,0.37846923,-0.43760094,-1.0935436,1.335091
Utp15,-0.32381928,-0.21036616,0.41086197,0.49037725,-0.536107,-0.5464585,-0.1333257,0.030862713,0.59697497,-0.679455,0.1287601,-0.41100073,-0.22994553,-0.45434877,0.0061437297,-0.081256896,0.023668502,-0.41171306,0.15074828,-0.053099234
Btf3,-0.2834669,0.3325944,-0.18762471,-0.46699196,-0.19408773,0.80858797,-0.13728273,0.7308323,-0.028151523,-0.5448592,-0.14991803,-0.15180224,-0.40027785,0.7591094,-0.020500053,-0.5092565,-0.068185136,0.24497598,-0.013354593,-0.057435535
Fcho2,-0.08500253,-0.045057107,0.08048574,0.003094618,-0.11383502,0.08469887,0.044719294,0.5225574,-0.021237671,-0.39021137,0.009375102,0.0024656395,-0.7304643,-0.2170832,-0.02319671,-0.051330324,-0.05057689,0.84912866,-0.047984943,-0.033919163
Map1b,-0.36250246,0.23549327,-0.43466404,-0.35939187,0.09481761,-0.4097434,0.122574575,0.606016,-0.33034566,0.5540741,-0.39233276,0.07047975,1.0675122,0.025971506,-0.28712514,-0.17821977,-0.21902475,-0.3515163,0.14557967,-0.17189747
Bdp1,0.059051793,0.024707878,0.034032825,-0.0033769154,0.03658101,-0.33003092,-0.072340764,-0.038019437,0.011243499,-0.14938422,0.013431594,-0.024556717,0.13402492,-0.6623352,-0.0018097387,0.04909091,-0.05249704,-0.04741017,0.016814267,-0.02259403
Gtf2h2,0.51073074,-0.09656555,-0.47310948,0.2386153,0.03874883,-0.8480596,0.015498429,0.3375521,-0.21034239,-0.02584774,-0.0317021,0.068502314,-0.7882502,-0.45557094,-0.0802102,0.05460238,-0.23280504,0.12769979,0.15192552,0.016032593
Rad17,0.16006358,-1.5242682,-0.019784454,0.39304465,0.10379059,0.24877606,-0.092913374,0.05292503,-0.030425398,-0.29208723,0.3243937,-0.22179659,-0.81236184,-0.538719,-0.051675774,-0.02283182,-0.0456541,0.41595954,-0.23941283,-0.0603105
Nln,0.01712157,-0.9125519,0.59019953,-0.072088525,0.09737261,-0.64573526,-0.40057376,0.42834604,0.44682822,-0.47171837,0.07495744,-0.17568128,-0.18065652,-0.7808953,0.340213,-0.5713869,0.082996234,0.060785998,-0.30687267,0.084363505
Sgtb,0.16895531,-0.40995702,0.31966588,-0.43349114,-0.5111184,-0.9731692,-0.34469151,-0.0088308025,0.5248509,0.666754,-1.1849002,0.5048582,-0.6900153,-0.4216891,0.4940772,0.44532943,0.34439415,-1.124927,-0.17738591,0.24941787
Cwc27,0.12675552,-0.14234492,-0.14128713,0.30489329,-0.43924427,-0.11509316,-0.5278571,0.8655406,0.18527247,-1.2743498,0.041097853,-0.040586583,0.01069784,-0.26551288,-0.03252044,-0.026637908,-0.052565414,0.22664213,-0.0112599,-0.0705995
Srek1ip1,0.33037654,0.03175197,-0.10984023,0.20164989,0.21665853,-0.09322682,0.18111213,-1.0668982,-0.27701554,-0.35687056,0.21320875,0.13923846,-0.4950497,-0.3028209,-0.027233575,-0.20910786,-0.29597518,0.4084333,-0.117345035,0.017552204
Rgs7bp,0.6391841,-0.27994892,-0.17830332,-0.016888587,-0.69165313,-0.9760227,0.40572292,-0.44819078,-0.033813976,0.5150302,-0.6086064,0.9051731,0.1214867,-0.648131,0.22724456,0.059072796,-0.27565014,-0.71119547,0.093705624,-0.14871281
Ipo11,0.08232607,-0.5212186,0.24664031,0.28623274,-0.086082615,-0.36451712,-0.64767474,-0.7313324,0.39398172,-0.07389248,0.15263706,-0.49119747,-0.8508471,-0.6141506,0.20061433,0.18714617,-0.023424203,-0.13534023,0.06604497,0.03195809
Dimt1,0.5364174,-0.82392466,0.36010355,0.053522132,0.2563684,-0.16524352,0.0850223,-1.1423674,0.090989,-0.7955562,0.43953964,-0.101938285,-0.49542466,-1.0611843,0.05353658,0.04685533,-0.32348213,-0.40072727,0.26210582,-0.030883696
Kif2a,-0.22443599,-0.4079479,0.22372787,-0.014377142,0.30670193,-0.39237887,-0.21161488,-0.43385538,0.32263738,0.51126313,0.24927488,-0.48798433,-0.5356078,-0.5596985,0.5658071,0.63838553,0.3101743,-0.7729898,-1.0303742,-0.031114502
Ndufaf2,0.13866223,0.6939306,-0.05263388,-0.7595247,-0.6248442,0.86858344,0.028414214,-0.95034736,-0.06272968,0.07725722,-0.4763827,0.05908746,0.1284884,0.75349605,0.5525724,0.064465046,-0.46833426,-0.56241864,-0.41659784,-0.27083996
Elovl7,-0.5940553,0.9874634,-0.82186055,-0.90387565,-1.1083636,1.640767,-0.47421664,-0.23424555,-1.2246236,-1.5576879,-1.0462562,-0.3600326,-0.7236355,1.8103911,-1.1473961,-1.0012014,-0.7579225,-0.48870796,-0.7301836,-1.0711143
Pde4d,-0.3795287,-0.8660385,0.60164714,-0.18119486,-0.4398485,-0.3232839,-0.44122592,-0.20136996,0.87306947,0.32544234,-0.07586421,-0.74190193,0.34451255,-0.7129283,0.6091068,0.27689654,0.52299994,-0.48798427,-0.42973354,0.5107738
Dhx29,-0.21211492,0.21417052,0.17002168,-0.16655143,0.16589981,-0.020241903,-0.7667379,0.10554091,0.117767476,-0.051634785,-0.06805935,-0.025542889,-0.7790366,-0.11261684,0.048373207,0.019354254,-0.029798461,0.073256254,-0.4140159,0.07246764
Ndufs4,0.34909654,-0.015366385,0.17874758,0.051713485,-0.21966322,0.0822079,-0.45625415,0.18241061,0.01626202,-0.32065687,0.004971551,-0.010850927,-0.519137,0.27887946,0.04512095,-0.14036864,-0.06011434,0.06801647,-0.1297306,-0.060537975
Mocs2,-0.26044002,0.34058002,-0.07196827,0.056114767,0.33563265,0.28868082,0.029456476,-0.41506684,-0.07175544,-0.08783851,0.17333147,0.0024409138,-0.31428117,-0.32893527,0.16903983,-0.12891611,-0.012017368,-0.644736,0.010683367,-0.15180226
Itga1,-0.51910836,0.6132567,-1.1550405,-1.1389617,-0.6112471,-0.2159572,0.0022107991,1.9021688,-1.0610508,-0.34846002,-0.61515176,-0.05384601,-0.19621184,-0.806918,-0.57463914,0.10043017,-0.6313947,1.2386199,0.07636327,-0.7270493
Parp8,-0.39279428,0.036661293,-0.08065586,-0.23697051,0.54392457,-0.6816978,-0.6184259,0.63890177,0.22182615,0.111302644,-0.390222,-0.4257371,0.56393075,-0.39206317,0.38676345,-0.56152606,0.011878887,0.3524513,-0.3672548,-0.10902113
Paip1,-0.45379013,-0.61938024,0.31871772,-0.38039535,0.015178635,-0.33077896,-0.0014804205,-0.011266823,0.08568817,1.0261122,-0.17803137,-0.29074994,-0.5218314,-0.33202744,0.43845645,0.4752614,0.034844175,-0.43928638,-0.32540685,-0.18198764
X4833420G17Rik,-0.7653633,-0.36555874,0.32957435,0.37053004,-0.37801048,0.23320669,-0.21400109,-0.29426613,0.40630147,-0.49310446,0.4810542,-1.0091078,-0.9763095,-0.3741557,0.027015593,-0.1042731,0.10004486,0.558045,0.24298653,-0.00052913994
Hmgcs1,-0.65660745,0.76582175,-0.30171534,-0.67082083,-0.7446606,0.9732483,-0.19966215,-0.19237868,-0.107553996,8.1493075e-05,-1.0494071,0.024998715,-0.5370306,1.2525041,-0.49615577,-0.5825014,0.33643377,-0.49205288,-0.3693168,-0.32259688
Zfp131,-0.029538214,-0.25578526,0.029741641,0.037130345,-0.0034504419,0.2990882,-0.74594307,-0.20003025,0.08409045,0.2597263,-0.052882094,-0.031825215,0.22603507,-0.022597313,-0.045491714,0.021392345,0.013286421,-0.14702347,-0.056644194,0.002655577
Flnb,0.0036049418,-0.17267409,0.021397358,0.09082834,-0.060499888,-0.57373196,-0.04479378,0.25733182,0.027959952,-0.43335542,0.038925484,-0.020145822,-0.98777217,-0.22412142,-0.013712971,-0.09427211,-0.01153979,0.27269128,0.0028180573,0.025022317
Abhd6,-0.18271083,-0.40983346,0.20202006,-0.07929948,0.6130171,-0.33183095,-0.5330021,-0.650137,0.23596202,0.3411051,-0.3845964,0.029584832,0.13930969,-0.5060882,0.14182228,0.23035257,-0.24982876,-0.8541378,-0.47680476,0.6178708
Pxk,-0.15959194,-0.17008156,0.14571305,-0.102500364,0.3465651,-0.076402225,-0.09678007,0.12358841,-0.09389947,-0.271044,0.0899921,-0.10082656,-0.8541601,-0.020562613,0.12687215,-0.16268967,-0.027547741,0.07590035,-0.099024795,0.015782494
Ptprg,-0.7622064,0.07945763,0.3299966,0.0350758,-0.037214287,-0.8922867,-0.50159794,0.98852414,-0.2347798,0.034675196,0.5488161,-0.810329,0.28592205,-0.49057415,-0.07900949,-0.24844514,0.5306021,0.1664618,-0.64052206,0.1032467
Cadps,-0.45115045,-0.567442,0.65440017,-0.27583444,0.35804355,-0.6997642,-0.90769637,-0.46933684,0.59299946,0.43858176,-0.14836913,-1.3010826,-0.5864255,-0.08853837,0.9042215,0.24241468,0.40741083,-0.5724339,-0.3863481,0.22601946
Thoc7,-0.026998587,-0.12186407,0.042012267,-0.2080588,-0.009067272,0.48268536,-0.1575402,-0.047323857,0.01853366,0.030150844,-0.06058711,-0.02136473,0.07247342,0.038068347,0.0074541764,0.016564053,-0.01873033,-0.24169663,0.008375943,-0.01120296
Psmd6,-0.43326893,-0.094221205,-0.002964441,0.0020711846,0.00611278,0.49714017,-0.20274757,0.3486552,0.050731625,-0.13388672,0.0030599656,-0.0580929,-0.12159778,-0.007427661,0.03274112,-0.012219356,-0.038430613,-0.050186083,0.029552449,-0.040801365
Slc4a7,-0.107548594,-0.027505301,0.50435966,0.46472618,0.60124826,-0.41842544,-0.83947337,-0.15283099,-0.7064588,0.0035503402,0.14058842,-1.1103544,-0.82962584,-0.827573,0.15337011,-0.22322702,-0.54559547,0.6920833,0.11047444,0.6324173
Ngly1,-0.3536152,-0.23488225,-0.19111252,-0.11575336,0.5509071,0.37603304,-0.323144,-0.6436753,-0.15839076,0.40283594,-0.24744958,-0.52919185,-0.046458066,-0.14955841,0.19126646,0.24859414,-0.12451908,-0.33171836,0.32571083,-0.27396923
Rarb,1.2221172,-0.69738007,-1.4567565,1.228543,-0.8616051,-0.5276079,1.2761725,-1.0428102,-1.6898433,-1.6253754,0.987666,0.92997056,-0.7932994,-0.30328828,-1.4285489,-1.1985589,-1.2172114,-0.16725256,1.1268846,-1.3014281
Camk2g,-1.1809714,-0.19453841,0.26434556,-0.8319796,-0.22041126,-0.9274863,-0.5764123,0.61638266,0.82542783,0.6620083,-0.8954141,-0.42982283,-0.4872063,-1.062529,0.6163847,0.8942476,0.30189866,0.034727868,-0.5208355,-0.26559824
Vcl,-0.42788908,-0.08513668,-0.49483055,0.6745311,0.6086989,-0.23216586,-0.5265575,0.91919774,-0.341967,-0.83064765,0.72623974,-0.038798418,-0.1163929,-0.20895524,0.15586351,0.17225488,-0.57261086,0.51125896,-0.8228435,-0.5622885
Vdac2,-0.5598841,0.24152453,0.45614293,-0.14425948,-0.17887607,0.38310376,-0.47895736,-0.6524627,0.18143658,0.2517883,-0.3214619,-0.6799548,0.814809,-0.0104659265,0.46599093,0.3732705,-0.46030754,-0.16395718,-0.20913893,-0.48372382
Kcnma1,-0.13058095,-0.63807476,0.39485887,-0.0981553,-0.08042066,-1.1747646,-0.11249454,-0.35729665,0.45178914,0.68611676,-0.3743224,-0.6147817,0.25806615,-0.29110193,0.21570799,0.5168505,0.30971804,-1.425758,0.17280427,0.41328824
Dlg5,-0.7399952,0.5351406,-0.20200878,-0.06232786,0.72580755,-0.3452563,-0.54037225,0.62293285,0.0559408,-0.3049266,-0.47501886,-0.72418183,-0.13749205,-0.6889835,-0.45347,-0.8470129,1.0275074,0.37850145,0.20730086,-0.39432198
Polr3a,-0.016326914,-0.40071097,0.19773951,0.090835765,0.1848743,-0.0259443,-0.107924655,-0.91576135,0.03330492,0.025022104,-0.103594795,-0.09363441,-0.9839904,-0.15970191,-0.1449629,0.05434605,-0.03621638,0.4218126,-0.05712232,0.005003626
Slmap,0.65406245,-0.5986113,-0.00055764464,0.57119197,-0.6607623,-0.99359477,0.69114864,-0.9776782,-0.34181443,0.079376064,0.35054502,0.8721858,-1.416014,-1.1163603,0.077452704,0.2684736,-0.52882427,-0.34752873,0.4587563,-0.20385282
Appl1,0.087413415,-0.45925078,0.10971237,0.032078825,-0.015651334,-0.620833,-0.1054322,-0.21081796,0.06811319,0.14211655,0.09568897,-0.23291658,0.059475657,-0.37233528,-0.027934192,-0.12824292,0.092951454,-0.24524674,-0.12925984,0.08563203
Ccdc66,-0.3680743,-0.6004058,0.14627773,0.17657539,0.15441887,0.12554279,0.48820198,-0.09035357,-0.1861748,-0.4879415,0.5672454,0.017620234,-0.76201653,-0.27949515,-0.5030871,-0.09193605,-0.1698752,0.41893807,-0.21191779,0.027554942
Erc2,0.09647018,-0.5386422,0.26876476,0.26631096,-0.8145897,-1.5147623,0.21972276,-0.60628605,0.18427613,0.5816924,0.22496398,-0.34215596,0.14589003,-0.883303,-0.1387982,0.42386213,0.36925378,-1.4948148,0.3559164,0.17827499
Cacna2d3,1.2163578,-1.0303664,-0.11429825,1.0241771,-1.949555,-1.6396161,1.0595136,-0.9956691,-0.67494893,-0.8943348,0.8360761,0.80643886,-1.3906484,-0.76541364,-0.66074586,0.5081464,-1.1673367,-1.3434685,0.7263606,-0.30300173
Actr8,0.17826712,-0.29406685,0.095326625,0.075299926,0.043235373,-0.36144504,-0.0055979094,-0.6622916,0.2043959,-0.18056238,-0.03318354,-0.060215298,-0.09920456,-0.6448797,-0.016305612,-0.053662807,-0.037987266,-0.3121405,0.03124478,0.00012184244
Cacna1d,0.36701825,-1.10892,0.33154944,-0.017962005,0.3960689,-1.070839,-0.04809492,-1.2798744,0.48665074,0.008873224,0.04158191,0.16005228,-0.2731307,-1.2728528,0.17940369,-0.45104092,0.35973257,-0.363512,0.100791916,0.40516815
Tkt,-0.21255754,0.58924896,-0.3196483,-0.5688019,0.078338966,1.0670071,-0.6544136,-0.2566215,-0.18184717,-0.2584408,-0.67337245,-0.68387026,0.587447,0.97441673,0.05795463,-1.0414135,-0.18517743,0.3943243,-0.8040514,-0.51297563
Itih3,-1.0686203,1.1684064,-1.2125136,-1.1703517,0.23912682,1.3027717,-0.99265397,1.03445,-0.8519304,-0.4328475,-0.20414996,-0.73614156,-0.00326227,0.8719305,-0.75209385,-0.17051075,-0.81153727,0.8513177,-0.85508555,-0.3813151
Nek4,-0.035183374,-0.89469355,0.015393098,0.12482669,0.58249545,-0.46872804,-0.6546423,0.37996188,0.051847264,0.16439594,0.12716895,-0.29146746,-0.5729592,-0.53102636,-0.14255053,0.0051677125,-0.1363218,0.099562585,0.24708328,-0.010197838
Gnl3,0.17162089,-0.9040928,0.26527667,-0.007641705,-0.10080793,-0.27207312,-0.1444989,0.10906955,0.23356333,-0.36556387,-0.21382117,-0.14690498,-0.7595963,-0.9880755,0.120896935,0.055598002,0.03136801,-0.16721885,0.0064101783,0.19079885
Capn7,-0.30742943,-0.314201,0.39228636,0.2437391,0.12552208,0.023388939,-0.11118322,-0.9179809,0.16128278,-0.56000364,0.36692488,-0.41263962,-0.8926098,-0.81866854,-0.12272787,-0.053404048,0.09230478,0.037940033,-0.15878767,0.13407096
Sh3bp5,-0.58535445,-0.23764725,0.015343313,-0.36679405,-0.3537256,-0.0065393876,-0.20919847,0.4761455,0.40971145,0.63614637,-0.07346159,-0.34967932,-0.0514486,-0.46167308,0.09725768,0.015772201,0.011156442,0.1233659,-0.10346335,0.008406174
Ankrd28,-0.3011089,0.7257975,-0.1485531,0.26437345,-0.4554421,0.8796851,-0.055224475,-0.95746994,-0.22798629,-0.21280015,0.08417609,0.3450275,-0.463805,1.0596637,-0.80081695,-0.71926594,-0.2111942,-0.47364122,-0.18107401,0.2367391
Parg,-0.017336966,-0.07815978,0.019127585,-0.0035191586,0.00075721834,-0.0018092084,-0.0351403,0.12160672,-0.0014896814,-0.32619533,-0.018587925,0.01981169,-0.37374067,-0.32936797,-0.009827399,0.0117413895,-0.009443533,0.2805178,0.017834172,0.014349518
Ercc6,0.13255255,-0.88548005,0.3845249,0.38655877,0.19980577,-0.60974866,-0.30545437,0.31510684,0.23716144,-0.94318074,0.11210668,-0.20324917,-0.19053356,-1.08351,-0.09169414,-0.10403431,-0.054958526,-0.22785534,-0.12697752,0.12121624
Glud1,-0.1860797,0.5257683,-0.6317986,-0.40182474,0.09126132,0.33658272,-0.0014681652,0.5233592,-0.4674655,0.1458738,-0.15957516,0.119094156,0.70555556,0.38369223,-0.24825318,-0.16030864,-0.40813825,0.4015301,-0.04809111,-0.619855
Ghitm,0.2550775,-0.17425358,0.039644014,0.00076213025,-0.40706283,-0.6269996,-0.009086408,-0.07065385,0.30268803,0.059752874,-0.3653094,0.281466,-0.21955118,-0.33876064,0.5277395,0.049230065,0.12931162,-0.76071346,-0.22410306,-0.46178854
Fam213a,-0.4696562,0.7531606,0.1291881,-0.29314885,0.28366724,0.23003912,-0.878209,0.39087608,-0.123265706,-0.057130348,-0.069567814,-0.41468853,-0.21227145,0.120272286,-0.46563545,0.049861472,-0.040681582,0.69866097,-0.18077464,-0.11242057
Psmc6,-0.8458784,0.40028006,-0.15250331,-0.08519524,0.111115426,0.20002517,-0.30180004,0.16043557,0.011064865,0.39091855,-0.014305375,-0.43044686,0.04269341,0.15452957,0.014870339,-0.072679356,0.030467262,-0.23275638,0.021639332,-0.05075313
Fermt2,-0.41423976,0.6441384,-0.5429255,-0.5250891,-0.37090778,0.64562494,-0.09076881,0.87704355,-0.4791324,-0.307616,-0.6861374,0.13443531,0.5304845,0.5893418,-0.6427183,-0.15747854,-0.5467789,0.6395756,-0.21939401,-0.27906206
Fbxo34,-0.12655091,-0.6835417,0.8683128,-0.4565813,-0.020935927,-0.9247409,-0.34691736,0.1581222,0.045098297,0.6062746,-0.8065902,-0.12238715,-0.058918204,-0.6311951,0.35110304,0.8697052,-0.13404721,-0.031606037,-0.75939566,0.28201196
Atg14,0.3620378,-0.56498194,-0.15939716,0.14755227,0.49430662,-0.41117972,-0.019870775,-0.18298712,0.15678664,-0.7942275,0.06508409,-0.057803355,-0.1805008,-0.3288814,-0.04345253,-0.034401055,0.034046736,0.05136612,-0.15367472,-0.029949183
Exoc5,-0.12949646,-0.30053446,0.13402398,-0.10468561,0.08509388,0.20631938,-0.0102415355,-0.60724753,0.046031315,-0.19752213,-0.0631369,-0.07315387,-0.9294109,-0.05644257,0.053669836,0.06313731,0.035506256,-0.023436148,-0.020247284,-0.046522178
