,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
73,0.7265606,0.70878667,0.8834896,1.3209674,1.3067718,1.5920334,9.382311,0.72465396,0.63099295,0.91658324,0.75446135,1.1009835,5.5240903,0.93266094,0.88846755,17.259293,0.80871576,0.5894615,1.772417,0.6662455,2.0984564,0.6109068,0.56495976,0.9000617,0.54372257,0.7047075,0.61091924,0.94019437,0.67620367,4.09376
74,0.71876323,0.6059663,0.8693175,2.0525331,1.538327,1.7714843,7.378263,0.6505225,0.5332038,0.8561368,0.5174325,1.1817126,3.6076255,0.8572742,0.9271704,29.354128,0.8357971,0.53880167,3.119732,0.65943265,3.1895168,0.7689587,0.40396395,0.78272814,0.8336726,0.6367067,0.7684383,1.7822773,0.8500999,6.867675
75,0.7141845,0.51170814,0.73455685,1.6290419,1.3986545,2.1216903,7.5165806,0.6751442,0.44053674,0.84654284,0.5611942,0.9249904,2.2813241,0.72548664,1.4402896,24.02728,0.9215529,0.5236641,3.6775622,0.87504107,5.400143,0.6243093,0.4106171,0.656887,0.8152198,0.5229614,0.5237809,1.1847991,0.7324247,3.9063697
76,0.47163504,0.4271748,0.6058086,0.91266114,1.3316263,3.7547367,6.9861674,0.7047764,0.4169598,0.7941457,0.43477553,0.9425065,0.84234697,1.0790062,3.8288054,18.654732,0.9646881,0.5864223,7.795019,0.9070194,11.022239,0.7949239,0.5476944,0.65181464,0.8795847,0.55543596,0.57590437,1.1376677,0.6537793,3.0123613
77,0.58807826,0.48270184,0.79054093,1.0871315,0.6629541,7.019497,3.0197988,0.5601697,0.48358697,0.89888066,0.3690224,0.7859497,0.4149003,1.3336327,19.10923,31.067091,1.2592789,0.5534875,5.874138,1.1945744,14.963499,2.836459,3.118785,1.0242841,0.7766362,1.3084369,1.9571139,1.1187322,2.199887,0.81056386
78,0.56790847,0.4521967,0.66198826,1.144789,0.8499636,6.2773447,3.1580324,0.5389454,0.4936602,0.9497771,0.49430978,0.979238,0.8110456,1.6030803,8.455325,29.968002,0.8096584,0.73273206,19.214563,0.8787296,14.963499,2.836459,3.1187859,1.0242841,0.7766362,1.3084369,1.9571141,1.1187322,2.199887,0.81056386
79,0.78713477,0.40049252,1.0017579,1.8204551,0.8263656,6.6938705,2.1252291,0.5383779,0.64497536,0.75361454,0.6645524,0.8746321,4.100838,0.9986928,1.1204675,13.261001,0.57703304,0.4844294,24.282482,0.62158144,20.77035,2.9203696,4.519976,0.8864034,0.89847624,1.4824721,2.0523582,0.9237586,2.1999838,0.69449353
80,0.626703,0.49866587,0.7224293,0.7182655,0.8301756,13.406835,1.8987229,0.5879799,0.49972337,0.8425176,0.52182055,0.88878024,0.6593521,1.561865,6.4011507,10.251207,0.8673299,0.5993967,44.92295,0.911413,25.72825,3.7018075,2.8183877,0.8487727,0.9584563,1.2262468,1.4307843,0.9231414,1.4335964,1.5236716
81,0.4986593,0.5805007,0.664277,0.5958681,1.4502532,13.215539,1.9712561,0.56255984,0.50342345,0.84390557,0.4080746,0.65534866,0.39710167,1.1753905,3.825082,3.8144422,2.2629209,0.55301905,59.99388,1.1737977,27.268202,2.9089997,1.5703145,0.9090141,0.7711659,0.9579327,1.2358252,1.2094326,0.97365755,2.4099824
82,0.520087,0.5812938,0.72178507,0.71850836,0.77047276,12.6191,1.6268176,0.59516525,0.4552816,0.84794295,0.45110402,0.87113065,0.4314608,1.4523323,12.511044,3.2373774,1.2279574,0.582755,73.48018,1.1964662,44.695812,3.1517015,1.4068688,0.73551726,0.90031683,1.0453985,1.1266446,1.1604074,0.71586514,3.2132895
83,0.55236995,0.67777777,0.7897427,0.45732945,1.2375821,1.7377145,10.034361,0.63738024,0.63019204,0.6923326,0.55283594,2.062395,0.54825294,1.4827155,1.0169387,84.30692,1.2363472,0.9517522,1.607286,1.0519592,1.1366316,0.5586441,0.48876426,0.7975449,0.59957176,0.8864981,0.53406966,0.78456205,0.8908358,3.7977033
84,0.45800614,0.79142904,0.6452921,0.44748676,1.7410774,1.8808066,8.733912,0.71084416,0.5502131,0.8637691,0.7530691,1.5404193,0.5929124,1.8185105,1.2506407,115.743515,1.360994,0.8641131,1.3794312,1.2356002,1.7504255,0.6544083,0.57936823,1.5282043,0.622204,0.9190822,0.5646806,1.737094,0.7139682,10.577344
85,0.46626136,0.82364655,0.7440529,0.48806813,1.5543855,1.9034475,10.171178,0.65705574,0.4950541,0.78212285,0.6008684,1.1259686,0.5543594,2.1482966,2.0613718,129.23247,1.1764863,0.74492675,1.3474463,1.2546594,3.565324,0.7167245,0.67074454,1.677631,0.4670154,1.1794128,0.5886611,1.436191,0.68346745,16.128647
86,0.46836847,0.764941,0.7153494,0.43258065,1.4511597,1.3998021,10.926626,0.6741868,0.46069872,0.81891894,0.5832483,1.0305241,0.5090074,2.256824,1.7547653,69.52188,1.2482853,0.69636583,1.1701356,1.2408644,3.612592,0.7288885,0.6293656,1.4802983,0.49489024,1.0037675,0.6161419,1.5467805,0.6651163,15.272153
87,0.50116515,0.7641948,0.7379556,0.50878406,1.3542265,1.2589922,11.778408,0.72446775,0.5255352,0.8239721,0.51488215,1.0614833,0.50623435,2.4321191,1.4565408,75.87153,1.1326491,0.68462366,1.1366628,1.2017103,2.029593,0.6374088,0.59209484,1.4015332,0.4932179,0.83609235,0.5718216,1.4561461,0.61295986,10.738225
88,0.53155696,0.6886191,0.8224999,0.69276273,1.1106565,1.1303346,13.545286,0.73373187,0.51721835,0.8359771,0.48744714,0.88065386,0.45113185,2.7607915,1.9809964,30.61796,1.1457995,0.54330134,1.3535098,0.8701199,2.1611207,0.7493197,0.5804068,0.9317065,0.5541459,0.5947291,0.8067539,1.4034256,0.7766779,9.36038
89,0.6301159,0.63963497,0.8282448,0.73594534,1.1858574,0.90120554,17.149279,0.9206877,0.518046,0.8937975,0.69788545,0.78870946,0.47186273,3.1380992,3.2596543,48.257286,1.3444545,0.5402854,1.0642092,1.1915792,1.0438017,1.1315967,0.7936966,0.5852877,0.8111778,0.5914996,2.061097,0.8571402,2.264611,0.6149639
90,0.7446629,0.65750754,1.3720059,1.5572035,0.86725485,1.3540095,16.19779,0.8337594,0.6632949,0.6526439,0.7642458,1.0042504,2.401938,0.9338831,0.84891844,9.595211,0.74734354,0.60120326,1.4815773,0.69054693,1.5440491,0.68119913,0.8294156,0.8718575,0.42564452,1.2613798,0.806744,0.5373997,0.9256753,0.5872327
91,0.91705894,0.56857383,1.2581863,1.3866756,0.8640049,1.4783428,23.68066,0.8088839,0.5574659,0.6262349,0.7201126,0.9830169,1.9796361,1.1460655,0.91632587,10.248192,0.77470416,0.62305653,1.4556743,0.68625885,1.4044605,0.53390545,0.7216688,0.90719545,0.42592418,1.5620179,0.5614382,0.44520482,0.6655925,0.49151215
92,0.670352,0.7852475,1.5363073,1.7952802,0.8358568,1.5265436,13.323023,0.80561244,0.7190025,0.70878327,0.73335904,1.0143328,2.1549542,1.249426,0.9283366,11.93489,0.8042811,0.61264026,1.0471201,0.7238423,1.255347,0.47209936,0.583424,1.2246275,0.50609535,1.4125077,0.4981386,0.5950041,0.5661949,1.0260116
93,0.7581377,0.6302454,1.0070628,1.2401714,1.044039,1.3363359,13.807447,0.6851988,0.68204373,0.75116646,0.5975179,1.0482129,2.9294,0.98373085,0.7847327,26.56582,0.7255717,0.5749325,2.2581074,0.6609042,1.1828114,0.57018775,0.5567754,1.2519524,0.66644406,0.8794451,0.5345803,0.9461123,0.56519747,3.791065
94,0.6974145,0.65915394,1.0667785,1.3657979,1.1517462,1.666436,11.098282,0.6711614,0.68260497,0.7889768,0.58183736,1.1968453,6.0220976,0.8486503,0.841751,22.893116,0.797343,0.56375283,2.270225,0.62700796,1.2074594,0.6696292,0.6541017,1.3847994,0.7125125,0.85347503,0.6165303,1.1326548,0.62653345,6.037806
95,0.63657105,0.56754655,0.8686942,1.0901787,1.6681132,1.4331764,9.508152,0.6963068,0.5725992,0.82803357,0.44926342,1.1428846,1.3064098,1.0766859,0.885949,11.1966715,0.7113638,0.6408522,2.443888,0.5518284,2.45231,0.6984194,0.5359344,0.96100277,0.65645975,0.6105817,0.67535543,1.4716183,0.67135566,9.232113
96,0.6982901,0.57141435,0.61404896,1.6588829,2.026888,2.0017056,7.2877846,0.707885,0.51217175,0.9622569,0.46631905,1.4448276,4.029691,0.92504126,0.7605891,11.443913,0.7324171,0.84876657,3.6007183,0.5379336,6.9734874,0.570763,0.37260193,0.5498794,0.79192096,0.44696167,0.526902,1.1752927,0.69486284,3.8612416
97,0.58646274,0.6574056,0.6716994,1.2641433,2.6921446,2.1436682,6.8517704,0.6675167,0.550703,0.96534884,0.52158046,1.3380977,6.4278603,0.78574777,0.74065673,22.029299,0.7317546,0.6089209,3.7150962,0.569952,5.2786117,0.6088225,0.41010472,0.6286956,0.86428607,0.45290527,0.54665476,1.3892273,0.7480999,6.1174703
98,0.62000257,0.5367923,0.572443,1.7075667,2.1619484,2.0594997,5.977162,0.696077,0.5131365,0.97516847,0.5879629,1.490568,2.998336,0.88379407,1.2061073,6.2192793,0.7208514,0.7478047,3.2084935,0.649728,4.2648683,0.6867117,0.4914062,0.590859,0.941352,0.51909864,0.5945257,1.2588434,0.859916,3.6592188
99,0.7984507,0.37606668,0.7936748,3.817997,0.98637354,5.4270577,2.3812027,0.54706085,0.5728054,0.6020068,0.40793222,0.99135005,0.7284527,1.0518829,4.4521575,24.65524,0.9628084,0.6025491,9.333042,0.99317276,21.241972,2.9370768,4.689801,0.8479209,1.0311924,1.7192234,1.9948726,0.88377917,2.208793,0.6469994
100,0.7882905,0.44287485,1.0391098,2.1040905,0.8225311,6.9139013,2.8754926,0.5426677,0.58549005,0.7343857,0.5202091,1.2015197,3.2009878,0.9237701,1.1213235,6.1775885,0.7807783,0.61947185,9.819059,0.6041522,23.51514,2.9532707,5.2054763,0.8385781,0.9491284,1.5538405,2.0894625,0.85938287,2.2000203,0.65516865
101,0.7377043,0.43580434,0.796499,1.2104006,0.6899108,13.588383,2.176861,0.5800251,0.49557596,0.7448709,0.38586292,0.8655606,0.4480667,1.5487459,25.018211,31.06324,1.6898675,0.66134864,13.629489,1.362714,43.2352,3.9516788,4.878602,0.8405769,1.0379719,1.2262919,1.7172388,0.7599761,1.618379,0.8008711
102,0.62643176,0.4901315,0.7266219,0.7330901,0.7137959,14.075624,2.0781288,0.58196926,0.47028416,0.8456651,0.39272544,0.8150914,0.42077458,1.3082569,5.0963235,9.951303,1.4188528,0.59733194,38.731285,0.99705946,33.257374,2.7844565,1.7039913,0.8958073,0.76815337,0.9278364,1.2797904,1.1895427,0.92573756,2.1759574
103,0.51173645,0.59942603,0.58184844,0.6432667,2.1728625,12.468991,1.3619798,0.63144207,0.5501441,0.9890394,0.62055486,0.72795963,0.8621548,1.574203,2.6747003,10.701695,0.766923,0.57848525,48.86296,0.84501964,19.30759,1.239205,0.99853516,0.8937389,0.5590625,1.1545278,0.8390268,1.2907801,0.55921906,4.763162
104,0.53115916,0.547579,0.59886277,0.90783954,1.8888289,8.20375,1.7015712,0.5268655,0.6530981,1.1222699,0.88684887,1.202386,1.2885698,1.4380393,0.98102957,6.5881433,0.7312705,0.7105448,56.27592,0.6625635,4.9840174,1.1012236,0.54424286,1.035766,1.0233977,0.79606503,0.9741707,5.664577,0.9017938,3.3901026
105,0.50733185,0.58760214,0.6031461,0.76809597,2.1488638,9.534245,1.6775987,0.55751675,0.62292457,1.1003857,0.7849966,0.74214816,1.0643766,1.4363476,1.3654927,6.6791725,0.63525766,0.5477871,43.501705,0.705912,3.3471165,1.1471151,0.5905298,1.0877595,1.1826444,0.7841921,1.0292102,6.7776127,1.2195609,2.4601753
106,0.46146625,0.8056021,0.65122604,0.5162013,2.5532825,14.410528,1.3729281,0.66571164,0.5792736,0.9740258,0.4419977,0.6500286,0.40015078,1.2395046,9.154805,2.6762044,1.0815231,0.5497787,74.89683,1.347224,2.4910946,1.6044774,0.8362222,0.74078506,1.4934586,0.75618964,1.6452852,7.918579,1.9276069,2.0256941
107,0.5135552,0.8004049,0.7083422,0.49327782,1.5340168,1.7100344,10.487864,0.6883049,0.5612921,0.80852187,0.7522385,1.605585,0.6208335,1.8270936,1.146452,114.32418,1.357186,0.93915325,1.3809127,1.2119919,2.6802883,0.6743999,0.63753825,1.3116511,0.49738422,0.9949949,0.54562986,1.2196524,0.66210306,9.139833
108,0.42393476,0.8173375,0.6788148,0.38895935,1.6680032,1.5362167,10.680936,0.6498784,0.50006485,0.8677934,0.6909161,1.4972041,0.55660635,2.445488,1.3590244,167.5085,1.3562965,0.8697608,1.4104905,1.3071076,2.9727635,0.7389559,0.65598655,1.6179975,0.5473927,1.1441922,0.6157211,1.6616235,0.73523974,14.470978
109,0.43922657,0.7782124,0.69621164,0.41255182,1.6014868,1.3840256,10.965035,0.6619922,0.48934722,0.84882987,0.6494873,1.3113562,0.54174215,2.4274771,1.4412923,143.99527,1.2483324,0.8259952,1.3036376,1.5492237,3.014453,0.77231246,0.68489105,1.6938637,0.61464256,1.0815446,0.62954986,1.8728963,0.7232319,15.186958
110,0.506744,0.71639574,0.7936152,0.54175866,1.1806186,1.4998835,12.665602,0.66134083,0.47850174,0.7015518,0.4288681,1.0371419,0.54969937,1.6669326,1.2748715,20.626484,0.9781843,0.65392756,1.4827155,0.89661294,1.7273304,0.60728216,0.5727164,1.5509928,0.42889184,0.9206606,0.5457389,1.3377593,0.5811558,11.028609
111,0.5788681,0.81159586,0.7285267,0.51582396,1.2959608,1.4777412,12.51168,0.6667502,0.48511386,0.8219369,0.49053362,0.9639404,0.46634495,2.793002,1.217452,26.797468,1.1587791,0.6307339,0.97666186,1.0193248,1.7840456,0.6204433,0.63321906,1.2433321,0.47450718,0.78026575,0.5582357,1.1521999,0.59666103,8.516334
112,0.6688407,0.6630415,1.1190873,0.868844,0.9008603,1.6869175,17.811714,0.7854564,0.54803306,0.6341181,0.47682914,0.9690332,0.6941014,1.6313875,1.5129355,19.656544,1.0252184,0.55753744,1.6518675,0.8331296,2.1230276,0.7698724,0.700729,1.1578833,0.46889547,1.1011065,0.78305477,0.85697097,0.9310438,2.2175443
113,0.7426671,0.65519863,1.2732353,1.7160115,0.9367516,1.2548012,18.423458,0.84871536,0.61444724,0.72415346,0.8495862,0.97490996,3.474822,1.074719,1.011081,9.697975,0.81770647,0.61212754,1.4105779,0.71329373,1.2719693,1.4773736,1.2616595,0.6694935,0.69651204,0.91882175,1.2821115,0.61706185,1.7120265,0.49323153
114,0.78393984,0.7126224,1.2559841,1.5548407,0.9188293,1.206305,15.169258,0.7562059,0.6458678,0.6883141,0.94831574,0.92520845,2.2989655,1.2974894,0.9126136,14.6564665,0.73349124,0.62722075,1.2134503,0.7607031,1.343493,0.59238756,0.73789847,1.706739,0.43519178,2.0099056,0.62195814,0.6204007,0.710814,0.98070973
115,0.67751944,0.7136831,1.3020356,1.4257574,0.8372964,1.7088785,14.671372,0.7965714,0.6265614,0.73324275,0.79368985,0.8812852,3.4507227,1.0779537,0.9574521,4.7229853,0.8740469,0.6126796,1.2052382,0.7123764,1.2059139,0.46128383,0.5483922,1.3459259,0.45235443,1.6056656,0.49903178,0.56944984,0.5758967,0.8984743
116,0.7875829,0.6160182,1.1128299,1.9764974,0.7337295,1.1842988,17.531181,0.69652927,0.67836905,0.62175965,0.67686397,1.1943882,3.3036218,1.2071958,0.6483159,8.510692,0.6841321,0.7744857,1.5166403,0.58802295,1.1715046,0.4725652,0.56952477,1.018687,0.5415838,1.1578022,0.50604814,0.6157809,0.57021207,1.112357
117,0.7519263,0.62361765,1.0848337,1.3150532,1.0782952,1.4500289,12.2941265,0.681574,0.63308626,0.72034466,0.60423344,1.080513,3.9681919,0.873291,0.8791984,33.02939,0.7693908,0.55872893,2.527789,0.68731666,1.4094741,0.6437127,0.61543775,1.3631873,0.70352477,0.89348376,0.61665726,1.1456498,0.5934658,5.2947183
118,0.7078433,0.67083126,0.8333726,1.4091289,1.8998814,2.9534593,9.834748,0.63178754,0.5510869,1.0184112,0.69741935,0.86856395,2.690354,1.0187248,1.0445623,4.6787953,0.8712756,0.59296614,1.4331291,0.65242165,1.5701473,0.54297465,0.5719326,1.4977702,0.54828566,0.70206565,0.5201642,1.1415583,0.4734632,9.595846
119,0.65733635,0.6578493,0.78625643,1.315617,2.0725074,1.9665788,7.010435,0.6709452,0.5883533,0.87123144,0.4210911,1.1748563,0.74447316,1.7498387,0.89768934,44.962093,0.8345695,0.5982184,2.6479993,0.72085613,6.6999726,0.5762287,0.49011922,1.143115,0.5475247,0.6878121,0.53307366,1.3972714,0.53941673,9.329527
120,0.7343716,0.4758014,0.69057566,3.024271,1.3184786,1.189067,7.151486,0.6080682,0.58443815,0.7712976,0.7070936,1.8150438,9.888686,1.0802791,0.557849,13.528513,0.6415811,0.84478205,2.149335,0.47145838,3.7256114,0.53471583,0.4180929,0.8829507,0.6809733,0.54453343,0.5108179,1.3862357,0.5577073,5.834689
121,0.771649,0.4658934,0.6611426,3.4046855,1.3911777,1.4180002,5.564352,0.62083733,0.5620816,0.8633331,0.6836733,1.6849233,11.722551,0.93031263,0.6113652,23.55968,0.7079186,0.72058976,2.6287177,0.5345856,8.82283,0.82719094,0.8232924,0.5187351,0.9117202,0.5255758,0.62473345,0.92218894,0.9244462,1.8836913
122,0.8234826,0.40358657,0.7825871,2.6242826,1.0395396,2.520105,4.487609,0.5542592,0.63334715,0.65055513,0.4480908,1.2834245,1.080452,1.0049518,1.2669449,12.045,0.8343658,0.6227863,5.063215,0.7212471,22.184828,1.6638446,2.8617709,0.50341624,1.152714,0.8616209,1.0191766,0.61637974,1.272546,0.7109773
123,0.9382322,0.371445,1.0249609,3.5620532,0.7660806,5.0010066,2.6758938,0.53162843,0.6038259,0.62405777,0.31310907,1.0085106,0.37728888,1.1796693,3.6363165,33.731518,1.3684945,0.6159404,19.014116,0.8922414,31.048231,3.0600696,8.514985,0.6927572,1.2095771,1.917679,2.0823808,0.657759,2.160791,0.5314183
124,0.95271903,0.37426493,0.9332404,2.219676,0.6319256,6.5521326,2.5687766,0.53484386,0.5802759,0.5977934,0.29285198,1.2106968,0.34594738,1.5176561,7.9538064,27.966457,1.4192357,0.6389774,7.925705,1.0518799,48.83026,3.7973728,9.902873,0.6276255,1.3100295,1.6236318,2.0106494,0.5736947,1.9887881,0.4553213
125,0.7401922,0.43513656,0.8271973,1.1899664,0.6554347,10.344622,2.1457083,0.56021965,0.50380397,0.7600347,0.34917927,0.9150912,0.401534,1.3966938,4.58494,18.08479,1.4210104,0.566629,14.475495,0.9364322,58.577526,3.927817,12.229318,0.58343047,1.349905,1.6498388,2.1010046,0.5270876,2.0540197,0.44384065
126,0.66771996,0.50899094,0.7611784,0.85730165,1.1292838,14.605427,1.6553781,0.61502326,0.48596063,0.7764292,0.33072498,0.70207393,0.3717385,1.2922736,5.3681636,10.797043,1.3130448,0.54661757,22.855171,1.1457258,19.287704,1.9912336,1.4730105,0.81696904,0.74430907,0.9175093,1.0770466,1.319142,0.89297724,2.5660954
127,0.57857597,0.49978405,0.6682652,1.1929023,1.9255302,8.707078,1.5050906,0.57553893,0.6746061,0.99841774,0.6924708,0.9701194,1.4975846,1.4356716,1.1488829,25.990269,0.6945553,0.5758078,34.013298,0.59197533,9.794439,1.0706679,0.9086445,1.1863822,0.6314082,0.76047987,0.76371914,1.97652,0.69033927,5.036334
128,0.45686054,0.7044779,0.5460121,0.64610046,2.1317453,9.727882,1.8675234,0.5435209,0.52580416,1.2010188,0.6823764,1.003837,1.6107608,1.2962343,0.95101106,10.497548,0.8525203,0.58517975,17.107868,0.6289106,4.7693357,1.1665537,0.5682759,1.0212383,1.0939801,0.82580346,1.0127767,5.233401,1.0077907,3.2787316
129,0.4854089,0.73052436,0.6399517,0.61973256,2.2805424,11.683021,1.504348,0.5930211,0.5493287,1.0375268,0.62456703,0.7464903,0.738831,1.2288489,2.4257603,3.276042,0.79083765,0.59470814,49.36148,1.0013098,2.6059856,1.1260276,0.6734128,1.0839454,1.0485504,0.7587866,1.122557,6.829399,1.2675303,3.5234158
130,0.50913197,0.8226508,0.8740052,0.6429105,1.6263272,20.969044,1.2502313,0.77097,0.5125317,0.9076214,0.32663468,0.5757352,0.27355665,1.1742613,9.616521,2.8241274,3.4004424,0.49822682,32.750565,1.359093,2.2791877,1.6518756,1.1821824,0.6612982,1.4397702,0.9542078,1.8651204,3.7239296,2.74693,1.840498
131,0.45281994,0.8752163,0.70675385,0.53403723,2.4862688,17.902508,1.3537877,0.7278677,0.5339128,0.98081946,0.46943218,0.7338182,0.410076,1.2239863,4.7991185,1.9948387,1.9903295,0.5490887,89.06144,1.07828,2.4349685,1.2690551,0.89181715,0.7738762,1.193843,0.9376158,1.5684829,4.381304,1.9690169,1.972936
132,0.45470977,0.85673285,0.8826545,0.6219864,1.7774911,25.626942,1.3271738,0.7887765,0.5500666,0.9550681,0.5401372,0.97196347,0.53202856,1.2074766,2.3390498,2.228266,1.4745048,0.65550727,56.61222,0.97253144,2.0956528,1.0911837,1.2716933,0.70192456,0.93116534,1.046394,1.6185411,1.7877966,2.5233183,1.50914
133,0.7909844,0.49569342,0.81809634,0.74391764,1.5309284,1.6179259,12.847935,0.6415081,0.7543402,0.6230711,0.603926,2.2004235,0.6206484,1.634593,1.035551,45.19818,1.1061251,0.8057874,1.5281341,0.9163372,1.3012304,1.3081772,1.1893828,1.152348,2.424779,0.90959185,1.3288498,0.83624965,2.5972083,1.3625472
134,0.604802,0.78007096,0.7780645,0.4851521,1.2798986,1.730169,11.214185,0.75471413,0.60960424,0.76808596,0.6443859,2.102791,0.68729377,1.4953562,0.795391,48.34086,1.0832064,1.0523005,1.4118599,0.94423753,2.499675,0.6771018,0.63337004,1.0785937,0.5523569,1.0394295,0.560909,1.095977,0.77242696,9.971283
135,0.54813653,0.83540165,0.738362,0.44092977,1.1650143,1.759319,10.978178,0.6779318,0.5146636,0.78506815,0.60648525,1.8217907,0.7175278,2.392691,0.659504,36.93872,0.9059278,1.0980365,1.1196376,0.7241776,3.0214126,0.6754654,0.6231123,1.4643807,0.4894331,1.0277687,0.5645249,1.2887094,0.6574638,12.555695
136,0.5917536,0.8730851,0.7806854,0.45079243,1.4828287,1.895458,12.775499,0.75313544,0.4750505,0.8169538,0.3616341,1.3209324,1.1431009,0.9473861,0.93929356,8.865508,0.62351555,0.6166802,3.0423732,0.5697371,1.6103808,0.6630833,0.6733207,1.5433844,0.46496472,1.0151753,0.5548632,1.2840098,0.6316654,10.10683
137,0.6843379,0.75372285,1.0289805,1.0396314,1.0906086,1.3672662,13.072677,0.7777294,0.591988,0.69206774,0.46885577,0.9752744,1.540289,1.0794891,0.9463289,8.215952,0.7794693,0.61365557,2.1647873,0.63183177,1.9526092,0.7964553,0.84333897,1.3621814,0.5282851,1.0981988,0.6160193,1.168343,0.70529854,6.5039234
138,0.75573146,0.63911945,1.2840242,0.99624205,0.855694,1.3564432,26.059969,0.82611763,0.55433863,0.57198244,0.39232254,1.0176576,0.51023,1.3139898,1.4756157,11.799239,0.9865132,0.6388149,1.2365607,0.8924896,0.9019712,1.8139834,1.6723533,0.7688785,0.7249473,1.0072904,1.2183992,0.5508086,2.0245452,0.38991138
139,0.83122003,0.52206993,1.1121098,2.0397089,0.917851,0.77208364,18.989414,0.82654965,0.6273244,0.5789716,0.7703373,0.8585592,0.8555048,1.6587795,1.3650409,50.59666,1.0153651,0.62468004,1.1025513,1.2342169,0.8263634,1.7352017,1.8065046,0.65773636,0.79291284,1.023874,1.2178148,0.50679123,1.7840327,0.4701575
140,0.73532796,0.7234005,1.5248643,2.1979961,0.8302311,1.1021307,14.032307,0.829573,0.7045379,0.66984266,0.8456637,0.9357612,3.1719165,1.003896,1.3569626,13.400735,0.8588063,0.555353,1.0961813,0.7920578,0.84176785,1.4545429,1.5933491,0.99076116,0.78354067,1.5043697,0.88390857,0.45713198,1.6133555,0.4171617
141,0.6781511,0.77355206,1.2199106,2.5063553,1.0154046,0.89999264,13.222767,0.8356655,0.81605554,0.7340377,0.8628696,0.7363281,0.9321954,1.8098502,1.6963544,16.074337,0.8537851,0.5375295,1.0390849,0.9980796,1.1874192,1.1636624,1.162159,2.0281253,0.7648038,3.088281,0.72071815,0.5131652,1.1600969,0.543664
142,0.6883885,0.76706153,1.345016,2.281306,0.8291495,1.2632744,13.796522,0.80807686,0.6488697,0.73372185,0.8478778,1.0801076,2.6244173,1.1410336,0.9285969,4.8085833,0.74690783,0.740397,1.3332247,0.61339027,1.7976848,0.487616,0.5884428,0.81538683,0.5031572,1.144017,0.48311025,0.4376559,0.5704963,0.49617893
143,0.8188256,0.5859648,1.3129301,2.4726543,0.7362814,1.2405828,15.779525,0.7277838,0.5836655,0.63087773,0.56211144,1.0297226,1.680441,1.0249565,0.99090093,7.6658993,0.8278485,0.6276713,1.7577595,0.6766142,1.0376302,0.78080034,0.8085025,0.9110639,0.78521854,1.0219301,0.6400303,0.6520107,0.85083383,1.1279192
144,0.76605463,0.7122302,0.94085073,1.2993085,1.0687709,2.2289898,13.027377,0.705081,0.56394166,0.69949937,0.38232145,0.732456,0.69010997,0.87140393,2.40441,12.538158,1.046392,0.5807639,1.5017718,0.82325315,1.9656354,0.5797484,0.50433993,0.99546456,0.6362665,0.8203539,0.5286791,0.87894684,0.5968975,2.4848518
