,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 8
97,55.93099,3.1625416,0.35504043,0.41105527,0.37612623,0.42971954,0.97159374,1.8643947,0.6862509,0.6148982,1.0030947,0.99407023,0.8056803,1.2316009,1.2588309,5.2076,0.5932282,6.1472654,1.9643412,11.4789505,1.3996978,1.1813791
98,42.62173,2.2624092,0.33966532,0.35638505,0.40586615,0.36542195,1.2694378,2.1740985,0.65489113,0.46266052,1.5032063,0.99791473,0.8918484,0.8023095,1.5627966,4.426965,0.4286293,5.4121585,3.205734,16.952303,1.1643958,1.4116653
99,1.1307778,2.8301659,0.52776086,2.0321298,3.6261642,0.63090134,2.7820892,0.921636,0.32106316,0.58725256,2.1842852,0.84017766,0.46859616,1.7695879,1.2790902,0.5875739,0.60938895,22.394667,1.1060878,32.43192,1.9714143,2.24804
100,1.2023268,2.897852,0.72147065,1.6699011,5.0269837,0.72189295,1.8198179,0.9628228,0.33805683,0.5872526,2.1842854,0.8401777,0.46859616,1.7695879,1.2790902,0.58757395,0.60938895,22.39465,1.1060879,24.474365,2.074747,3.692241
101,1.0985224,2.905336,0.5837815,2.9855566,4.0163746,0.729543,1.6998038,0.90822613,0.3592841,0.5872526,2.1842854,0.8401777,0.46859616,1.7695879,1.2790902,0.58757395,0.60938895,22.39465,1.1060879,19.519815,2.1336322,5.3471684
102,1.121839,2.8146305,0.5545232,2.3130264,4.442603,0.9021659,2.0591347,0.98911035,0.31799835,0.7327714,3.1718123,0.6231117,0.66072106,0.92496955,0.5794156,0.6051585,0.61003,31.45931,4.5628405,25.349253,1.9480038,2.808697
103,1.1612833,2.9978118,0.6867241,2.9417713,3.3721066,0.90551615,1.6136746,1.0242251,0.33401975,1.0159316,1.7247266,0.87614375,0.9748685,0.7909664,1.3077366,0.79345816,0.6601282,80.26867,2.2670965,26.73814,1.9219248,2.6481106
104,1.5798609,2.3866088,0.5148667,2.2702198,1.4309249,0.6878216,2.828494,1.1901864,0.33861616,0.9387838,2.6968153,0.7233845,0.92228204,0.74183536,0.5132762,0.7602341,0.6649546,76.8613,3.9126065,29.70644,1.9692354,1.7475439
105,2.1874073,2.5843072,0.42977756,0.9586284,0.72986203,0.64286727,8.812033,1.1408799,0.33903754,0.9933569,1.0667479,1.3357824,1.1055655,0.6562782,2.325757,0.8893669,0.60740286,296.94055,1.4176873,14.763764,1.7633095,1.1676565
106,4.9281487,2.9904938,0.3814494,0.5179252,0.41362768,0.5489981,9.074925,1.1204005,0.3267163,1.0555917,0.8685797,1.4668572,1.4810674,1.0524212,1.3431319,0.9069377,0.61928505,217.16454,0.86258423,23.394388,1.354158,0.93362075
107,4.635227,3.394479,0.34468713,0.58768415,0.42498475,0.5267943,12.476302,1.1329498,0.30132616,0.90399307,1.0554187,1.0625046,1.1731688,1.1154289,1.1244344,1.4003898,0.6343949,109.17235,1.2280903,15.412711,1.445581,0.94261086
108,4.621957,2.4722033,0.38361794,0.6395754,0.53109527,0.5554706,7.8510675,1.071653,0.4181167,0.8657331,0.9502377,1.2248086,0.9696414,0.9975421,1.5824473,1.4645885,0.5476183,62.847267,1.3678384,15.930384,1.5572562,1.0369512
109,4.9275293,1.8507719,0.43277198,0.7879691,0.6543505,0.55314815,4.8537393,0.98906267,0.5073738,0.61762804,1.5398953,0.8008364,0.6447677,0.8140416,1.347662,2.9501166,0.42850837,28.862658,6.510285,26.889597,1.6353024,1.2378585
110,2.841915,2.026459,0.42253336,1.1712614,0.6411174,0.5335255,3.0257154,0.8107501,0.62977946,0.60709643,1.5452238,0.7016906,0.64294004,1.3850226,1.1705709,7.858151,1.1102681,6.4106917,10.392681,31.43761,1.8214412,1.2406852
111,3.711226,2.0425525,0.4698518,1.1620317,0.64392203,0.5429232,2.4150279,0.99089277,0.58550835,0.593963,1.3488331,0.7379455,0.63640904,1.0913594,0.99112016,8.93842,0.67894083,4.3137116,6.8140674,31.730656,1.8861322,1.1357118
112,5.0703425,2.2213192,0.42035872,0.7091272,0.5537409,0.5068786,3.754555,1.1074388,0.51977277,0.71445507,0.7593078,1.0565228,0.74670994,1.1900413,1.4152564,7.489283,0.4604336,10.911937,2.0939755,30.654394,1.4459763,1.2045254
113,25.35582,2.172256,0.5223705,0.498456,0.46251252,0.4709184,1.4833764,1.2657479,0.5785626,0.66161263,0.96832144,0.93792534,0.7122621,1.1421931,0.99446905,7.5226603,0.48992687,7.28458,2.265439,13.5363035,1.6007475,1.265035
114,8.490162,2.2882712,0.38041037,0.5691576,0.5026942,0.49708197,3.036626,1.1618296,0.5830355,0.99646497,0.5482655,1.4900472,0.9170896,1.2371273,1.8771498,3.0987172,0.41995776,12.221334,1.0973455,114.758736,1.5854146,1.618864
115,12.812529,1.8869938,0.39937663,0.5688977,0.48298174,0.5130985,1.3081431,1.1560466,0.57801276,0.8366643,0.7763225,1.7132064,1.0118562,1.3526857,1.8703735,2.2069173,0.37382424,12.561362,1.0374341,134.4402,1.6553185,1.5785495
116,53.371666,1.9784446,0.3339131,0.33170253,0.39420843,0.38025516,1.2895094,1.6681828,0.74777114,0.6357402,1.1506227,0.94365954,0.7929904,0.98862517,1.586464,3.5622876,0.4800579,6.9379125,4.3815565,14.540249,1.1001446,1.2922806
117,30.071535,2.6667786,0.3004197,0.32267874,0.3735658,0.36404467,1.3749758,1.9589424,0.8501538,0.5494768,1.2865353,0.95895445,0.9012251,0.67750394,1.8219638,3.1666722,0.47789285,5.17112,5.0727983,28.167038,1.2127292,1.2928069
118,0.9781283,4.2730503,0.6520784,2.5782275,5.443464,0.77513623,1.1728961,0.84401345,0.36346942,0.6763808,1.6729137,0.9682958,0.4687923,2.0840294,1.0969423,0.61581177,0.594336,14.086269,0.90452886,13.4501295,2.429034,4.118552
119,0.9880626,3.6066742,0.7268368,3.1776354,5.029986,0.80701375,1.1309862,0.7980608,0.40148228,0.73784816,1.4192005,1.0567915,0.4688875,2.3028526,0.9978795,0.6329582,0.5849884,10.6061945,0.79908323,10.744353,2.6251905,5.3942733
120,1.0859444,3.1376696,0.72359365,2.7112265,4.4631815,0.8921252,1.4319974,0.90629214,0.3608181,0.6740007,1.9606911,0.81883156,0.57466596,1.746846,1.2602082,0.6637678,0.63653046,27.568466,0.9944374,21.079039,2.1312077,4.348681
121,1.0393723,3.108273,0.5885554,3.7497969,3.3303514,0.9679413,1.3196988,0.8912501,0.36196536,0.8360967,3.3190138,0.613777,0.75398463,0.7928063,0.3870746,0.6823409,0.6411422,44.071114,4.781544,19.317781,2.0456827,3.1853018
122,1.2761961,2.7440996,0.5469824,2.3426552,1.8264959,0.8539213,2.2243917,1.026939,0.3283202,0.9632236,2.1511722,0.82640547,0.9910302,0.74688584,0.6823078,0.7069083,0.59905624,75.12578,3.6557407,25.60349,1.8532126,1.8312643
123,2.091919,2.3773105,0.5305537,2.092599,0.9627069,0.6766915,5.7644176,0.97913516,0.30014658,0.99719644,1.1835817,1.1774524,1.4698081,1.0163268,0.98425245,0.885866,0.62609684,221.92258,0.9667397,19.554237,1.5317311,1.0579922
124,3.189763,3.0059714,0.40702936,0.6303849,0.5304704,0.570392,10.559179,1.074058,0.32247472,1.0229541,1.0331817,1.2990915,1.4415866,1.0131487,1.2167214,0.89592266,0.59195626,195.96423,1.231533,12.195534,1.6453838,1.0003475
125,5.7300396,3.3778205,0.35332364,0.51324594,0.37319404,0.5377686,11.294429,1.1093876,0.3090173,0.9368812,1.0855865,1.3609135,1.3019475,0.89390576,1.3098264,1.0365262,0.559619,181.25206,1.4575875,17.375877,1.3086417,0.9283955
126,4.267514,2.3618612,0.49871135,0.5992907,0.49655962,0.5443313,15.442059,1.2027041,0.30424362,0.7155099,1.4230655,0.90623796,0.8706258,0.85376525,1.1489202,2.2650461,0.4868351,47.210392,3.1414149,11.560399,1.5420008,0.9233993
127,3.827784,2.454934,0.43005005,0.696886,0.58093095,0.55008006,10.553889,1.0884018,0.31067804,0.67479676,1.5460808,0.88505673,0.7666209,0.82521784,1.2438759,2.6688724,0.4457706,30.873333,4.267122,13.0022335,1.467043,1.0086205
128,3.702787,2.283314,0.49291146,1.1609006,0.72655725,0.54525346,4.017161,1.0495825,0.47607923,0.59506416,1.6442274,0.69933677,0.6192206,1.0250916,0.7561148,4.336453,0.5969432,2.7519333,18.653286,22.002905,1.8740746,1.0715867
129,1.5919904,2.4666104,0.73320615,1.9399312,0.935889,0.6888461,1.3213508,1.0234462,0.7036978,0.6234404,1.5036923,0.71500283,0.6344793,1.109504,0.8493158,5.10444,0.65604645,3.094887,14.603738,23.450157,2.290411,4.4943337
130,3.2922516,2.094071,0.6960754,1.3864961,1.0127534,0.69015753,1.4042355,1.0985208,0.5759356,0.6004704,1.2882863,0.7279108,0.6358507,1.1297908,0.9510244,9.341083,0.69575334,3.4248605,7.572464,26.93764,2.1592264,2.5942607
131,3.090788,2.5082955,0.49780014,0.6944794,0.55998546,0.55102736,2.0540693,1.0368605,0.646432,0.7072598,0.8074635,0.8783711,0.68740124,1.1445967,0.85892576,5.9631114,0.53642285,4.8631563,2.1157136,26.24628,1.9349891,1.5083365
132,4.199141,2.3651495,0.5077141,0.68538535,0.6270635,0.57016015,1.8530618,1.0317752,0.6313249,0.8909844,0.60469276,1.3248726,0.87146634,1.3050423,1.5700194,3.9185836,0.48682013,8.324433,1.3041712,27.03878,1.7324514,1.2584904
133,6.392938,2.2067256,0.4440161,0.5977281,0.5739255,0.5197605,2.1354222,1.0394846,0.6236592,1.058491,0.5224446,1.7576494,1.0683066,1.3549579,1.9003038,1.8824763,0.44879055,9.131677,0.9440076,80.20963,1.5730283,1.4117633
134,8.735525,2.2811766,0.35609698,0.5277611,0.44583654,0.5084698,1.4208891,1.1855379,0.71013665,1.0142218,0.7287374,1.1353859,1.0825902,0.7050982,2.4421337,1.3077408,0.5186396,5.112847,5.2263856,140.41486,1.656907,1.5815965
135,31.728443,2.4496877,0.29790872,0.31860322,0.38791203,0.36951983,1.4832234,1.8231139,0.86997265,0.7037895,1.1719217,0.92735225,0.94110996,0.68353724,1.9329582,2.4104364,0.50687003,4.949319,5.7829456,25.120586,1.2463045,1.3344332
136,0.80961084,4.7135334,0.6890074,3.2623148,7.0759773,0.8820113,0.7346504,0.6949285,0.5115403,0.88013744,0.685037,2.4291272,1.1022537,5.699915,1.9296552,0.42346328,0.33238265,8.174499,0.47455713,6.340743,5.03831,2.9066885
137,0.8071455,5.1137724,0.6281061,3.2478204,5.0646706,0.98881185,0.7804277,0.7328049,0.49428967,0.6435945,0.64007443,1.8596624,0.7668363,3.650434,2.6200073,0.4449894,0.28714174,26.1926,0.6164792,6.028604,6.0943007,2.7389693
138,0.92466134,3.6000094,0.60073256,4.0839105,5.39266,0.95274436,1.0174217,0.8047633,0.40176222,0.8658498,0.96008086,1.4559569,0.87718445,3.437429,1.3912675,0.5677802,0.46438378,15.962013,0.6198268,13.027325,2.3879943,4.4049554
139,1.428972,2.5948343,0.5783595,2.626855,3.1400337,0.8754989,1.6060302,0.95282227,0.34046263,0.83589965,1.7285628,0.9724121,0.80917895,0.89115155,1.3153728,0.6634896,0.53035766,85.72563,2.4286368,24.403112,1.9718323,2.7602034
140,1.5254892,2.6133032,0.81903297,2.139089,1.7786815,0.91276073,1.426705,1.0368845,0.3486424,0.9828459,1.4896785,1.0783207,1.0876167,0.70506346,1.6446841,0.7830584,0.5408169,131.88197,2.1347795,26.101898,1.9092182,2.224698
141,2.3197265,2.4350166,0.5015028,2.093996,0.89363635,0.67262083,5.4963946,0.9634963,0.30314744,0.9449657,1.1625572,1.1816896,1.4180585,0.9339044,1.1826153,0.82184416,0.5618445,202.51268,1.3120906,22.98704,1.5743303,1.2535541
142,2.8781962,2.7344847,0.42863035,1.0437531,0.6267277,0.67087924,10.092182,1.0420593,0.3112986,0.9843919,1.0961142,1.2170722,1.4226466,0.97455233,1.2093719,0.8506456,0.577173,198.89795,1.110436,12.501268,1.4879643,0.9550417
143,3.6910799,3.2473047,0.38970464,0.6127346,0.48250115,0.5649493,12.636056,1.065831,0.30558574,0.805864,1.384059,0.997244,0.9721326,0.8081441,1.1027639,1.1344578,0.53070855,85.90191,3.3130884,11.411649,1.5749643,0.9470071
144,4.7260427,3.7275248,0.36153805,0.47294104,0.38326675,0.5421551,12.297731,1.1708425,0.28718987,0.9819724,1.115491,1.360313,1.2114655,0.7831799,1.8464699,0.86392766,0.5183137,173.19556,1.9409484,14.491203,1.2852819,0.8828802
145,4.0524163,3.0512028,0.37521124,0.60523784,0.45575997,0.5717719,14.144366,1.0243396,0.3082515,0.7120256,1.2076052,1.0123599,0.8948085,0.79905015,1.8855696,1.4321904,0.36284018,53.394707,4.453394,11.315993,1.5879487,0.9500004
146,4.171435,1.7581964,0.5316607,0.95051193,0.7537714,0.54940104,4.649103,0.926793,0.43226108,0.71669745,1.4884787,0.69787365,0.66543293,1.0218438,1.0465283,2.2355373,0.5351991,7.381298,13.834924,19.417738,1.74672,1.2874125
147,1.4292308,2.6985958,0.80985546,1.8306957,1.1934311,0.77860147,1.3906484,1.0304729,0.5598555,0.7441619,1.5263518,0.71127725,0.6903479,1.0325571,0.77408594,2.6427865,0.64109325,2.650051,14.937632,26.88811,2.1934116,3.1130812
148,1.155955,2.878772,0.8146889,2.466916,1.284157,0.92221135,0.995279,0.92910445,0.73981744,0.74821043,1.5128118,0.6889339,0.67930245,1.0443027,0.7754466,2.3637464,0.6025645,2.9045508,13.571991,11.797218,2.6049242,7.254035
149,1.7030383,2.637665,0.89658153,1.4761777,1.0781208,0.7870236,1.1855328,1.0017984,0.6433839,0.68594825,1.0034852,0.7688984,0.6851009,1.1144474,0.799418,5.477196,0.6856746,3.119531,3.6812217,23.201483,2.2700016,3.5485928
150,1.1890043,4.1123424,0.81610894,1.4855961,1.0922487,0.84602284,1.0003471,0.7498063,0.744552,0.7824655,0.5443088,1.5152125,0.9604507,1.1993837,2.0111175,2.360361,0.47255564,5.1709857,1.178695,11.419653,2.7812996,6.530796
151,3.7012513,2.9920447,0.46327275,0.5794179,0.57836837,0.53202695,1.6556488,1.2099133,0.53689766,0.88405514,0.6156546,1.4550642,0.9707694,1.2126286,1.2556924,2.0988016,0.47437224,4.5848694,1.1628212,36.79696,1.56866,1.1439942
152,7.9438562,2.7156074,0.41040093,0.4342245,0.49193123,0.43460086,1.5378469,1.6421411,0.6073541,1.1230687,0.54047555,2.2816617,1.3044522,1.0670183,3.2132573,1.3399547,0.3709772,7.343635,1.6094493,117.12082,1.5318041,1.8949769
153,3.61503,3.1992707,0.46368298,0.53790194,0.56649417,0.51135635,1.9212649,1.2432979,0.66195554,1.0397674,0.94815904,0.8722433,1.0929879,0.89519495,1.4165505,1.5087459,0.762403,2.0692964,16.022118,84.691246,1.6407001,1.4019532
154,6.7061343,2.4745417,0.44724023,0.38842398,0.48498398,0.4470613,1.4320414,2.2849998,0.7967515,0.8733058,1.1835792,0.89521646,0.9604074,0.83948284,2.397254,2.215248,0.7464142,2.7797918,17.45567,103.96889,1.2742589,1.3919493
157,0.73841166,5.091135,0.75775725,3.6219072,4.2441077,0.90246344,0.72977114,0.6647279,0.5147706,0.93791705,0.51539433,3.1642418,1.1828184,11.343708,1.3188325,0.48213094,0.27810204,1.958139,0.4378368,6.9347267,4.8675776,2.3836608
158,0.6975214,6.1075583,0.70533085,4.195774,3.7171662,0.9418483,0.6837064,0.65502596,0.53312683,0.73029846,0.5840598,2.301836,1.276257,6.064627,4.2837343,0.42461082,0.25749695,22.05493,0.5471487,5.372001,8.980744,1.764401
159,0.82638526,4.2152257,0.60332537,3.6683664,3.461719,1.0563745,0.9098492,0.7789458,0.44852102,0.7360121,0.6993579,1.706861,0.9524933,3.7680485,2.5331647,0.51321995,0.3256877,25.45332,0.60356385,8.731269,3.2868743,3.486556
160,1.200371,2.7018957,0.54018664,4.84215,3.0880632,0.84800726,1.4539757,0.77402747,0.38149524,0.85252815,0.9488156,1.0704213,0.9395782,1.829004,2.184986,0.6838822,0.46687695,56.496315,0.87863153,28.293123,1.8901678,2.905822
161,1.4611102,2.6028688,0.48402607,3.763782,1.1280234,0.75806594,2.5353832,0.9946921,0.3206298,0.9001855,0.9484084,1.2165418,1.0771533,1.353057,2.4184487,0.7073501,0.45698363,106.397995,0.9420907,27.027254,1.743178,1.8993734
162,1.4615967,2.7683392,0.53077644,3.0175285,1.0416466,0.7832921,2.6367714,0.90253556,0.33717424,0.9430299,1.5622028,1.1549349,1.0931759,0.79084,1.1416,0.75562316,0.5373036,104.42404,2.8232613,22.652891,1.7876946,1.8314149
163,1.8488725,2.4623423,0.4637301,2.5354087,0.9332509,0.72400486,4.9726295,0.9567035,0.31826818,0.9432169,1.093948,1.1172254,1.2600821,0.9323214,1.4191883,0.7619987,0.5320029,120.354675,1.9759058,20.861979,1.5986884,1.0984596
164,4.1269417,1.9909257,0.60152715,0.6645957,0.6935123,0.6016718,8.335589,1.2445877,0.27389377,0.9512691,1.1313643,1.1831564,1.3103801,0.9224162,1.2794744,0.8380591,0.55368567,144.5734,1.9545679,13.771556,1.4616241,0.97688705
165,4.33495,3.2337813,0.36855292,0.5497589,0.4476692,0.54493684,10.465459,1.1771789,0.31126976,0.85489154,1.0466546,0.91884494,1.0350338,1.2156337,1.1000011,0.8199957,0.5241418,44.78737,2.9141684,12.877059,1.3797879,0.8555958
166,4.15581,1.9454163,0.3697433,0.5644321,0.4117895,0.534082,3.5183988,1.0033127,0.45625734,0.60755605,1.5503888,0.76203376,0.6716818,0.75408715,1.2149105,1.9896644,0.35608155,25.863129,7.0097985,93.82834,1.6218257,1.4442675
167,4.166752,1.9253091,0.39643914,0.7414386,0.5463016,0.5550418,2.3978503,0.9877982,0.5854162,0.59572905,1.6955645,0.7000136,0.6227817,0.837017,1.1172066,2.0195355,0.34965822,16.872725,10.849226,67.4407,1.5646232,1.4160953
168,2.4549403,2.6378908,0.4542304,1.4512477,0.857133,0.56166804,1.6822735,1.0505924,0.5732089,0.77111644,1.2940238,0.64307904,0.6789114,1.2216121,0.8506727,1.6210405,0.56745684,4.647166,11.675165,31.343004,1.8493865,1.267723
169,1.3181392,2.888669,0.9097698,1.7183491,1.1773629,0.8897712,1.1653271,1.0502172,0.6842609,0.86877686,1.1370614,0.8116471,0.78558284,1.1875614,0.9292813,1.6090847,0.55694467,3.2884865,10.465007,16.358688,2.4189725,5.5773025
170,1.0919569,3.5806403,0.6785222,3.1929233,1.2270353,0.8108268,0.95929456,0.8791678,0.79021245,1.0093879,0.7558959,0.7624673,0.82346374,1.3743455,0.93057656,0.7255121,0.5752511,3.2343862,10.153095,12.143624,2.53214,7.0221257
171,1.1209025,3.3812177,1.0096824,1.6454808,1.1791878,0.8927988,0.98051506,0.9503335,0.7518291,1.0268301,0.7759946,0.7116468,0.8247051,1.2310666,0.65855527,2.5517519,0.841953,1.5698608,3.0360105,10.636462,2.8095016,7.4866567
172,2.2106662,2.9101274,0.68034005,0.8569795,0.74966395,0.6875272,1.6123967,1.1827404,0.5976565,0.730891,0.6102502,1.0522391,0.7703429,1.1348149,0.8527887,3.1773767,0.5030056,3.0509832,1.4120693,22.96466,2.2391,2.6513426
173,4.176178,2.982264,0.43529567,0.5150062,0.4979906,0.5495468,1.7262566,1.4656341,0.6407205,1.0883012,0.5060008,4.653176,1.4795629,1.7099692,2.6323,1.0319058,0.3504307,9.565157,0.9752469,44.350925,1.4722171,1.3329465
174,2.9403071,3.6238189,0.41240132,0.5682098,0.5521939,0.50972587,1.6535985,1.4082276,0.75356627,1.0652584,0.93376464,0.86911887,1.1005042,0.8951884,1.420429,1.4570619,0.7739499,2.0135045,16.931019,53.393948,1.4299872,1.2930919
175,3.823434,3.0755863,0.5363159,0.5389405,0.5920682,0.528243,1.4459002,1.3330457,0.6969944,1.0377281,1.0681125,0.85483587,1.1013979,0.92864335,1.3985759,1.6767315,0.7710518,2.0364273,16.090738,66.58879,1.845213,4.3684783
176,1.7211678,275.1504,0.4519642,0.4535496,0.5181136,0.53541815,1.2629857,1.8068188,0.45156574,0.8983042,1.9919467,1.4851983,1.9413329,1.373493,0.7288506,4.647209,15.596964,1.6085411,1.4463562,11.378649,1.147304,1.6962563
177,1.6848978,322.16025,0.45674425,0.4628356,0.5248423,0.5437989,1.2385774,1.6578501,0.454112,0.8983042,1.9919467,1.4851983,1.9413329,1.373493,0.7288506,4.647209,15.596964,1.6085411,1.4463562,10.88575,1.1498482,1.6958005
178,2.6161294,250.09296,0.36898854,0.3868805,0.50587606,0.41575593,1.5956669,2.0508444,0.40625086,0.8983042,1.9919467,1.4851983,1.9413329,1.373493,0.7288506,4.647209,15.596964,1.6085411,1.4463562,11.9317045,1.1477473,3.740747
179,0.76954126,5.0067744,0.9287018,2.7760105,4.410655,0.87277627,0.735489,0.68355745,0.522822,0.93791705,0.51539433,3.1642427,1.1828185,11.343708,1.3188325,0.48213094,0.27810204,1.958139,0.4378368,7.5574718,3.4842858,5.0844474
180,0.69131327,6.7781267,0.7751939,3.6159737,3.6973429,0.9375389,0.6424021,0.6373311,0.5475513,0.93791705,0.5153944,3.1642427,1.1828185,11.343708,1.3188325,0.48213094,0.27810204,1.958139,0.43783668,5.14491,10.488812,1.3777667
181,0.7536638,4.7026963,0.71653944,3.9428377,4.313998,0.9098162,0.78302836,0.68194544,0.49489468,0.73029834,0.5840598,2.301836,1.276257,6.064627,4.2837343,0.42461088,0.25749695,22.05493,0.5471488,7.24664,3.6599727,4.6083555
182,0.8171201,3.9702396,0.59218657,4.5093017,2.7826633,1.1445539,0.9880986,0.7901933,0.42343807,0.74724317,0.6176394,2.7379441,1.2648116,1.6277666,12.182994,0.45376894,0.27255675,68.60611,0.8292755,12.505543,2.1668026,4.90144
183,1.6069381,2.4167535,0.55567,2.9535985,1.9113035,0.8927147,1.9534663,0.8240181,0.3408446,0.8205882,1.0186294,1.1374128,0.92992544,1.4780862,1.8316705,0.6465629,0.45993954,56.999428,1.4576902,27.485973,1.9156677,1.7556154
184,1.7653567,2.446926,0.5446649,2.4471822,0.90394676,0.78101325,3.0114017,0.94610435,0.32037225,0.9506387,0.81595325,1.8909009,1.4601742,1.1920733,3.7585168,0.5542087,0.36534995,183.31203,1.008925,27.291134,1.6859541,1.6382967
185,1.5059106,2.7460334,0.52681494,3.4275956,1.0077466,0.79585576,2.6084917,0.86344683,0.3452006,0.9554478,1.2574893,1.2218975,1.1257861,0.9871621,1.3696923,0.7484479,0.5296665,79.89996,2.2378867,29.105495,1.8714752,2.9341826
186,3.2492447,2.5362916,0.4519177,0.716665,0.5815098,0.61214805,6.230179,0.9842624,0.39548233,0.8656685,1.2305808,1.2837805,1.041695,0.8555199,1.4358727,0.6161209,0.5325454,47.03014,3.7647028,22.380508,1.6706734,1.3288556
187,3.4780004,2.4897118,0.40333116,0.6741948,0.46574596,0.6196439,6.359082,0.9791385,0.42738044,0.6863923,0.61957955,1.4567037,0.71893,1.1168762,2.9226766,0.3539774,0.22186805,54.02036,1.7463942,19.152231,1.5210456,1.0189227
188,4.4311543,1.9448329,0.37767804,0.65815854,0.5096648,0.5719567,2.8656316,1.0855701,0.4920971,0.8034763,0.80911607,1.4034142,0.89549035,3.090034,1.8503333,0.59574926,0.37206444,25.306416,2.583864,66.03265,1.6799872,1.399442
189,6.07178,1.808747,0.38166708,0.6131023,0.42446798,0.53204715,1.6832784,1.2401161,0.62898374,0.82403857,1.1806473,1.1040334,0.9549162,1.2770232,1.3040227,1.1835679,0.4866036,19.728725,3.29212,156.70326,1.5764391,1.5829419
190,5.990474,1.7997832,0.3682498,0.59326035,0.46376172,0.47522354,1.96926,1.1527646,0.83026725,0.8253399,1.176443,0.81291384,0.81907773,1.0894133,1.2790574,0.91376543,0.4949997,16.8854,9.871773,71.81494,1.3954858,1.5880098
191,2.065009,2.6819801,0.47358978,2.4562411,0.88341314,0.72362316,1.1305256,0.889499,0.8162968,1.0630533,0.84224087,0.8575849,0.9105454,1.5638547,1.2469391,0.76082045,0.63751,5.7545886,9.887239,30.326418,2.2187824,3.4863446
192,0.95819914,3.7389956,0.7242218,2.983447,1.2883241,0.8631226,0.8456875,0.8576561,1.0805959,1.419126,0.74325097,0.67447996,0.9792232,1.5256441,0.881547,0.86327887,0.9065076,2.5834315,8.404961,8.118264,3.056485,10.405736
193,1.0295469,3.3212886,0.9644859,2.297338,1.3248239,0.90876687,0.94173664,0.9157493,0.8321036,1.131436,0.8125312,0.6151935,0.8856015,1.2026484,0.68370944,1.951771,1.0054129,1.589063,3.2984757,11.236704,2.770996,8.164494
194,1.2638872,3.4912815,0.95108974,1.2550614,1.0143851,0.8461697,1.1741688,1.1660802,0.64608705,0.7650753,0.95802087,0.6993377,0.74019086,1.5066577,0.70984256,4.142324,1.2060497,2.393119,5.259866,15.43933,2.6583376,9.065905
195,2.3014748,3.013101,0.64820015,0.84292984,0.87083656,0.7131828,1.5842521,1.0612775,0.7140914,0.73923534,1.1977159,0.8782934,0.7317843,1.6024495,1.0413502,3.7996845,1.237495,3.9520001,7.0609794,31.564976,2.264916,3.1514537
196,2.4411988,3.2333746,0.46761084,0.6436778,0.6278424,0.5479585,1.417115,1.2510633,0.8451294,0.9708109,0.8284124,0.8795291,0.9941803,1.1898886,1.3416473,1.8151805,1.1240764,2.4649568,9.309945,37.09276,1.986026,4.729858
197,2.778744,3.5403252,0.58004785,0.7482655,0.75856256,0.6219941,1.3671534,1.3359233,0.75414854,1.0322125,1.0050948,0.87045044,1.0755057,0.95660114,1.411456,1.7533163,0.81840587,1.9733812,16.9271,49.669594,1.80433,2.1165276
198,2.060917,3.7879248,0.50338435,0.72363234,0.89597905,0.5777559,1.2249405,0.9600585,1.9289955,0.88338083,1.2683129,0.8613189,0.979561,1.0715594,1.3400061,2.7484632,0.8816208,1.7143352,19.09021,32.82749,1.8264585,10.082717
199,1.6570075,279.7197,0.4492507,0.43553975,0.50062966,0.5498423,1.19022,1.7635162,0.47271314,0.8983042,1.9919467,1.4851983,1.9413328,1.373493,0.7288506,4.647209,15.596964,1.6085411,1.446356,11.117283,1.1169395,1.643023
200,0.9776151,5.674998,0.7075752,3.0351543,1.9183837,0.7872168,0.8893744,0.7222956,0.54597753,0.7107769,0.5898617,10.094541,1.5342007,15.574921,11.148255,0.3476262,0.2075631,1.0883254,0.32060757,10.748406,2.8643653,3.5198917
