,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
ACMSD,-0.07397351,-4.9429865,0.4616938,0.54307145,0.80653596,0.09988037,0.43621784,-2.1432488,-0.01621692,-2.430648,1.048261,-2.6859038,-0.6184676,-2.3591275,-0.5908899,0.46889538,-0.20489755,0.69229287,1.1371579
UBXN4,0.07933332,0.5254039,-0.12516059,-1.3612449,0.018696215,0.013815522,0.013140552,-0.034095034,-0.23835266,-0.1583396,0.09784173,0.2126982,-0.59590214,0.061966714,-0.37948036,-0.030056573,0.14219248,0.33249873,-0.4164096
DARS,0.00082231883,-0.44579887,-0.04137832,0.00079610286,0.017132573,-0.0032394007,0.014961519,-0.027702333,-0.00086454634,-0.21262889,-0.011384598,0.40393147,-0.98997205,-0.12569909,0.40741146,-0.041048843,-0.16454667,0.3666351,0.049788617
HNMT,-0.101154745,-1.3486402,0.39778787,-0.6239625,0.36410367,0.043529797,0.16778094,-0.060055465,-0.08037272,-0.30019596,0.35599002,-0.1357934,-2.3563633,-0.24890268,-1.5931604,0.50356793,0.7144828,0.2462932,-0.07470768
TNFAIP6,-0.06978453,-2.866593,-0.16073361,0.5656659,0.44915262,0.058054216,0.23455527,-1.2942865,0.026218826,-1.7406491,0.29527798,-1.1118145,-0.5839744,-1.0199443,0.3134048,-0.3766165,-0.08014315,0.7645508,0.8267686
DPP4,0.077391714,-4.346418,-0.039917376,0.33088142,0.44472146,-0.0045322278,0.4592768,-0.71202755,0.028105991,-1.2690781,0.42925367,-2.4561925,-1.8258326,-1.854545,0.11424875,0.17673633,0.1944323,0.75264233,0.7293759
DYNC1I2,0.008437728,0.62880206,-0.019417621,-0.07052865,0.08260669,-0.009527116,-0.070655726,0.068142064,0.0018980929,0.1887457,0.026310513,-0.4367108,-0.32254663,0.5310839,-0.4595527,-0.22354122,0.63598067,-0.41643572,-0.06742063
ITGA6,-0.17473309,0.5719696,-0.10766499,-0.029606242,-0.029065527,0.002133073,-0.016520374,0.17868389,0.0014280189,0.43922704,-0.08583396,0.7443747,-0.13739628,0.40857735,0.29419827,-0.40256512,-0.2787603,0.13582344,-0.7747282
OLA1,0.38034284,-1.8393126,0.8452705,-2.5669358,-0.55974585,0.20859797,0.09516742,-0.026053876,-0.09109924,-1.6966857,0.8767297,0.10645203,-2.2239103,-1.692947,-0.93521047,0.25450325,1.0512847,-1.3635716,0.24099827
ATP5MC3,0.0017366747,-2.0363598,0.07736564,-0.31070647,0.03848476,-0.0012616202,0.0076078665,-0.124366045,0.009682467,-0.05245974,0.10449423,-1.5647961,-0.98527706,-1.1583034,0.1295014,0.21116681,0.3022721,-0.084038295,0.22419858
HNRNPA3,-0.05835527,1.2641127,-0.1500463,0.14934406,-0.026239743,-0.00052156823,-0.0036849962,-0.078070775,-0.0038559309,-0.19075128,-0.23841193,0.7245826,0.3054304,0.30396718,0.6321177,-0.40065622,-0.8706669,0.34822363,-0.057917017
UBE2E3,0.011988629,-1.0631874,0.21031485,-0.45171952,0.39285845,-0.00041627418,0.01846185,-0.7544909,0.007196531,-2.3659623,0.39972726,0.41086835,-1.9176394,0.5057355,-1.0484338,0.07824674,0.6785182,-0.36636332,-0.034619708
FRZB,-0.0924918,0.86858785,-0.04614089,0.16329783,-0.39611903,0.030425161,-0.08833106,-0.14943928,0.012989,0.18516354,-0.17653504,0.57173944,-0.55128276,0.57315207,0.36002022,-0.22913793,-0.5044228,0.015935117,-0.29037303
NCKAP1,-0.013091144,0.2093616,-0.050498378,0.09721676,0.0060274773,0.0016241209,0.006595165,0.00868302,-0.003821199,0.031710476,-0.022583311,-0.065861344,-0.13753362,0.14677873,0.08371264,-0.29235464,-0.23303069,0.54196006,-0.019952033
ITGAV,-0.03767591,0.8462844,-0.19283506,0.19893567,-0.055085648,0.015815979,-0.16555162,-0.07536478,0.024053968,-0.18300426,-0.08210789,0.7921678,-0.37888676,0.5230178,0.2610397,-0.16648738,-0.3557001,0.13139465,-0.35197374
TFPI,-0.054400433,0.63346463,-0.027602462,-0.010729871,0.054486282,0.006926845,-0.0069834935,-0.089463614,-0.004442042,-0.6962913,-0.13773108,0.8225131,-0.08718511,0.3962911,0.0703693,-0.5709317,0.04410543,0.020298114,0.07030062
COL3A1,-0.4737633,1.7668841,-0.2532156,-0.85313886,-0.5985181,-0.03161669,-0.7273456,0.55186653,-0.09684463,0.61317617,-1.3537111,1.2056035,0.86227626,0.45352507,0.4629327,-1.0941985,-0.8395143,-1.3377234,-2.3405895
COL5A2,-0.6758675,0.6973558,-0.4452963,-1.8070261,0.011502816,0.28769538,-0.515539,0.48573846,0.1392185,0.030092506,-0.44420233,1.0292984,-0.8592678,1.0277932,-0.7370381,-1.0814134,0.14602314,-0.13588832,-1.9721887
SLC40A1,-0.031924903,0.15684101,0.35378537,-0.42100093,-0.026705815,0.006679279,-0.04620558,0.1109411,-3.7992977e-05,-0.022585787,-0.100989036,-0.31166497,0.16231336,-0.24069086,0.17506143,-0.022378404,0.76679933,-0.059137534,-0.12481511
GLS,-0.16485845,-0.3875376,-0.23807947,0.13298146,0.1333444,0.014769981,0.21192645,-0.8329536,-0.011488646,-1.1458278,-0.065776445,0.1518668,-0.45009124,0.116928674,0.2888864,-0.17202291,-0.90547514,0.54912263,0.12548016
MYO1B,-0.21642733,0.6327701,-0.29969868,-0.18474764,-0.03741991,0.021531984,-0.062359232,0.39342344,0.07041492,0.15795283,-0.1453248,0.5109665,0.27874872,0.6895195,0.2300882,-0.18979122,0.042009037,-0.8601758,-0.8383245
SF3B1,-0.1115428,0.9948188,-0.35020056,0.14182727,0.057131395,0.0030754495,0.118011884,-0.54838586,-0.01947857,-0.43907794,-0.08840395,0.59451586,0.2312363,0.32410926,0.27298567,-0.48295864,-0.712879,0.5684711,-0.074263856
SPATS2L,-0.016685491,-0.5620736,0.00972307,-0.002874454,0.0045875334,0.014847796,0.038741034,-0.32543826,-0.032705776,-1.0662503,-7.473301e-05,-0.5912105,0.26842415,0.19071601,0.024587568,0.014764999,-0.035890643,0.26643485,0.16594625
BZW1,-0.031751573,0.27984476,0.36742204,-0.676785,-0.027589379,0.023233898,-0.042528857,0.1635636,-0.05138349,0.06087389,0.1329245,0.42547455,-0.27111796,0.4288329,-1.1077461,0.16385122,0.43392685,-0.40331042,-0.21383272
CLK1,-0.09654544,0.2942264,-0.18620546,0.21877295,0.024312004,0.010795348,0.0073169917,-0.3500031,-0.003810263,-1.2909858,-0.08302024,0.23771694,0.21986884,0.60925245,0.12792456,-0.45191672,-0.9877804,0.5596642,0.14796084
NDUFB3,0.098611414,-4.6149497,0.6336819,-0.8572976,0.34562922,0.20363785,0.10343707,0.30665874,-0.13018821,-0.89437366,0.74820954,-2.3431244,-1.9189283,-1.3180435,-1.5346433,0.7358256,0.9112764,-0.26559538,0.15638116
CFLAR,-0.011257678,-0.11728831,-0.0061169155,0.017751534,-0.012060493,-0.0005705501,0.1233872,-0.04764403,-0.0041784737,-0.36089838,0.015925094,-0.055275682,0.32913747,0.004764904,-0.06412813,0.111478575,-0.4870683,0.065147065,-0.014386447
SUMO1,-0.014066637,-0.8138044,0.21538813,-0.007792586,0.07981147,0.022278346,-0.22373964,-0.00038902875,-0.080279194,-0.36056232,0.23010927,-0.47602844,-0.72302717,-0.110103,-0.20392372,0.18448362,0.46967235,-0.36337146,0.08809983
EEF1B2,-0.008847109,0.950096,0.015681216,-0.005535268,-0.0116030285,-0.0029635122,-0.012201229,0.023192197,0.0017365433,0.26896188,-0.054870564,0.3962766,0.27437037,-0.0909304,0.5775361,-0.06152036,-0.20291765,0.26564628,-0.10989781
PECR,0.3959098,-4.128131,0.73847115,0.14220978,0.4980701,-0.19985597,0.78523606,-1.6553153,0.12428763,-1.8754013,1.2312242,-2.3472726,-2.5071378,-2.4753811,-1.8629884,0.9125665,-0.0765407,0.2512053,1.381807
XRCC5,-0.015670728,-0.077051364,0.005300414,-0.23274018,0.0015331326,-0.0002775656,0.008539198,0.020959185,0.004029217,0.12601249,0.0043947254,-0.17935546,0.29534772,-0.10907487,-0.10296611,-0.027883366,-0.044991568,0.17802353,0.032111794
IGFBP2,0.8125091,1.0793803,-0.8675933,-2.7096007,-2.7568805,-2.271846,-1.6757792,1.8482827,-0.06295936,1.9014708,-1.8205612,0.1830197,1.7611276,0.5324771,-2.0464146,-0.71260273,-0.5760674,-2.4781985,-2.3977551
TNS1,-0.025232708,1.0898737,-0.2676281,0.12542522,-0.02189387,-0.0044352827,0.029556504,-0.077489406,0.00023063442,0.083270475,-0.11170216,0.6947142,0.22541289,0.13063505,0.6221863,-0.28725946,-1.0321431,0.3578364,-0.053337466
ARPC2,0.0021311685,0.7730052,0.012521506,-0.09198653,-0.01784451,-0.0054844436,0.0003019416,0.07043525,-0.004101889,0.1926936,-0.10709694,0.3749418,0.104052156,0.031399865,0.38053313,0.089419074,-0.31399733,0.017036343,-0.17509241
AAMP,0.09130359,-1.1948643,0.30252835,-0.835428,0.010918719,-0.093958214,-0.026215063,-0.030599495,0.0182645,0.094390675,0.2919304,-0.81967735,0.009297224,-0.22941346,-1.7001141,0.17515588,0.582977,-0.46137992,-0.40305275
PNKD,0.31387627,-2.6867132,0.27473637,-0.74680156,-0.0030178335,-0.034947615,-0.24349198,0.62851334,0.36133337,0.62254304,0.5613839,-1.6096809,0.4153864,-0.43016988,-1.1222668,-0.018026931,0.6883124,-2.4529843,0.014224783
TMBIM1,0.12523447,-0.47901,0.39366397,-0.02843271,-0.34445813,-0.10142691,0.0024846538,0.56312776,-0.2603841,0.5584753,0.04588214,-0.78674215,0.47441903,-0.46840546,-0.91146266,0.48854613,0.39690888,-0.70001435,-0.21020103
CTDSP1,-0.007833951,1.0172014,-0.1107088,0.2016742,-0.019127026,-0.0059393095,-0.04924723,-0.023449132,0.009897729,0.32882497,-0.118198104,0.5610608,0.16791482,0.33037075,0.3766274,-0.28794026,-0.49798566,0.32510856,-0.08127407
CNPPD1,0.043724015,-1.0391128,-0.03125732,-0.114589326,-0.046838284,-0.0012422368,0.015206809,-0.39836323,0.019669035,-0.6699427,0.13705395,-0.85740405,-0.3543251,-0.3184097,-0.40229422,0.12275174,0.04423799,-0.27440575,0.653469
RETREG2,0.021472666,-1.6096249,0.020937566,-0.015742108,-0.030333254,-0.008159245,0.017111972,-0.046363994,0.006975884,0.19266278,-0.003496413,-0.78261435,-0.6109985,0.13396914,0.0677038,-0.027632726,0.24347234,0.038024146,-0.12102927
OBSL1,0.04696563,-1.267557,-0.11738629,0.16106921,-0.08198989,-0.01084002,-0.0076077785,0.091762014,0.007687615,-0.020128207,0.00045928475,-0.31809798,-1.3816766,-0.020281298,-0.0792531,-0.33332133,0.56157947,0.16733131,0.026713721
SERPINE2,0.043887988,-1.1995881,0.18641993,-0.030144665,-0.07494336,-0.07024871,0.15600252,-0.5396836,0.0043730685,-1.1407006,0.31731436,-1.5505054,-0.013986587,-0.12750466,-1.9695227,0.36792803,0.44066453,-0.2305527,0.7811571
MFF,0.09210945,-1.3752372,0.47624543,-0.24002138,0.25511315,-0.023259398,-0.04000648,-0.1741221,-0.05898602,-2.2275352,0.4538398,-0.46212912,-0.446843,-0.78374606,-2.0560374,0.60112244,0.69606346,-1.1267765,0.5940112
NCL,-0.00302135,0.6159367,-0.10414381,0.12952216,-0.005690368,0.00268698,-0.0020907116,-0.18214728,-0.003280585,-0.35245383,-0.30733514,0.45929027,0.13506067,0.12978818,0.5254087,-0.13769154,-0.6257074,0.42002508,-0.05690126
ACKR3,-0.0015769007,0.7275112,-0.8551698,0.13856338,-0.21370944,0.007220426,-0.36598867,-0.15706939,0.17692615,0.3504564,-0.081711225,0.48824054,0.4948219,0.03988419,0.4190978,-1.9097824,-0.5457943,-0.1722967,-0.10596528
COL6A3,-0.6078114,1.2925092,0.11306959,-2.4353786,0.4144037,0.14014573,-0.5202321,0.7297881,-1.8115927,0.8268498,-0.30143726,1.0418824,-0.9238015,1.0270386,-1.630071,-0.44607872,-0.044417866,-2.142709,-1.5575813
RAB17,0.4873428,-5.6047964,0.4218424,0.31372792,0.16687775,0.041199762,0.41083902,-0.96431625,0.049459893,-1.88572,0.76179636,-2.4964128,-2.0313206,-2.019526,-0.5581881,0.4899942,0.6670516,0.36736667,0.5887747
NDUFA10,-0.07639932,-0.64916575,-0.0013614233,0.28736505,0.007531565,0.006748506,-0.01907754,-0.11758395,0.005339018,-0.30421883,-0.033297155,-0.82576406,-0.652004,0.22498178,0.12040625,-0.089031585,-0.10105837,0.23338437,0.5151545
COPS9,0.0028367718,-0.0069676936,0.0059307516,-0.12764584,-0.007516456,2.4718793e-05,-0.044396557,0.100768745,0.0010221963,0.14586058,-0.008269586,-0.13083489,0.30187052,0.043157328,-0.052885212,-0.010745372,0.08466068,-0.6196021,0.025527168
PPP1R7,0.29725695,-2.309449,0.50592816,-0.6880914,-0.051196136,-0.046480652,-0.25545505,0.49097994,0.12664656,0.6267067,0.5804655,-1.9214122,-0.6967304,-0.89224374,-0.5605255,0.34350678,0.8594593,-1.6784691,-0.14354645
HDLBP,0.026205717,0.5813002,-0.032832734,-0.04328719,-0.041041136,-0.013410762,-0.010589569,0.3443585,0.00289341,0.40367636,-0.12538223,0.08517877,0.40524825,0.26588657,0.4655047,-0.12563142,-0.11794275,-0.10838652,-0.0376126
SEPTIN2,-0.014224193,0.8917309,-0.055905323,-0.03668138,-0.009271996,-0.003370469,0.009074803,0.020170849,0.00380365,0.27412397,-0.039053325,0.4213735,0.27782458,0.3557855,0.07801696,0.002822551,-0.44574746,0.008438124,-0.13126832
STK25,0.0022768062,-0.29795277,0.000340905,-0.005786541,-0.02393785,-0.00017536189,0.00709077,0.14783837,-0.013588306,-0.16386914,0.021773575,-0.263753,0.09667044,-0.020125117,-0.07785573,-0.040667254,-0.14074126,0.13854387,-0.026602395
BHLHE40,-0.0056300457,0.08140381,-0.12679559,0.03738473,0.03576015,-0.0033967488,0.056407046,-0.7609006,-0.0053681573,-0.99190366,-0.01153267,0.3132424,-1.0461746,0.26909685,-0.06732821,-0.14460935,-0.15062243,0.5158651,0.17448834
ARPC4,-0.057449173,1.3102847,-0.26637742,0.16678084,-0.28765327,-0.007251654,-0.17455758,-0.02241053,-0.009229874,0.3859183,-0.76298815,1.0001463,0.47543177,0.4728213,-0.0026652187,-0.7916248,-0.83692276,0.29668996,-0.14431128
BRK1,0.009340879,0.4540605,0.02347031,-0.07199014,0.029948989,0.00032216284,-0.24210583,0.15993959,-0.026427146,0.21959196,-0.012085419,0.41620028,0.14542362,-0.21080548,-0.06261209,0.013002431,-0.017598003,-0.13331218,-0.19419219
FBLN2,0.42319426,1.7093391,-0.8216832,-2.4889529,-2.6600266,-2.2355323,-1.95549,1.5750475,-0.012114526,1.9278831,-2.3500392,0.90083826,1.646914,-0.6390118,-2.008978,-2.3369038,-0.5235796,-2.4359546,-2.4845126
LSM3,0.23194945,-3.043099,0.77885735,-1.5041035,0.25664586,0.058058877,-0.059054967,-0.17798206,0.023874586,-0.37984878,0.84649324,-2.38944,-2.2444708,-1.324484,-0.33276278,0.87661725,0.6197426,-0.8382464,-0.1925825
CRTAP,-0.031702388,0.6037164,0.0505552,-0.0077655786,-0.05422191,0.005816806,-0.1802937,0.14986192,-0.0042455117,0.0037789615,-0.059691936,0.34781453,0.35211,0.5807855,0.30952266,0.046721432,-0.20507874,-0.38390335,-0.6622817
ACAA1,0.23573343,-4.500314,0.6668626,-0.47032365,0.39500108,0.09268024,0.36125934,-0.40848234,-0.18540569,-0.9746184,0.8355495,-0.95959634,-0.9459673,-1.0206968,-2.075469,0.6723232,0.40962043,-0.47419563,0.69299984
CTNNB1,-0.34362057,1.4185898,-0.48756343,0.2252371,-0.16223256,0.01087256,-0.17599176,-0.11326277,-0.0180275,0.1118845,-0.7096623,0.8286386,0.19579145,0.46323043,0.68348175,-1.0634316,-1.031553,0.2729449,-0.34775612
TMA7,-0.0028540595,0.046729095,-0.0056187976,0.00095247617,0.0010390546,-0.00095713366,-0.0023138477,0.09231312,-0.0016341857,0.24250858,-0.010749742,0.01287089,-0.12260465,0.03285792,0.10110096,-0.01628807,-0.15882796,0.07100367,0.0129184
SHISA5,0.034391865,0.7172476,-0.058675,-0.24438289,-0.23097838,0.0031182251,0.0027074672,0.33075544,-0.025315091,0.49618068,-0.115017205,0.32226685,0.029820783,0.5605473,0.3526688,-0.01510706,-0.25474465,-0.5776225,-1.0694032
UQCRC1,0.13202177,0.82847714,-0.00090260676,-0.19273327,-0.0152234845,-0.016261807,-0.36421567,0.19234522,-0.007975551,0.28957838,-0.05302951,0.53421444,0.52410764,-0.053095303,-0.46728724,-0.4336832,-0.06940961,-0.5247118,0.15094642
NDUFAF3,0.3025566,-0.9346813,0.18502183,-1.2990614,-0.21669906,-0.10835216,0.01989499,0.4590613,0.04142901,0.17577858,0.3979846,-0.7470053,0.4345888,-0.7386234,-0.43488356,0.1036877,0.5124381,-1.1920373,-0.22414869
RHOA,-0.060080525,1.3530078,-0.138311,0.13127816,0.0017474035,-0.0059749377,-0.03075572,-0.052689783,-0.008698961,0.04872339,-0.35971135,0.86218333,0.34294513,0.28029385,0.6301126,-0.23671079,-1.0651667,0.31055057,-0.12094084
SEMA3F,-0.010209142,1.3104639,-0.56240267,-0.14479919,-0.69749343,-0.010743029,-0.33413845,0.09780071,0.040519983,0.57089865,-0.4228832,0.85105515,0.22932838,0.42615712,0.023180543,-1.1634684,0.052878752,-0.56015015,-1.3937546
GNAI2,-0.044411194,1.5521724,-0.2522985,-0.019006051,-0.08629492,-0.01212888,-0.057078086,0.13434143,-0.006472847,0.38628295,-0.44594842,0.97944266,0.612897,0.21057376,0.5465265,-0.64932317,-0.9613655,0.22666126,-0.6782898
HYAL2,0.06719197,1.1181966,-0.33476394,-0.34917417,-0.45645067,-0.12382475,-0.51307034,0.4460563,0.006574973,0.6219923,-0.9093177,0.69296074,0.71029466,0.34789708,0.16607,-0.80664146,-0.008116882,-1.0456921,-0.8013395
STAB1,-0.34521905,1.6730924,-0.18951398,-0.07271397,-0.49994075,-0.0049793473,-0.39183533,0.19434445,-0.038122226,0.4644873,-0.8218281,1.1581739,0.55045617,0.8044725,-0.26392606,-0.61467254,-0.27168038,-0.29194367,-1.5149318
SPCS1,0.039117925,-2.9321556,0.35218447,-1.0744889,0.13195822,0.018600706,-0.18150935,-0.02195773,0.060731415,-0.07629649,0.49777573,-1.1196952,-1.4469124,-1.8584487,-1.3060181,-0.09510759,0.80546945,-0.28843412,0.28743914
SELENOK,-0.0035238294,-1.8902407,0.44652805,-0.6805444,0.15518528,0.036664266,0.14318518,0.13472764,-0.25009465,-0.7618428,0.11927661,-1.963628,0.4040149,0.18537995,-1.9871854,0.46496987,0.58726066,-0.5016726,-0.12948948
ARF4,-0.14973518,-1.0776335,0.02979027,-0.16226906,0.27791104,-0.0023787718,-0.0028843966,-0.032710183,0.037720863,0.0148001425,0.029692553,-0.93222594,-0.18999922,-0.66142255,0.3101942,0.23862374,0.18530358,-0.7759183,0.27784333
FLNB,-0.055168588,0.7581866,0.36166427,-0.9742764,-0.047099993,-0.105119325,-0.14321527,0.29175976,0.061827455,0.34015384,0.09893388,0.9513369,0.62145054,-0.23843554,-0.79272443,-0.44270685,0.55804026,-2.0458739,-1.0736893
ARL6IP5,0.022751125,0.018464476,0.068189025,-0.45760056,-0.037885375,-0.0054761805,-0.18340138,0.06761306,0.018220818,0.36483988,-0.01371828,0.4322673,-0.4595852,0.22126718,-0.23131414,-0.038804665,0.23909196,-0.31661993,-0.034580566
PROS1,-0.055637345,-2.2833214,0.09773643,0.0016081133,0.021684315,0.012274815,0.13249177,0.19077703,-0.20140502,0.0895588,-0.01719582,-2.0274415,-0.88248754,-0.10407419,-0.36701667,0.13278429,0.0979548,0.22835243,0.39961
MTRNR2L12,-0.3435663,2.0438764,-0.979401,-0.11250239,-0.71403587,-0.57730174,-0.4049413,0.105317555,0.049718186,0.34172976,-2.05661,1.0652872,0.6381217,-0.042244565,1.096933,-2.2107372,-1.7910795,0.08378591,-0.68675935
COL8A1,-0.14162678,1.0674871,-0.05963996,-1.5686852,-0.18352157,0.034762803,-0.70372206,0.16825764,0.03127916,0.77375585,-0.34599906,0.99548227,1.0376072,-0.52235794,-0.51653886,-1.5119879,-0.60240686,-1.7235278,-1.2425841
NIT2,0.08686544,-3.2251968,0.43832734,-0.05361151,0.49062657,-0.00024084844,0.546435,-0.95462275,-0.06820608,-1.8903145,0.7224777,-0.952819,-2.5928397,-1.2025704,-0.5153589,0.7260245,0.3251383,0.21023162,0.6004362
PCNP,0.0030238403,-0.35972285,0.024671668,0.021539457,-0.003917805,0.002138374,-0.005406067,-0.057426337,0.001079553,-0.06548878,-0.0071300454,0.060849488,-0.16810836,0.11436593,-0.026665678,-0.026554327,-0.07102454,0.3425289,-0.15611507
HHLA2,-0.20366171,-4.8627596,0.75011855,0.27995694,0.93769747,0.18012787,0.93485564,-3.058531,-0.011872285,-2.464903,1.3664335,-0.78979915,-2.4266586,-2.2522905,-1.1020833,1.069074,-1.1711155,0.39911526,1.105463
COX17,0.017622856,-2.4828303,0.20314412,-0.50375026,0.17049775,-0.0043357704,-0.0036210883,-0.10791257,0.0052112117,-0.33321458,0.18326055,-2.184959,-1.049224,-0.427214,-0.9584631,0.5480811,0.6801704,-1.5152385,0.27613124
FSTL1,-0.05484019,1.2034498,-0.4431878,0.14278086,-0.08000426,-0.010236526,-0.026479755,-0.003185864,0.043993093,-0.047211368,-0.34739867,0.8261811,0.5308609,0.22933234,0.6918961,-0.78720367,-0.94182634,0.22170548,-0.2108364
NDUFB4,-0.0033656561,-0.32797033,-0.004648155,-0.018815571,-3.808276e-05,-0.00022676552,-0.013414425,0.026395228,0.0063297283,0.35656774,-0.010035617,-0.19266245,-0.45672917,-0.44922262,0.5363017,0.017864816,0.0083180545,0.02653811,0.015897863
FAM162A,-0.0010579599,-2.6058202,-0.060393404,0.034053214,0.1812536,-0.00071078324,0.028265122,-0.14980938,-0.004866716,-0.007362822,0.055448953,-2.486498,-1.5427539,0.109747335,-1.0290092,0.06260683,0.16337061,0.09381138,0.4699383
PARP14,0.023336284,-0.5824272,0.52946,-0.4071369,-0.47966284,-0.004527869,0.31632987,-0.2991056,-0.05870781,0.34418145,-0.12211498,0.5415341,-0.63861394,0.27519116,-1.3935777,0.6929233,-0.31039602,-0.26811433,0.056215234
SEMA5B,0.003169892,-0.35819203,-0.2987021,0.25745717,-0.008247804,-0.012634628,-0.010898364,-0.24816641,0.13044332,0.0017629977,-0.07431354,-1.6588025,-0.2304549,0.26849973,0.6023957,-0.4956726,-0.06360599,0.24516273,0.08176282
PDIA5,-0.009779236,-3.2726173,0.49672255,-0.22509858,0.091371775,0.18907097,0.3430038,-1.2761078,0.11365879,-2.0530624,0.35105664,-2.403164,-1.920159,-1.5548729,-0.91004217,0.66435874,0.20039962,-0.043222133,1.0626463
MYLK,-0.028062426,0.5336627,0.02634255,-0.32699743,-0.08479913,0.00840858,-0.08335177,0.4394037,0.00042254414,0.6403571,-0.42539114,0.4969427,0.67684066,0.39611316,-0.3252814,-0.06600306,-0.69863355,-0.31722584,0.15089618
ITGB5,0.06464435,0.08645493,-0.038080383,-0.12773295,-0.19660535,-0.18602535,-0.22216117,0.49897963,0.14404334,-0.08830101,-0.091161326,-0.06254169,0.70593953,0.05757797,0.06258763,-0.174716,-0.0019288696,-0.38280436,-0.0037407395
ALDH1L1,0.0074710296,-0.24867466,-0.2719332,0.1343461,0.0054366593,-0.0071307537,-0.009242477,0.005473148,0.0060631223,0.30155528,-0.048110176,-0.5077689,-0.40764725,-0.20286176,0.19721304,-0.10014009,-0.1469055,0.39439785,0.115282305
MGLL,0.03452699,0.9026555,-0.018630307,-0.052174818,-0.09509465,-0.003354143,0.014172125,0.049036574,-0.016685497,0.41152194,-0.0047886944,0.39163724,0.19400378,0.2617424,-0.6742172,-0.12805541,0.04466319,-0.11189489,-0.086706825
SEC61A1,0.016940525,1.0138013,-0.14529462,0.14990285,-0.15734796,-0.019571992,-0.054197237,0.13254693,-0.009234421,0.07928846,-0.35505334,0.60315716,0.17081138,0.09228036,0.4352653,-0.3188036,-0.41598353,0.18818332,0.06408329
RAB7A,-0.02305135,0.1761871,3.309218e-05,0.08320139,-0.010024032,-0.00701482,0.043020457,0.027716959,-0.0018881828,0.20792809,-0.007773979,0.22255631,-0.04272812,-0.08938523,-0.32661834,-0.027206186,-0.41384608,0.44187966,0.009163457
