,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
IMPA2,0.16655856,0.93476933,-0.6750662,-0.063647486,0.2157959,0.27599558,-0.65706646,-0.0012384693,-0.27930468,0.10066702,-0.40427038,-1.1707913,-0.08912248,-0.6481971,0.21541505,0.6706214,0.5449807,0.47016016,-0.22169295,0.2961633
PSMG2,-0.53186685,-2.7249134,-3.2992272,0.096099325,0.56044346,0.93936986,-0.8487649,-1.9890343,0.38564703,0.9492931,-2.4237177,-1.4944166,0.17061031,0.009866243,-0.49016854,1.0109267,0.26794052,-0.20045258,1.2516495,-2.629725
CDH2,-0.9603018,-3.2531404,-3.1409771,0.7233888,0.8606794,0.68744975,-3.4826376,-1.0817276,0.34749836,1.014214,-1.0416569,-2.7649608,-1.1894398,1.0527523,-2.528213,-0.059199706,1.0089722,-0.7285603,1.3939303,-1.3386724
DSG2,0.67115635,0.16102198,-3.080435,0.82432723,0.87492275,0.7331557,-3.6187015,-0.4255448,-0.06725342,-0.75877523,-1.0220121,-3.034385,0.6127344,0.7203737,-0.7002911,-2.0505605,1.0413282,0.64997995,-0.50682104,1.1859375
MAPRE2,0.23448426,-2.8450556,-0.062354814,0.59517527,0.64354813,0.7315552,-1.062674,-0.5460049,-0.063813694,-0.3094231,0.53170687,-2.6448777,0.5136067,0.52007914,-0.38103756,-0.4849897,0.53347665,0.011606019,-0.2592964,-1.220169
ATP5F1A,0.07741746,1.2688819,-0.31093657,-0.18461299,0.6542337,0.011662383,-0.79483825,-0.009888942,-0.1588352,-0.38382056,0.19068003,-2.3385875,-0.31276682,0.35980052,-0.08476115,0.059614953,0.5808633,0.39178947,-0.28542066,0.63778967
IER3IP1,-1.0891395,0.018055934,-3.0346272,-0.3205645,0.6571124,0.9414971,-3.470576,-3.004087,0.38711354,1.082917,-0.5423288,-2.7475266,-0.1989211,0.80475104,-0.6086446,0.76030153,0.38924843,-1.2218523,1.2046218,-1.0979738
C18orf32,-1.4176035,-0.18380712,-0.38873136,-0.19114137,0.5020933,0.822211,-1.163904,-0.5224755,0.17080946,0.56975347,-0.16178136,-2.7327867,-0.046540245,-0.27519068,-1.769575,0.89478123,0.90572625,-2.000027,0.75130105,0.1909648
ACAA2,0.5791026,1.0150504,-1.4289206,0.006291324,0.72144175,0.10807072,-2.0415788,-0.13401154,-0.124120735,-0.20714015,-0.08139156,-3.1257236,-0.9049119,-0.020475838,-0.38607273,-0.27337915,0.5929509,0.7653174,0.23007448,0.9341193
MBD2,-0.5261304,-0.27316087,-1.2017049,0.113029934,0.57893497,0.5130129,-3.4315913,0.066963814,0.12437686,0.406852,-0.9669477,-1.9202123,-0.94176257,-0.9388714,-0.1724756,0.2094576,0.8791336,-0.4543566,0.70645535,0.5156769
TCF4,-0.18112057,0.9238232,0.55050457,0.17132172,-1.1859735,0.3897796,-1.9645894,1.3933984,-1.0816412,-1.2113079,-0.96760434,0.47329235,2.06878,-0.9344676,-3.1773238,-3.3659859,0.8619716,-1.3899639,-2.9498508,0.55549055
TXNL1,-0.6345401,-2.0070665,-2.6138833,0.29713657,0.79216284,0.8536462,-3.040768,-1.785009,0.36022615,0.6085415,-1.9737594,-2.8178642,0.78149164,1.0650165,-3.5016084,0.41046992,0.7467864,-0.3130204,0.8208836,-1.6305479
NEDD4L,0.70540684,0.05931957,-3.3149633,0.038153376,1.2660887,0.7235807,-3.585813,-0.48178503,0.35112205,0.4881315,-3.11121,-2.625869,-1.6232768,0.77766734,-2.1241422,-1.0369809,-0.41531363,0.7483794,1.6035162,0.75822014
SEC11C,-0.9070953,-0.7959378,-3.3169994,-1.503601,0.7963587,1.1033944,-3.6317947,-2.8514996,0.43798307,1.0154163,-2.3079123,-2.7984602,-0.23895843,-0.008477236,-0.38051677,1.1899091,0.72922415,-0.83930886,1.3068174,-2.056079
LMAN1,0.16340855,0.897399,-2.943163,0.27927515,0.6948113,0.17505927,-0.9289282,-0.5326296,-0.21573554,-0.17134406,0.016114755,-2.65603,0.22026838,0.14816114,-0.15799671,-0.49661112,0.6382438,0.87511134,-0.46231624,0.7267524
VPS4B,-0.0009145729,-1.1578642,-3.082187,0.64054656,0.45239472,0.7816204,-2.8980908,-1.0477226,0.55414873,0.79388654,-1.9096942,-2.7519388,1.391854,0.35128677,-0.7628942,-0.36813253,-0.93115866,0.08236054,1.2469605,-2.7215614
TXNL4A,-0.61638945,-1.3639158,0.015760383,0.08055307,0.14069825,0.72361374,-0.4447054,-1.0773983,0.14980777,0.72467023,0.07994246,-2.91193,1.131263,-0.026662268,-2.3589408,0.8591918,0.11769273,-1.3460517,0.69474614,-2.087084
BSG,0.5565172,0.7158225,0.7407465,-0.25238943,0.3526341,-0.9985501,0.64467037,0.28677145,-0.7877737,-2.9490337,0.11953889,1.1518053,-0.16926414,-0.17322148,0.15708807,-2.3197327,-0.007799118,0.6194152,-1.9501644,0.88881767
PTBP1,0.22523046,-0.79818106,-1.0059733,0.05095182,0.33286262,0.2626779,-0.54255176,-0.50662726,0.07607791,0.16472533,-0.19160178,-3.1578033,0.8075716,0.65303665,-0.80374694,0.52061,-0.15075,-0.9720069,-0.06727087,-2.0859942
CFD,-3.026407,-3.5028875,1.2799678,-0.3182075,-2.284013,-0.7088056,1.3089341,-0.44826055,0.42937383,1.0205855,1.1958337,0.43848246,1.1095192,-1.3867377,-1.1925452,1.446907,-2.7714682,-2.746659,-0.60147,-2.982702
KISS1R,-1.6998501,-1.8685735,-3.1263516,0.47671464,0.4309241,0.85742927,-0.37446252,0.23351668,0.53717446,0.5389446,-2.200946,-2.4475603,0.89643806,-0.20494781,-0.08215966,0.25050548,-0.58629876,0.05058848,0.9576646,-2.9016097
TMEM259,0.32842034,-3.6935303,-0.5427254,0.13148266,0.012169095,-0.3160192,0.16427714,0.5225232,-0.052224405,0.5002118,0.14317694,0.8225368,1.3238293,0.8315712,-1.01849,-0.66865605,-3.1841218,-0.22800453,0.28406572,-2.8294299
POLR2E,-0.8119101,0.1271533,0.0767031,-0.10850954,0.23924492,0.5539609,0.39799765,-0.9010957,-0.0422167,0.24999265,-0.12409054,-0.6530292,0.74581504,-0.42913836,0.569552,0.41051635,0.3584543,-2.183796,0.3046143,-0.5462964
ATP5F1D,0.31902683,0.6380002,0.815096,-0.42977214,0.2075412,-0.59572357,0.8206571,0.0002396663,-0.8746639,-1.9653883,-0.111181304,1.6488515,-1.3965535,-0.66504,0.3528368,-0.80753005,-0.045155827,0.358589,-1.2275846,0.48309323
MIDN,-1.0429332,-0.39837465,0.38570508,-0.107044324,-1.0520657,-0.22049125,0.027460977,0.36882243,0.18011297,0.7625086,1.1346604,0.37563992,0.36485922,-0.2945432,-0.90342957,0.96697885,-0.5940189,-0.2159353,-0.19520856,-2.4394188
FAM174C,-3.3482268,-2.79037,-0.7714237,-0.36435622,0.21702711,0.82012856,0.08706781,-0.04838421,0.6135415,1.0182846,0.14186351,-2.2390552,0.39460602,0.29287335,-2.3673825,1.1431586,-1.7030581,-3.1294668,1.1934217,-0.4692854
NDUFS7,0.23865423,0.08933313,0.5706602,-0.340563,0.39480257,-0.027547369,0.55223805,0.12681136,-0.19658068,-0.43954796,-0.18633157,1.5113683,-0.055592407,0.24448694,0.19353542,0.018484188,-0.008053988,0.21827522,-0.54127264,-0.1734092
GAMT,0.45652482,0.40818432,-0.8383396,-0.050126527,0.7388238,0.11216751,0.13147056,0.09582262,-0.34989947,-1.0837115,-0.402559,-0.39824376,-0.37197664,0.52931815,0.30768344,-1.7184649,0.2620227,0.71515244,-0.04550832,0.42538986
UQCR11,-0.39510715,1.0988351,1.1390269,-0.79920435,-0.034194358,-1.0406722,0.4943161,-0.113387406,-0.73907644,-2.1397293,-0.103909746,1.9310142,-2.1825829,-1.373885,0.29834428,-1.4686413,-0.5834088,-0.21728802,-1.0586567,0.9556382
ABHD17A,-0.6226217,-0.68956095,0.03971057,-0.035633806,-0.2720613,0.5482382,0.7889279,0.33640355,-0.16107085,0.1288381,0.90734744,-1.9771572,0.6978953,0.597355,-2.3394058,0.2691171,-1.5583705,0.2730295,-0.5532898,0.10376392
OAZ1,-0.66868716,0.3873944,1.3922788,-0.5305115,-0.15256606,-0.6303751,0.532937,-0.03159937,-0.3466995,-0.791526,0.586914,1.5402333,-0.21656604,-1.0448697,0.2529865,-0.24923277,-0.3924478,-0.70002556,-0.5977841,0.3741723
LSM7,-0.043508578,0.07100431,-0.070109576,-0.24070191,-0.10776964,0.30025956,-0.073319174,0.37760994,-0.032112237,0.30694187,-0.34054184,0.23112229,0.91546047,-0.13681999,0.41191363,0.3795306,-0.8288875,-0.87328947,0.01281198,-1.6512616
TIMM13,-0.05732708,0.5346464,0.4725713,-0.012691017,0.31475928,0.1260086,0.2101403,-0.4196551,-0.10490184,-0.20505293,0.050207876,1.1643574,0.7323554,-0.38952854,0.42123592,-0.48087904,0.17502598,-0.64978373,-0.014176898,-0.78085643
GADD45B,-3.2196648,-3.0804136,1.4362037,-0.26596954,-3.4275663,-0.93468875,0.6734412,-0.51379746,0.12746847,1.3449118,1.6979781,-1.1965059,-1.2943623,-3.0590656,-0.24176736,1.9525152,-2.3460665,-3.216634,-0.25956136,-2.7655773
TLE5,0.3863348,0.52588975,0.88862425,-0.13388582,-0.006655955,-0.398564,0.3918888,0.30438122,-0.56582063,-1.3371534,0.4122744,1.4158679,0.060151335,-0.93595296,0.051759172,-0.4496568,0.042566918,0.42125598,-1.5916202,0.5248189
SMIM24,0.08388497,0.34605917,-2.4395611,0.08492578,1.6300005,0.6852342,-1.0630049,-0.6899174,-0.07090287,-2.7619944,-3.2897086,-2.976417,-2.679406,1.4509366,0.43445703,-3.1510816,0.6315277,0.9558374,0.74254656,-0.19986503
HMG20B,-0.9370478,-1.229211,-0.23869604,0.14831749,-0.17235371,0.68674946,-0.27657163,-0.82319057,0.04215879,0.86984396,-1.5250694,-0.5770467,1.381185,0.6174074,-2.4360585,0.61525196,-0.43532595,-2.8515668,0.6560205,-0.8097099
MRPL54,-1.6424711,-0.46775243,0.21561502,-0.12593755,-0.4782793,0.6596806,-0.78388673,0.0876688,0.16934301,0.55946195,-0.9930827,-3.045732,0.4082068,0.36761194,0.58922005,1.0092587,-0.3969577,-2.4156096,0.5581832,-0.83064723
MAP2K2,-0.11147849,-1.5583962,-0.033825316,-0.04452998,0.21759403,0.35811195,0.5712795,-0.46982142,-0.10139628,0.59058875,-0.0306767,0.11194886,1.2369251,0.2909559,-1.0893646,0.6332478,-0.22083905,0.30718437,0.11696266,-2.2650247
STAP2,-0.333073,-3.3682973,-3.1269236,0.23483121,0.9785245,0.46675584,-0.29232708,-2.191193,0.45272237,1.0901195,-2.817369,-2.3437827,0.6141884,1.217138,-0.5348765,-0.41406307,-2.2340813,-0.52542657,1.6609353,-2.695973
SH3GL1,0.35987714,-0.4145828,-0.8311559,0.18849666,0.9328744,0.42447793,-0.06433099,-0.10552338,-0.5412492,-0.55566853,0.10269123,-0.061434414,0.7475175,0.88191265,-2.930923,-1.1955234,-0.6999388,0.55508757,-0.08680144,0.27541065
UBXN6,-0.17396526,-0.29804873,0.3326798,0.10140726,0.5025214,0.07545696,-0.17499419,0.5376499,-0.23692895,-0.419527,-0.604088,0.49668795,0.8374177,0.14325511,-1.133621,-0.068761274,-1.6517993,0.17222686,-0.11383343,0.72303843
MYDGF,-1.0166471,-0.06302273,0.13187352,-0.056435682,-0.5905217,0.4227489,0.6941241,-0.113727,-0.037362166,0.24122338,0.35294127,0.5247394,0.8413954,-0.48755655,0.48522225,-0.08891278,-0.50365955,-1.7757899,0.1874054,0.10214719
SAFB2,0.64412194,-3.1503947,-3.2280571,0.67414606,1.0270814,0.6306675,-3.513329,-0.10178651,-0.14027539,0.59126234,-2.9368927,-2.80675,0.78566045,1.2888172,-1.5531535,-0.9785246,0.23396079,1.2359868,0.9758918,-1.5620528
SAFB,1.0003078,-0.7405415,-1.1872238,0.05907175,0.5224973,-0.3077557,-2.8733437,0.045626655,0.21049184,0.7357205,-1.6632836,-2.5412629,1.3620268,0.8826303,-2.8942125,-0.8237732,-3.2600803,0.7909722,1.0116662,-2.7859688
MICOS13,-0.17743368,0.2825163,0.67274284,0.032442912,0.33619186,-0.058518454,0.31788933,-0.31100345,-0.2586992,-0.45647636,-0.00043959348,1.0047016,0.012079657,0.09276259,0.18985763,0.09865902,0.12620744,0.25707746,-0.61827475,0.20173393
LONP1,0.8261153,-2.5085983,-3.1212022,-0.0090797935,0.67735326,-0.07397161,-0.22156149,0.56690145,0.22300552,0.30273774,-1.4430571,-2.3981116,0.9747745,1.1871988,-0.8365896,0.07554818,-3.0506253,0.19010554,0.42921913,-3.0543697
NDUFA11,-0.7384021,0.34757635,0.9853453,-0.2982038,0.121086605,0.024267122,0.60786295,-0.09950719,-0.30657223,-0.34167245,0.42111242,1.2530433,-0.38632524,-0.15451683,0.545978,0.174747,0.072656214,-1.6266402,-0.26351795,0.308771
CLPP,-1.5413325,-0.54983014,-0.5491615,6.930999e-05,0.583588,0.5677018,-0.28721178,-0.2878512,0.04368499,0.3506714,-2.4255636,-2.5334866,0.99366635,0.21844955,-3.0437353,0.5794278,-0.017640512,0.029629948,0.1268439,0.6911066
ALKBH7,-2.4858928,-0.7193136,0.31895822,-0.149768,0.09530879,0.51085716,0.46254387,0.4850242,0.0075559784,0.16112451,0.5304645,1.1869966,0.67067575,-0.32711685,-0.008365976,0.18571489,-0.2941478,-2.683399,0.23719242,0.085381046
GPR108,0.3019437,-2.912644,-2.019567,0.17161083,-0.18639664,0.39100313,-1.0183783,0.5647429,-0.002353793,0.9392307,-1.3866701,-2.5625484,1.6553798,0.11927376,-2.8584888,0.4473215,-1.2585884,-0.21832025,0.7633216,-2.586108
ZNF358,0.040837128,-2.7877913,0.48572302,0.020942053,0.30218172,0.29918554,-0.108859606,0.21401186,-0.17427258,-0.16080627,-1.7572845,1.0190716,1.1273855,0.33521873,-1.7904762,0.37925825,-1.682343,-1.7337972,0.19813408,-2.5937555
PET100,0.08519704,0.8331999,0.38837677,-0.08963118,0.42014167,-0.3643088,0.3703688,0.10188904,-0.25744915,-0.7071921,-0.106048055,1.107269,-0.35343617,-0.07197601,0.4947534,-0.08338947,0.23603487,0.21209097,-0.69881797,0.36735678
TRAPPC5,0.26045924,0.8056299,1.0561157,-0.28176424,0.10535334,-0.79437286,0.41754726,0.025886286,-0.653213,-1.7516432,0.1520201,1.7383693,-0.71098775,-1.0729078,0.22024317,-0.62418205,-0.91299105,0.45811507,-1.1321348,0.55510134
NDUFA7,-0.06443338,-0.2782616,-0.4933311,0.033686474,0.6303387,0.32706007,-0.36857685,-0.2648042,-0.014785611,-0.08303947,-0.7159946,-1.4879756,0.3969054,0.134457,-0.59965104,0.33410537,0.38601348,-0.06603009,0.34413165,-2.6286943
RAB11B,0.0870579,-1.8958331,-0.15753302,-0.19677271,-0.78026354,0.8096233,-0.48175538,0.45378348,-0.008264839,0.53435445,-1.5306245,-1.6039598,1.3129714,0.59779173,-2.9235833,0.851462,-1.2738488,-1.4174427,0.5229867,-2.7488651
HNRNPM,0.23202227,-1.3612287,-0.33111933,0.033711165,0.5045416,0.5837321,-0.81930155,0.4516619,-0.21156828,-0.040656,0.5167694,-2.9110827,0.5290186,-0.5664934,-0.2796154,-0.4049767,0.84388906,0.2552415,0.17774835,-2.114647
UBL5,-0.12363264,0.9696604,0.860463,-0.26243183,-0.022690393,-0.6307766,0.55259675,0.120982446,-0.50829595,-0.9321418,0.19007665,1.6569883,-0.9841968,-1.2162853,-0.080488525,-0.29371303,-0.49694496,-0.07704752,-0.6641321,1.1702672
PIN1,-1.0464909,-3.423395,-1.3593827,0.12731114,-0.24486026,0.7877652,-1.0175906,0.3224489,0.55414385,0.8937444,-2.014214,0.22340152,1.4444999,-2.0016084,0.2278289,0.5594452,-0.86087626,-1.2966514,0.88872415,-2.2797906
EIF3G,-0.4169853,0.28408855,0.41815412,-0.20534623,-0.56828415,0.51164335,0.26181307,-0.57760835,-0.018041836,0.25765076,-0.17261586,0.60366505,0.19419858,-0.11771852,0.13157436,0.69162524,0.42516837,-0.54365623,-0.056738675,-0.74528074
ICAM1,-2.071761,-3.0623229,-1.5791723,-1.4718246,-3.1340072,-3.3630958,-0.21197322,0.5939753,1.384923,1.6911348,1.5246886,-2.2363672,-0.24982922,-2.5772119,0.72697926,1.0529947,-2.926252,-1.5153403,1.6388472,-2.8017526
CDC37,0.17786731,-0.55233765,-0.00479571,-0.020509329,0.146806,0.0016582708,-0.66005194,0.44591102,-0.058969844,0.14607163,0.29626226,0.53896415,1.1002206,0.41375273,0.42196727,0.23518004,-1.2383771,-0.91141975,-0.76237595,-2.8872333
SLC44A2,0.49340925,-2.8901997,0.25853235,0.1022344,-0.59784794,-0.35990262,0.20981066,0.53970885,0.2166216,0.20368405,0.14232793,-0.14940788,1.8215463,-0.721357,-0.22722973,-0.66361624,-2.9496632,-1.2465082,-0.39287463,-3.1579723
ILF3,0.38265666,-1.332,-2.1757288,0.14924216,0.757638,-0.02884589,-0.90075445,-0.40626407,0.12071365,0.41691008,0.2487564,-2.9117918,1.0079877,0.31834474,-2.4196277,-0.2276834,0.0473702,0.29414988,0.3622421,-3.075066
DNM2,0.34512502,-3.257529,0.12241477,0.5916341,-0.002428422,0.18114851,-0.3024599,-0.053755105,-0.17857629,0.29054838,0.6635601,-1.2406994,1.2716143,-0.5383989,-0.28107396,-0.15397157,-2.3777823,0.7262093,-0.096194915,-1.1942859
DOCK6,-0.10665823,-3.327457,0.32900882,1.0041491,-3.037057,0.31615356,-0.24453694,1.7399904,-1.0131611,-0.6322221,-0.4761338,0.38185012,2.5265794,-0.7085327,-2.7066352,-2.2673488,-3.1652815,-2.1716945,-2.3056479,-2.7748349
TMEM205,-0.325151,0.47663644,0.9171809,-0.2853486,0.2745682,-0.0012711304,0.29843622,0.3451027,-0.18009672,-0.68967056,0.44938788,1.2598088,-0.63759613,-0.4112765,0.5176455,-0.34505564,0.13862614,0.19960022,-0.27875787,0.15084463
PRKCSH,0.6421553,-0.10397124,0.3289063,0.10524565,0.49677053,-0.31879357,-0.7461911,0.4554803,-0.48395494,-1.0168825,0.06723091,-0.805286,0.6421627,0.20174992,-0.016350765,-1.0197717,-0.21353273,0.4283887,-0.65238804,0.4542405
MAN2B1,0.5275536,-3.4426003,1.1936169,-2.1077943,-3.1827056,-3.427911,1.2616528,-1.6357085,1.209668,1.103124,0.68647474,-1.1565187,1.1793169,-1.3627154,0.8776845,1.443722,-2.840686,-1.1069472,0.61363894,-2.7289283
WDR83OS,-0.068061806,0.39588383,0.67050016,-0.14230469,0.14784363,0.18052262,0.3002019,-0.104336634,-0.20998612,-0.12986915,0.24652924,1.3719765,-0.39368883,-0.9590761,0.1625726,0.3484784,0.3172489,0.42591408,-0.58529663,0.36462817
TRIR,-0.11632511,0.61082137,0.83213174,-0.100322716,0.02505522,-0.2032641,0.55226105,0.1992619,-0.4247269,-0.73376507,0.24582908,1.5590318,-0.078221746,-1.0176752,0.5813436,-0.34380376,-0.32168394,-0.07195623,-0.9265336,0.7243881
GET3,-0.90693426,-0.82566714,-0.3767917,-0.9258849,-2.6388912,0.9805427,0.41484103,-0.69294626,0.3971623,1.0014946,0.019033644,0.9008737,1.3068801,-0.92284906,-2.1207263,-0.034647975,-2.1560378,-0.72025144,1.3698392,-1.6668503
PRDX2,0.23300391,0.8200165,0.13545577,-0.14948453,0.26147708,0.11710465,-0.08827949,0.088189036,-0.28636268,-0.31854007,0.025434107,0.9110597,-0.32267827,-1.1131178,0.4219626,-0.015608409,0.2895773,0.39652833,-0.3694322,0.2009547
CALR,0.2937018,0.9668936,0.8579467,-0.6410807,0.047323,-1.6660434,0.65899324,0.34475395,-0.85137016,-2.5411763,0.2837422,1.5262364,-0.69284797,-1.0820916,0.45749494,-2.0337827,-0.33896342,0.4705116,-1.5934952,0.60767466
RAD23A,-0.61477935,-0.30083138,0.20736197,0.06721012,0.38935655,0.498166,-0.9033629,-1.3143325,0.0023950976,0.13128634,-0.8585535,0.21498777,0.49358848,0.3398213,-0.12661974,0.6104578,0.21817805,-1.1543131,0.084532544,-2.4987056
GADD45GIP1,0.40017056,0.6614174,0.23450564,-0.07116964,0.291594,-0.059644334,0.35507813,-0.19558729,-0.27308726,-0.6362506,-0.049643416,1.1383156,0.10029073,-0.6050557,0.29315707,-0.28732356,-0.09133746,0.51389664,-0.6623565,-0.018453209
IER2,0.013225939,0.12274479,1.0889894,-0.1543292,-0.1671317,0.03997249,0.45759287,0.52659345,-0.45155716,-0.74433875,1.0551431,-0.048455548,-0.6270342,-0.06021945,0.34312764,0.7530852,-0.18323198,-0.34958553,-1.5390728,-0.4973723
C19orf53,0.04960382,0.517623,0.75120026,-0.07381779,0.2151662,-0.26074833,0.49823445,-0.120869145,-0.4753346,-0.9498911,-0.02984629,1.3983674,-0.53344446,-0.25867885,-0.151089,-0.10773905,0.33503112,-0.11251737,-0.7814176,-0.28997362
PKN1,0.534165,-3.1618288,-0.5644309,0.085848734,0.090115674,0.004636253,-0.10772883,0.52487177,0.08203453,0.08663786,-1.6327728,-1.4066545,1.4998406,-0.0208067,-2.4154813,0.56371146,-0.4510737,-0.92249525,-1.116671,-2.7585707
TECR,0.55015993,0.2649607,0.17255282,0.031392768,0.48941046,-0.03781194,-0.38282946,0.10129288,-0.16109085,-0.7184953,-0.2712533,0.1897548,0.44304886,0.24061444,0.27071875,-0.52296203,-0.5363036,0.7867611,-0.6545914,0.3665668
NDUFB7,-0.0041640745,0.8179254,0.7508076,-0.36932564,0.07605989,-0.5321708,0.67648506,0.23154472,-0.7039812,-1.0973676,0.14453639,1.5272032,-1.1492618,-1.148688,0.29319227,-0.4394799,-0.09948104,0.31313482,-0.83716655,0.559118
TPM4,-0.5239756,0.4077576,0.7997381,-1.2543108,-3.2472842,0.22396292,1.2179759,1.2814587,-1.1954323,-0.6040134,0.77214855,-1.0700965,1.7030851,-2.8274002,-0.56060445,-0.20566697,0.25916022,-0.7581761,-2.4026482,0.6708792
KLF2,0.096528806,-3.3286567,1.4884312,-1.6593819,-0.42556056,-1.5681144,0.7768301,-0.4178219,0.58022046,0.65746003,2.055977,-1.5714712,-0.60480076,-0.9142479,0.875189,1.2937073,-2.804103,-0.93491286,-2.583323,-2.85806
SMIM7,-1.1793634,-2.3518803,-1.2310345,0.30224517,0.34470728,0.9072507,-2.9993968,-0.7155546,0.2600221,0.78431565,-1.9459211,-2.9524906,1.0878009,0.10125961,-0.39658067,0.54254884,0.51186365,-0.1758069,0.8574825,-1.8470811
NR2F6,-0.1829819,-2.736534,-1.1470093,0.07575156,0.26442668,1.0203316,-3.5153809,-2.8732665,0.5601216,0.75616795,-1.0827777,0.30994198,1.5171162,0.6121777,-1.7691845,-1.3322551,-0.5940313,-2.0047956,1.0684762,-2.561544
MVB12A,-0.08553141,-3.2550237,-2.4487588,-1.7299455,-0.7986587,1.0350066,-0.014738806,0.66726583,0.16161454,1.0704569,-2.8392177,-2.1423898,1.5357602,0.9059685,-2.5631545,0.28469938,-2.2799118,-2.0266814,1.3470358,-2.8646796
PGLS,-0.73982465,-0.67780554,0.198002,-0.5280505,-0.31165713,0.32213834,0.3311541,0.30451465,0.052740198,0.4929562,0.5044236,0.21109529,1.0022405,0.7962673,-2.3410077,0.542118,-1.8216001,-2.5155866,-0.4762414,0.09653701
COLGALT1,0.6662505,-0.681207,-0.092489034,0.35860956,-0.63500035,0.1911882,-0.2622155,0.8831268,-0.92675006,-0.10555001,0.17056827,0.41670206,1.6088288,0.9972709,-0.39399713,-1.2238557,-2.5064664,-1.8222575,-0.6347558,-2.7119496
CCDC124,-1.2270023,-1.0584192,-3.208335,0.49195272,0.010222774,0.68896836,-1.286183,0.7710306,0.3516846,0.5971946,-0.8366892,-1.8425936,1.5500972,-0.40499938,0.41857418,0.5834631,-2.9967308,-2.2542946,0.6367864,-2.8684056
IFI30,-0.40999076,-0.594187,1.4587648,-2.0781589,-1.1284624,-3.687319,0.26429978,-1.3060519,0.69936895,0.77926534,1.2390484,0.87119806,-1.8443714,-2.1860907,0.20077257,1.0010417,-2.924689,-1.4058993,0.7069614,-1.7744116
JUND,0.42096716,0.50069374,0.7084023,-0.11427687,0.4625127,-0.62679505,-0.07985133,0.26466992,-0.48159957,-1.1097205,0.7416041,-0.9115316,-0.9603485,-0.12659527,0.3937249,-0.5125108,0.19165225,0.60013884,-1.0034009,0.80871606
PGPEP1,1.0363731,-3.0987434,-2.5049303,0.5325038,1.2073617,0.4137848,-3.0000823,0.040519644,-0.040447447,-0.110159956,-2.0184543,-2.7180076,0.20280357,1.5899705,-1.0622377,-2.5952685,0.7104203,0.61463195,0.30534798,-1.8930322
GDF15,0.36739957,1.3601189,-1.2151523,-0.06839518,0.4043917,0.08472642,-0.55099386,0.025831873,-0.6346354,-1.0535289,0.06603728,-1.6250988,-0.8310887,-0.12712234,0.5816595,-0.09274997,0.4913745,0.54699576,-1.1259556,0.8217836
SSBP4,-0.1610819,-1.6660632,0.13470708,0.0057864087,-0.37740976,0.0952562,-0.8791912,0.30556092,0.13651592,0.412911,1.0186642,-0.06920497,1.1468496,-1.9730674,-1.5872041,0.16643208,-1.8948959,0.2986387,-0.13957195,-2.747168
FKBP8,-0.12901461,-0.75263727,-0.35330826,0.39556906,-0.09488955,0.46646404,-0.16292377,-0.442663,-0.007350334,0.38087258,0.5944264,-0.34270146,1.2748927,-0.5451633,0.09679712,0.17297852,-2.3556275,-0.59410083,0.04180583,-2.9437816
KXD1,-0.37563294,0.6769494,-0.9089992,-0.24956696,0.32834843,-0.09660731,-0.30117738,-1.6215278,0.19404182,0.9605642,-0.046504427,-2.6397145,1.1643882,-0.5095485,0.33148935,0.8900244,-2.9068232,-0.33939722,0.8037851,-1.1483917
UBA52,0.03178631,1.1899047,1.0725616,-0.80364645,-0.13123812,-1.533126,0.52668905,-0.16014238,-0.96037185,-2.5171146,-0.4288738,1.8545802,-2.564513,-1.4523937,0.16300973,-1.5306503,-0.708533,0.19851202,-1.389808,1.0709603
REX1BD,-0.43995517,-1.7707722,0.16615489,0.055468958,-0.27200252,0.40560028,-0.23604794,-0.35035142,0.19464985,0.55257195,-0.13000159,0.30071935,1.1241994,0.24781644,-0.37919188,0.61602974,-2.2287426,-3.2257423,0.47778824,-0.35011953
