,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Metabolin private topic 2,Metabolin private topic 3,Metabolin private topic 4,Metabolin private topic 6,Metabolin private topic 9,Metabolin private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
2652,2.332395,0.642086,1.1961824,10.402737,1.0849587,0.51769,0.62987787,0.31211674,0.7308973,0.4603443,15.364475,0.9421685,0.7070294,0.4409427,0.35967427,1.0016444,1.3964484,2.2307186,0.48731664,0.75694007,0.7207043,0.5492781,0.77847207,0.61201745,0.7373771
2653,1.7769644,0.64857244,1.1067873,9.43922,1.4467261,0.57504183,0.692733,0.31889528,0.75262034,0.53562057,9.870617,1.2517713,0.71621656,0.42887497,0.42346025,0.99301875,1.5316863,1.9826298,0.45858654,0.7146678,1.0560411,0.80965257,0.7347591,0.57200426,0.6750494
2654,1.7830853,0.66180354,1.244754,6.793683,2.3558826,0.6287817,0.6768179,0.3220752,0.74777514,0.5418459,5.86961,2.2763863,0.86136514,0.48309952,0.77400327,1.8093151,1.42955,1.3204653,0.4244661,0.6573992,0.9097031,1.0450296,0.6570396,0.51269764,0.6019444
2655,0.948927,0.5957513,1.5242999,2.1941304,5.186988,1.1660624,0.5240599,1.0990633,0.609194,0.5380851,7.294744,2.980504,0.7068933,0.61403966,5.084726,2.4029448,1.1734905,1.3651987,0.50214815,0.7618632,1.5775367,1.7610211,0.7078072,0.5247585,0.6710727
2656,0.8841478,0.65273386,1.2683234,2.2719586,5.6454105,1.605314,0.55117434,1.3391807,0.64373946,0.5537373,6.5537148,1.7623212,0.6094123,0.6747231,9.5816345,1.6257415,0.94936997,1.5370749,0.48386943,0.7108226,2.214835,1.6594446,0.7020343,0.46963832,0.7200163
2657,0.59011924,0.6602252,1.0948344,1.7053807,2.515819,5.4052773,0.6030935,2.1730292,0.6172183,0.6184788,3.8163729,1.0352187,0.6953596,0.85343003,6.786104,1.2544379,1.7147204,2.1013277,0.43747532,0.62879115,3.181651,0.91750014,0.74845105,0.50898963,0.7523292
2658,0.5222992,0.6088171,1.3447425,2.0963082,2.463035,5.5021234,0.56222266,1.8961649,0.59546506,0.55508405,3.8293478,1.137446,0.80112004,0.8125616,7.972216,0.9451762,1.5924417,2.0568354,0.44307026,0.640071,3.1557114,0.9126374,0.7549709,0.4979657,0.7541845
2659,0.716153,0.57175195,1.1257093,2.1695037,1.8046048,6.787414,0.597309,1.6840738,0.65432525,0.63781536,3.4585931,0.9326321,0.82061666,0.8443669,4.7834773,0.7769711,1.577231,1.875885,0.4251772,0.65355664,2.9481518,0.87880427,0.7196969,0.49584413,0.7388969
2660,1.8267252,0.68948776,0.61308956,1.3854748,0.6836054,7.6016245,1.1094714,1.8143455,0.8894167,1.0994575,3.553359,0.9552825,0.8836653,0.8682085,5.601939,0.76730686,0.98502606,1.3995235,1.0889795,1.6389209,1.4269904,0.7878514,1.4876388,2.048748,2.144796
2661,1.3262825,0.7681998,0.8667089,1.1420588,0.7162554,9.422367,0.9478437,3.1116004,0.8432356,0.82855296,2.9509604,1.0842116,1.0316046,0.9850692,2.1664,0.7478822,1.0445691,0.8949517,0.52187645,0.86986285,2.6751523,2.1264124,0.69375926,0.5038363,0.871239
2662,1.2789502,0.8250493,0.93954873,0.9894668,0.7585794,8.457536,0.8571913,5.3253045,0.8796711,0.71218324,3.064359,1.2169424,0.85689336,1.0848726,2.1890998,0.80334276,0.9963722,0.84135157,0.5476142,1.0125216,2.5938158,1.8794723,0.70160353,0.5552112,0.9534562
2663,1.2333117,0.9167391,0.89316344,0.86862254,0.69220936,8.113924,0.9304335,4.885189,0.8957968,0.63684547,3.3415635,0.8396812,1.1198361,1.3779114,0.8536754,0.6079594,0.7184934,0.5356528,1.2378073,1.514514,0.9578628,3.1238227,0.8392411,1.2441192,1.3624738
2664,1.8213123,0.84203935,0.95830506,0.7935924,0.6394706,5.46813,0.9001264,5.830086,0.9117015,0.7264241,3.5488048,0.7768868,1.1935354,1.5067886,0.9931795,0.681069,1.0806556,0.6679814,0.69082516,1.0068891,1.869978,3.4270794,0.67016524,0.7519136,0.8964519
2665,2.005203,1.4094579,0.7386471,0.6801444,0.5855564,2.9026432,1.0290302,3.8330288,1.0046184,0.9535477,2.7700777,0.8659518,1.0357249,1.6291221,1.139602,0.7358829,0.6033312,0.37841728,1.8159506,1.3711213,0.36341646,5.60773,0.73952526,1.5813466,1.2121409
2666,1.5090151,1.2588981,1.1427132,0.6897637,0.6914663,6.129896,0.7869551,4.340465,0.8912257,0.8075874,2.459074,0.94924474,0.6412904,0.99399084,1.7653073,0.6970734,0.8418603,0.54461294,0.8456992,1.0516344,0.6854771,2.9260457,0.6785663,0.89064515,0.9162668
2667,0.86727995,0.8493159,1.159592,0.86813545,1.2215263,6.0881925,0.77213466,5.0476036,0.78438175,0.5624273,2.104649,1.5104742,0.6253272,0.93304604,3.1431625,0.62249523,1.2726791,0.84315044,0.48571134,0.7783111,0.6082555,1.3366003,0.6701341,0.62906134,0.68235856
2668,1.0666177,0.60072875,1.7903821,0.7702866,0.7033386,9.064331,0.7401886,5.524523,0.854574,0.69776857,2.3639941,0.65590906,0.852112,1.1250257,0.9176942,0.77326506,1.3132784,0.9639186,0.4498241,0.7616075,0.8192394,1.1975213,0.68933344,0.56673384,0.68551034
2669,0.9369782,0.71255565,1.579174,0.7416022,1.0694053,5.8956842,0.67248464,4.9948263,0.7900466,0.756387,2.4927044,0.7978535,0.8514437,1.1627325,1.4353164,0.6698855,1.3734906,1.1608694,0.45963702,0.75598526,1.02759,0.9298288,0.75245583,0.54342467,0.7209865
2670,0.7707907,0.8618243,2.5409532,0.741391,1.4026937,4.8239374,0.69160146,4.127408,0.7241246,0.5083743,2.3623724,1.0283715,0.80333567,1.0215623,1.4587829,0.5702939,1.6251758,1.5421157,0.45590094,0.734146,1.987777,1.1091335,0.715491,0.551187,0.6609597
2671,0.7339315,0.918349,1.7975361,0.8748993,1.7442071,3.598815,0.6473805,3.6581187,0.73653066,0.6656742,2.5369344,1.0115683,0.63933736,1.0586535,2.037967,0.8465534,1.2017026,1.7073781,0.529208,0.7502535,2.094961,0.86666,0.8037009,0.56824034,0.76609296
2672,0.6506854,0.95549095,2.2940645,1.1764493,2.252524,2.3053138,0.60805213,2.0458643,0.7041737,0.59661484,2.6371677,0.7559638,0.7898073,1.1776065,1.9260617,0.7890893,1.5309936,2.4357364,0.475181,0.6522787,1.3829045,0.6490702,0.7636558,0.57512563,0.6742538
2673,0.6671095,1.0978255,1.7869065,1.4704723,2.8633778,1.6694282,0.6549226,1.2451851,0.7013924,0.64179766,2.85201,0.97632194,0.90434915,1.2422637,4.9342546,1.1313018,2.0268345,2.613676,0.46870393,0.64253366,1.1367456,0.53059125,0.7812456,0.61086327,0.67443854
2674,0.617331,1.1679416,1.2911108,2.2129154,4.5377464,1.0916476,0.7374308,0.57038546,0.6742883,0.5888837,5.4364185,1.7869065,0.75703233,0.7009562,6.9106507,8.864195,2.034442,2.4060261,0.48468947,0.66156864,1.1189673,0.53703487,0.79341674,0.63046473,0.6882117
2675,0.95414376,0.66853535,1.7635603,5.4907246,2.8331175,0.65274906,0.5163157,0.4152668,0.6410277,0.56037587,4.9187446,1.1495475,1.5350299,0.5974954,1.0033458,11.852651,1.2983698,1.4140424,0.49856383,0.67438084,0.9255737,0.65761083,0.78923637,0.703741,0.6805691
2676,1.0714014,0.6359798,1.700127,6.007628,2.4900024,0.58270335,0.56819224,0.39502442,0.71279246,0.56373185,10.812831,0.9513841,0.8728644,0.5406965,0.5302994,7.655872,1.1736913,1.0693367,0.458803,0.63594663,1.0799325,0.87193227,0.71942407,0.6618553,0.61245435
2677,0.8567885,0.5734649,1.9013926,4.7027483,4.1534863,0.5765338,0.51187325,0.32351172,0.5662129,0.5943835,9.5803585,1.7083348,0.6312766,0.45194966,0.40670955,2.800459,1.1645138,1.07937,0.49390146,0.6815571,0.879763,0.7900516,0.76129174,0.71819246,0.64307266
2678,0.9112476,0.5665748,1.9299293,4.163558,4.5608063,0.587277,0.4944926,0.39056575,0.5610342,0.61059886,10.573753,6.765209,0.68746525,0.49228692,0.6542803,4.6965117,1.0868204,1.0673686,0.4705934,0.6523254,0.94435525,0.8346372,0.72679913,0.6723608,0.61441225
2679,0.8650855,0.5905622,1.867693,2.967496,4.8584776,0.69672674,0.52135265,0.54675126,0.60128415,0.61146414,6.609108,8.170957,0.6946459,0.5814548,1.7424933,2.4688509,1.1096876,0.9913976,0.46119997,0.64543426,1.0121795,0.9040779,0.71945226,0.66837597,0.60931
2680,1.0441265,0.7457359,2.02576,2.5148163,4.7302394,0.7278749,0.49570352,0.9915754,0.60727465,0.5621848,4.805415,6.0354176,0.72953933,0.658018,1.6378468,1.6844865,1.1951495,1.077531,0.46389812,0.65469515,1.1079452,0.90149426,0.73659116,0.6826014,0.6178531
2681,1.152423,0.68708897,2.6177104,1.7769419,4.5736523,0.7277322,0.54729944,0.9888879,0.6065793,0.6542126,4.4221854,7.7695065,0.6921359,0.69109625,1.6806158,1.5348392,1.3886745,0.8647475,0.4479301,0.6289395,1.1916837,1.1307412,0.6908565,0.7527097,0.5676564
2682,0.8180423,0.89416707,2.4758835,1.0593828,3.8369546,0.8781199,0.5667416,2.6640642,0.69361556,0.5911834,3.407236,3.9614978,0.6050533,0.8003813,1.6439714,0.72577417,1.8094164,0.70778084,0.4782044,0.64814496,1.2356921,1.3806432,0.6872268,0.9508615,0.55816877
2683,1.1438458,1.4180825,1.8155679,1.5771984,3.285831,0.8492409,0.61826277,1.9264715,0.5993728,0.69755805,3.9047756,3.0143654,0.5970908,0.7172414,1.6371753,0.9053781,2.6488209,0.71552986,0.54063416,0.6997614,1.0452336,1.5284926,0.70427567,1.5058016,0.550727
2684,0.9979096,2.319358,1.471138,1.8264444,2.0931048,0.52488875,0.8822787,0.50249135,0.7304634,0.7372688,5.669364,6.299895,0.65381086,0.6090028,1.6854901,1.3631207,7.3016977,0.6096221,0.74223036,0.919899,0.6138816,0.91485447,0.6318224,24.261793,0.5281742
2685,0.97802365,1.7065891,0.8592679,1.00999,1.7198505,0.4259618,2.095767,0.38441455,0.8937465,1.8990141,4.433326,11.954166,0.87246186,0.69580936,2.1335676,3.3414142,1.266995,0.82621336,2.1281583,1.2972783,0.75642157,0.8489499,2.2309237,143.48369,1.6075282
2686,0.67359215,2.6541648,0.9139886,0.7698289,2.0144715,0.5953902,2.1531491,0.45039564,0.8010169,1.4275848,2.98317,11.104605,0.6494088,0.8252739,2.9075913,1.1908164,0.99399555,0.87582165,2.3135586,1.3306973,0.7793112,0.8178499,2.3671181,205.25372,1.8699774
2687,0.6295451,1.7812061,1.0014067,0.5454621,2.2765417,0.84395826,1.361953,0.93601525,0.882707,1.2442404,2.2765427,8.446775,0.55749315,1.001162,1.978085,0.5634566,0.70050603,0.84125394,2.604579,1.5430855,0.69125056,0.7322368,3.643933,216.50116,2.4127915
2689,0.42047375,33.293926,0.89379454,0.64280665,1.5521374,5.399518,0.94122523,0.89773655,0.80026484,0.9743798,2.1462991,1.9889253,0.5488822,0.90160257,14.011352,0.53823274,1.3938663,2.311749,1.1200808,0.9208086,0.4903344,0.459154,1.2664974,0.75679094,1.7970688
2690,0.351067,45.61812,0.7778919,0.59527475,1.5650398,3.7391875,1.40951,0.7067969,0.9347979,1.2132361,2.0902987,1.7408038,0.4906065,0.8402355,16.83902,0.54696757,0.73225206,0.5335762,1.2779732,2.0262196,0.4737668,0.48909014,1.343783,1.1657056,1.4108067
2691,0.51785624,51.696724,0.789326,0.6276646,1.2591888,2.8545222,1.0926309,0.8498182,0.9567909,1.0904917,1.882592,3.7556727,0.4271313,0.73256606,8.723782,0.43864614,0.7862481,0.54449636,1.256426,1.918107,0.4937187,0.4963603,1.2808311,0.98929334,1.4178423
2692,0.4410926,33.62197,0.75967216,0.73673844,1.7982037,3.3316293,1.0097581,0.69949645,0.8833157,0.8360893,3.2865326,1.5560892,0.4579395,0.84639597,2.6430674,0.60724884,2.6168652,0.92956084,1.1481675,1.3189366,0.58043504,0.5434138,1.265731,1.2105093,1.3347781
2693,0.664921,18.903893,0.7604368,0.9929192,1.9266504,1.3344946,1.0716333,0.54135144,0.9233966,0.7391411,3.185912,1.824162,0.5045572,0.8700792,2.5151217,0.63184625,1.5537533,1.3256415,1.1404896,1.4289422,0.7210899,0.4917138,1.2460892,0.7657776,1.3922478
2694,0.5133203,9.872463,0.76880926,0.91893303,3.3411098,5.414674,0.80365884,0.56100047,0.6739284,0.67495304,3.0214746,1.4859008,0.5599236,0.8579825,1.3970233,0.6612852,7.029376,2.6357777,0.91580415,0.9423334,0.7327779,0.48299265,1.1266776,0.9727221,1.0941527
2695,0.5146563,2.4449496,1.117437,0.54535484,3.289776,4.094057,0.87213814,1.8743457,0.6827383,0.76243114,1.9512464,2.937486,0.46468905,0.8314719,2.9938443,0.4981807,10.112955,4.79922,0.61566895,0.83279324,0.7503806,0.50251865,1.0454628,0.9554873,0.9810632
2696,0.57915914,2.5848236,0.88533545,0.8127747,4.5650415,2.237461,0.7413741,1.6680912,0.62143636,0.7377254,2.581532,1.5268629,0.52786446,0.9881129,5.133321,0.55292416,9.070716,4.9132714,0.5875299,0.8547606,0.6353729,0.48994157,0.9865637,0.69596875,0.9676972
2697,0.8144679,1.6865438,0.90404063,0.82825965,6.5874815,1.8588738,0.7160505,1.3559399,0.6479536,0.82711583,2.3434596,2.2755537,0.65203005,1.0892715,1.6711228,0.5405177,7.5337543,3.0466673,0.600698,0.84561986,0.6256069,0.50093365,0.9497242,0.8848585,0.9011845
2698,0.65623575,1.9070845,0.9287698,0.8855934,6.766226,2.180139,0.7720835,1.3895929,0.67392904,0.73808,2.508785,1.9933797,0.73068637,1.154114,2.9818623,0.4923502,3.77757,2.9392986,0.57237685,0.81489027,0.5205584,0.42444852,0.8506379,0.81266445,0.8210279
2699,0.6784818,3.5608299,0.91113853,0.84211415,6.3493185,4.1044197,0.72739625,0.9787239,0.69217145,0.7031253,2.632741,3.4034808,0.59921294,0.88533974,3.5038302,0.6150116,4.9236917,4.483085,0.5837622,0.81232536,0.5779788,0.479587,0.9069705,0.6730602,0.9423942
2700,0.76757604,1.0158684,1.1314061,0.86339605,5.5827236,2.2836666,0.73772275,2.0280855,0.7636839,0.7322575,2.4006357,1.7728139,0.5033249,0.92218375,7.040331,0.7081178,4.4336066,2.960514,0.5800778,0.7714409,0.6031145,0.7062544,0.72677785,0.579193,0.73012525
2701,0.7036004,0.9725827,1.1718954,1.3275101,6.2443066,1.592157,0.78280056,0.82995784,0.74743843,0.9159706,2.6284552,1.7179941,0.9540465,1.3979259,3.868207,0.48085114,3.4855309,1.5715816,0.74912995,0.95646155,0.7116167,1.4793885,0.6837936,0.62695324,0.7681591
2702,1.5548276,0.7096107,1.0737984,1.6372595,4.3186274,1.0308964,0.6791243,0.8638471,0.7738615,0.56411266,5.875849,2.4319446,0.85568434,0.72066957,1.4346857,0.60858876,2.750745,2.655131,0.5701223,0.8000883,0.7686069,0.9153156,0.73863655,0.6026523,0.74406546
2703,1.4540501,0.9948623,1.3806198,1.5090431,3.8414838,1.0956407,0.5451704,0.45581698,0.66867924,0.5782902,7.684109,0.96622324,14.514544,0.7861382,1.6135385,2.7300858,6.2614846,3.1858215,0.561611,0.9506396,0.6536843,0.52867615,0.9069582,0.8039762,0.8202072
2704,2.2095015,1.0335593,1.3492967,1.7029605,3.9557507,0.8612662,0.653837,0.4156444,0.7830932,0.5521971,9.639103,1.0617408,6.171295,0.699878,1.0433496,10.708534,8.036285,2.1776223,0.53274304,0.83783597,0.66718835,0.59038377,0.81159115,0.88383216,0.7076817
2705,2.618458,1.3085209,0.94387037,2.2578535,2.761135,0.74096406,0.83930945,0.23214445,0.70501196,0.7968431,7.27373,2.0390162,1.3452055,0.59064144,0.9291226,6.836586,11.718742,1.0498366,0.99388754,1.1748632,0.4235354,0.54485244,1.4974993,2.8530738,1.0212736
2706,4.816779,1.657428,0.7006934,1.9368317,1.8579535,0.48549265,0.9605153,0.30875987,0.73915195,0.49928415,7.37766,3.6585677,0.92006755,0.59763384,0.6734175,11.281456,14.908485,0.8008319,1.1890332,2.4242435,0.4740469,0.5659223,1.3226707,5.5392513,1.1255752
2707,10.750839,1.4875474,0.573732,1.094627,0.8748895,0.45622092,1.7003777,0.42860004,1.0886229,0.5379797,5.218914,3.6666098,1.0108627,0.72238123,1.119845,25.375387,19.21492,0.39969778,1.1832912,8.236714,0.42085317,0.6270088,0.8697806,18.812511,1.2389195
2708,12.390949,1.374382,0.5406464,1.2341806,0.61903816,0.4258042,1.8185236,0.3561449,1.2082174,0.5199788,7.9316816,1.1053213,1.3128002,0.76126516,0.83578825,25.609297,19.327662,0.39968657,1.2264587,8.339237,0.4310676,0.6262867,0.8823659,18.448584,1.2380264
2709,12.148996,1.3171153,0.6553714,2.5995119,0.50264436,0.48337746,0.83577317,0.30292705,1.0026333,0.4390517,32.28297,0.70043683,0.80340266,0.5734862,0.41953874,4.0873175,18.050983,1.8653903,1.3119712,3.4580154,0.66511405,0.4804285,1.5158308,7.120041,1.4358552
2710,4.815872,0.7081716,1.5056692,6.390794,0.8945619,0.536507,0.5997041,0.24266635,0.76288164,0.55235785,35.995667,0.70323634,0.69421333,0.52058136,0.36186737,2.1344314,19.519348,7.2126436,0.9373216,1.3904797,1.1063826,0.4165274,1.9142083,2.2172065,1.519136
2711,5.9418273,0.66181636,1.3689126,6.873504,0.55568,0.500214,0.65154654,0.2755767,0.8354305,0.5207162,40.015873,0.71100336,0.68081266,0.52354825,0.3777489,2.694128,12.610856,6.3650675,0.7086831,1.121925,1.2820888,0.5004978,1.2890977,1.3341193,1.1217648
2712,1.184015,0.59570825,1.2004861,9.735634,0.90043676,0.75255406,0.56775606,0.3092174,0.6565866,0.5760999,32.819958,1.0229897,0.6793099,0.47269508,0.37839264,1.2877334,2.0612948,1.3663268,0.4376179,0.6781852,0.7753069,0.85090864,0.7120565,0.5874468,0.6387589
2713,2.4486632,0.67000484,1.3010292,10.991787,0.9096929,0.5912417,0.58625317,0.3209361,0.72822154,0.5479127,13.532242,0.94148797,0.8374236,0.4836987,0.39297533,1.3561288,2.0647407,1.7142212,0.44603682,0.7111404,0.8106709,0.69788325,0.72726023,0.6094244,0.6625877
2714,2.0032673,0.63635176,1.3243419,9.754814,1.1447825,0.6291417,0.554121,0.34351277,0.7244892,0.538576,15.573706,1.1102483,0.6783731,0.4438571,0.35838947,1.1280364,1.7927675,1.4517943,0.4387587,0.66412413,0.96681917,0.9232818,0.67255265,0.5435218,0.62799346
2715,1.7048465,0.61936116,1.1936384,8.136295,2.3204808,0.6075735,0.6068394,0.38172984,0.76777476,0.5505912,9.396508,1.9122267,0.70855135,0.46480533,0.50781375,1.6720024,1.5281935,1.8295122,0.45531282,0.70738864,1.023594,0.8803147,0.71029866,0.5565329,0.6587845
2716,1.5825047,0.6122894,1.528831,4.5440454,3.1280456,0.7246977,0.58252,0.49552166,0.7141712,0.51270175,4.709401,3.228655,1.0388945,0.5478312,1.4685131,5.615877,1.6374332,1.2596736,0.4335562,0.6948396,1.127358,1.2070898,0.6604853,0.54517406,0.5970687
2717,1.3495694,0.64771193,1.4704983,3.72498,2.0332747,0.7523343,0.51699615,1.1552751,0.71316683,0.4986536,4.0017886,1.5655123,0.8676386,0.6917681,3.4010558,1.3584355,1.492844,0.86829895,0.41731304,0.71265197,1.776516,2.6000206,0.60570896,0.51244307,0.56013477
2718,0.8173769,0.54568285,1.1839755,2.8960745,4.7487783,1.392086,0.5381081,2.1285794,0.6473367,0.47986537,5.2986317,1.4598517,0.6316514,0.73879105,8.063881,1.3768604,0.8217474,1.3413407,0.48485735,0.6829271,2.026014,2.2121868,0.671784,0.46624362,0.6838053
2719,0.691044,0.6364551,1.2406034,1.5750325,1.779522,4.907175,0.62966144,3.0279598,0.62167174,0.63769794,3.5202687,1.0507749,0.6227152,0.8441334,5.7607174,1.0206738,1.5271612,1.735338,0.44842073,0.6693874,2.9308772,1.1411054,0.7225167,0.49174324,0.70599407
2720,0.5405778,0.56882787,1.249969,2.31175,2.3911283,5.0242815,0.5553304,1.9285498,0.5793531,0.6260495,3.3491845,0.8773602,0.9766422,0.91462225,7.7052255,0.9409393,1.1656668,1.9571505,0.4550475,0.6589773,3.4955602,0.98483765,0.77374804,0.49014935,0.78373677
2721,0.73299825,0.5878168,1.1125274,2.4289014,1.4676998,6.331465,0.5849931,1.8981078,0.6479275,0.6559989,3.6671283,0.861477,0.87492794,0.8682342,7.6392446,0.98427975,0.938547,2.153604,0.45100337,0.637599,3.9500277,1.1287138,0.7201566,0.46522504,0.7476957
2722,1.0210195,0.71044636,0.7925475,1.8232796,0.9214556,10.296499,0.6478348,1.5194104,0.7434425,0.81535834,3.4923358,0.80132306,1.1602098,0.9157086,6.25168,0.8423504,1.0420033,2.0373735,0.51218677,0.7287633,2.6537445,1.3361585,0.68069845,0.5215069,0.86615694
2723,1.6716774,0.8084909,0.7424756,1.2990693,0.65644646,11.895514,0.99956405,2.064085,0.8231275,0.9655591,3.2582204,1.3660635,0.8068864,0.8933423,6.0312395,0.87690765,0.86595154,1.2003646,0.54011863,0.8654838,2.6066394,1.2343314,0.7561709,0.5127165,0.97691214
2724,1.1745089,0.8691995,0.95751584,0.844008,0.9036696,15.205035,0.95940495,3.2916014,0.87997746,0.7205216,2.8883486,1.6287183,0.6703027,0.8599768,4.226289,0.838807,1.0995544,1.585388,0.46420017,0.7201524,2.5068822,1.0682486,0.71558803,0.46533266,0.72099054
2725,1.101513,0.7950841,1.0180436,0.84343183,0.8910853,10.726881,0.9279517,3.6374507,0.88158906,0.64314604,2.8666804,1.0348505,0.98746365,1.3945591,1.4354945,0.6280919,0.9975562,1.2648174,0.44527325,0.7379583,2.4614844,1.4124527,0.69860804,0.4367599,0.7283839
2726,1.1557069,0.77334714,1.4570501,0.6778773,0.7803314,11.866915,0.8653958,4.167076,0.82482135,0.6821556,2.938359,0.98199934,0.8421107,1.2545062,0.9977643,0.5787232,0.9888221,0.7932409,0.53146756,0.90246034,1.4068332,1.7846845,0.6792759,0.61211294,0.85319066
2727,1.7166378,0.72549736,1.287085,0.5880461,0.78932154,7.075841,0.8591702,6.9288063,0.9109193,0.669178,2.5479722,1.2597703,0.78191257,1.2850313,1.0724285,0.5177896,0.9201721,0.6568725,0.65661126,0.89698094,0.93362826,2.6327395,0.6652115,0.6845721,0.8153934
2728,1.3057826,1.1132863,0.7706015,0.5787023,0.6863989,6.45519,0.94186246,5.6659913,0.94043875,0.8413774,1.8781084,2.5098433,0.5126859,0.9071797,7.3658366,0.5544211,0.9601025,0.46841776,0.9607264,1.2950089,0.42820454,2.3855665,0.7109544,1.2798586,1.0030401
2729,0.8403274,0.8333354,1.8696268,0.620023,1.3322611,9.411037,0.6458143,5.839432,0.748844,0.6150499,1.8978236,2.1244543,0.5395964,0.9407317,3.4521616,0.42044982,1.195358,0.8169027,0.47828048,0.79094106,0.7166755,1.4823126,0.66924,0.5969311,0.69286823
2730,0.8406866,0.8828593,1.691298,0.6742307,1.4124051,6.611751,0.75790274,4.213759,0.7562767,0.53415763,2.1942925,1.7527027,0.59088016,0.9849209,1.3560772,0.5122247,1.3132784,0.96391875,0.4498241,0.7616075,0.81923944,1.1975213,0.68933344,0.5667338,0.68551034
2731,1.0085874,0.6826032,1.9876308,0.6607675,0.71185124,9.227136,0.7198328,7.495162,0.77935207,0.6845574,2.1872761,1.0594996,0.70628685,1.010171,0.9644632,0.7027177,1.2992013,0.98209876,0.46426198,0.7767076,0.78571403,1.0684406,0.71739244,0.5636905,0.70921594
2732,0.94730484,0.8285581,2.2899668,0.7971866,0.91188014,6.530378,0.6995919,5.5303755,0.76321554,0.5398298,3.1657314,0.6845072,1.1017084,1.3684134,0.76988775,0.47799164,1.5085778,1.2266729,0.4829015,0.7650199,1.1912779,0.8954708,0.76127714,0.5679934,0.7451647
2733,0.93149316,0.84577227,1.6233959,0.79373723,1.0574567,4.866464,0.74017835,5.1374545,0.7075764,0.5914571,2.8299217,0.6910436,0.8847335,1.1042305,1.0901227,0.58954906,1.4657835,1.5456598,0.52399135,0.7499645,2.3371196,0.81233156,0.79899573,0.57439065,0.77150315
2734,0.5921084,0.94294095,1.4121891,1.1437304,2.619516,3.6012013,0.68304986,2.792985,0.70172393,0.5793483,2.8122568,1.0236838,0.6816665,1.1939837,1.1022524,0.60880166,1.2373419,2.204839,0.51186496,0.6851305,1.749072,0.7630908,0.7771362,0.5646,0.7166601
2735,0.63323236,0.7394893,2.1951284,1.8684541,1.5855477,2.8248806,0.60958457,2.6425414,0.62585527,0.6910726,3.1408873,0.88274026,0.9178763,0.90495324,7.2480216,0.8112452,1.5872903,1.9969172,0.476312,0.683238,1.5833395,0.86960214,0.73543036,0.5872739,0.6603232
