,Shared topic 1,Shared topic 3,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,ATAC private topic 3,ATAC private topic 4,ATAC private topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 10
107,1.6485548,0.8882276,0.26185673,10.206326,1.0848606,3.1530776,1.5293198,0.85358435,70.09047,1.421825,0.6615196,1.7017967,1.3619093,58.428032,1.0496203,0.57948387,1.5671184,0.72502625,0.56677705
108,1.5868897,0.7289945,0.28314763,6.0072446,1.5909245,18.177025,1.711761,0.75533724,69.701965,1.4072169,0.9388632,1.6389687,2.929674,5.111952,0.52337587,0.4788092,0.8790438,0.5529031,0.2738054
109,6.575182,0.4188379,1.1262692,3.1356933,0.99304366,0.5988822,0.5477395,1.9683022,15.940754,1.3247064,0.800663,0.60015106,0.74625015,0.6775024,7.379879,0.44191197,19.232681,1.0440247,0.880476
110,7.0815835,0.41422713,0.8465538,2.5435605,0.9619862,0.67865115,0.7006517,1.921463,7.0061474,1.7215629,0.7944559,0.6082706,0.7448006,0.70190674,8.6253,0.43131208,22.929655,0.81692874,0.7311106
111,10.494035,0.5733148,0.8950968,1.4767029,0.852552,0.63196003,0.981524,2.132003,5.5939083,2.2876616,0.7443254,0.55738026,0.7386271,0.64521515,7.8228655,0.42824483,23.650452,0.82035166,0.9052174
112,12.407281,0.59291303,0.80879015,1.0593958,0.80518067,0.6211845,0.97480065,1.7875612,3.9248528,2.95903,0.6578536,0.5386868,0.7304539,0.65012914,10.309541,0.5131551,38.100258,0.4351748,0.9936159
113,22.135912,0.83684874,0.9617352,0.6438042,0.5550779,0.5826249,0.8100313,2.3078172,2.2739213,2.697653,0.6615294,0.5430422,0.6958574,0.6102368,7.6799345,0.57143444,30.345867,0.37898588,1.1618824
114,17.649635,0.92432,1.0535648,0.62275875,0.5765906,0.5675362,0.9152135,2.8310657,2.0126216,2.1384537,0.6609597,0.529428,0.766876,0.6590059,12.249578,0.4961625,34.338192,0.31693593,0.9869069
115,14.314804,1.2251801,0.9631441,0.68161094,0.60238826,0.58460397,0.832983,2.2068996,2.2685602,3.1799195,0.6167043,0.51601076,0.661115,0.5923995,10.174838,0.594281,27.524847,0.30381754,1.7707734
116,12.984663,1.287783,0.9236703,0.78196084,0.6184416,0.60954475,0.6364858,1.6336288,2.518152,3.879539,0.66551244,0.53657717,0.6246321,0.5969774,3.3660889,0.7222607,14.949486,0.30517712,2.9609447
117,8.6900425,2.338961,0.45213532,2.3980417,0.8777157,0.59906137,0.8671576,1.026338,6.264879,6.9024744,0.6956941,0.53543895,0.70764506,0.5732804,4.735771,0.6341246,23.590542,0.3854121,2.7981334
118,6.9541206,2.4639275,0.41667587,4.375801,0.8614964,0.64126027,0.84436226,1.0579078,10.554049,5.430189,0.50693756,0.5650955,0.5728405,0.5293976,2.9281335,0.5849112,17.960033,0.26592237,4.595286
119,4.1102085,2.4459064,0.44626206,22.143744,0.82779497,1.3923051,0.75539684,0.72675836,9.384041,1.296186,1.9947629,0.5672993,1.1849022,0.550229,6.6394863,0.3851259,3.641606,0.30537665,1.2861202
120,3.7681231,2.7343695,0.37704584,27.00504,0.94889665,1.6400584,0.78322864,0.77769566,6.3665934,0.8762796,2.1753788,0.55305797,0.7847263,0.6923143,2.5790257,0.33880726,2.4442964,0.24435599,1.0113189
121,3.430491,2.035574,0.4017765,26.308216,1.0287619,1.4119072,1.2634203,0.7495165,6.5895147,0.88644564,1.3024358,0.7250967,0.6961021,0.6517936,1.0703877,0.5056318,2.3496912,0.22717828,1.3435402
122,2.7296574,1.9956686,0.4133228,24.537205,1.0153515,1.6340109,1.4611341,0.82325804,12.006573,0.98324704,3.5893426,0.88666373,1.7766501,0.6987321,1.1298033,0.40358588,1.4165295,0.20985445,0.6084805
123,2.9115336,0.9397006,0.4120968,14.666582,1.1769205,0.96694076,0.61437464,1.1808782,132.15646,1.2089698,0.9144007,0.73397994,0.5956221,0.6875744,0.6903473,0.6196978,2.1850312,0.27119067,1.9406937
124,3.187796,1.2130957,0.47820482,25.957626,1.230011,1.3702914,1.0746858,1.6027286,11.926621,0.7255061,1.0075659,0.871651,0.6197941,0.7319681,0.5366577,0.8039955,1.6772227,0.35082906,2.2319832
125,2.0541484,1.5186784,0.36045712,16.924526,1.5561848,2.2589478,1.3487778,0.85201377,49.214687,1.0275695,3.0770807,1.0380626,2.627315,0.75029385,0.48102266,0.56873256,0.863297,0.34679684,0.62073666
126,1.5690129,1.8056955,0.29014525,15.528791,1.2054901,4.1836815,1.6808965,0.83918095,62.01267,1.0753349,4.4514008,1.6510856,12.482188,0.92088985,0.48279938,0.6259358,0.8922472,0.45256785,0.42821494
127,1.5402838,1.1530952,0.23446646,6.738431,1.4364965,7.9527597,1.6425269,0.75798875,63.612026,1.2388395,0.9657045,1.5138035,445.2739,1.2404997,0.9859187,0.7380125,1.7108705,0.7644715,0.61592764
128,1.5337903,0.9400921,0.208927,7.378072,1.1365471,14.446611,1.7959332,0.70395905,53.71157,1.0770406,0.94975,1.548238,481.77945,1.3171431,0.7706775,0.8220028,1.8118131,0.81998456,0.6824473
129,1.5522056,1.2119992,0.21111462,7.0051184,1.2129579,15.22149,1.3373417,0.69762796,34.065468,0.9887586,0.9503021,1.5338564,405.82205,1.2923799,0.7977064,0.82558745,1.8680456,0.81889254,0.7034654
130,1.5410178,1.2574308,0.21802853,5.051656,1.2743549,19.311113,1.4333683,0.6723851,44.694397,1.083122,0.54733187,1.7200234,3.15682,35.049805,0.6294592,0.94591063,1.3784943,0.89112824,0.5195365
131,1.7931923,1.4447252,0.26846927,6.4367547,1.659847,10.175922,1.1982198,0.67599183,36.06452,1.0794786,0.6276275,1.4678265,1.5695721,12.022821,0.8011418,0.83007294,1.7643093,0.8720989,0.98555195
133,1.5709598,0.868426,0.22892556,6.2086973,1.0349063,3.9549205,2.664019,0.7122758,37.55057,1.1898725,0.71684957,2.082646,1.1275047,10.18758,1.2825742,0.6963134,2.934496,0.87157243,1.5539814
134,1.4079058,0.57981825,0.21984431,7.766557,1.5047511,11.948259,2.8656385,0.7786765,58.617016,1.4086722,0.58377516,1.6088718,1.4809524,2.8450227,0.81901455,0.45376796,1.0585351,0.56196445,0.3676095
135,1.4558831,0.6927899,0.27225053,4.9910235,1.6154447,30.850483,1.725078,0.7216418,65.68885,1.4072254,0.95950836,2.0370617,1.6342006,1.7972537,0.53901505,0.591787,0.924639,0.90765584,0.3636992
136,1.4192302,0.94877946,0.24433431,3.277991,5.4715447,7.2803545,1.3183069,0.74644554,69.51452,1.4063698,0.97984767,2.340644,1.4150003,0.94226885,0.54415756,0.7222187,0.9142996,1.2819074,0.43517548
137,5.146599,0.46302456,1.1493933,3.8164296,1.0151293,0.6834239,0.59404415,2.0732803,18.278566,1.2358943,0.68362373,0.55537856,0.63923806,0.6102462,1.0612509,0.6494116,9.689298,0.40088615,6.7656665
138,7.8718023,0.5844678,0.78548443,2.5003562,0.8812897,0.69100696,0.7002219,1.9316227,7.3305836,1.6734113,0.817754,0.55819625,0.66424364,0.63360137,1.353455,0.72376907,14.175316,0.47607523,4.828267
139,10.283604,0.5417756,0.76447606,1.7619897,0.8285251,0.6806499,0.77432895,1.775383,6.066786,2.1935332,0.98218095,0.5753799,0.7882709,0.66015315,2.3292603,0.7230641,18.7004,0.6392464,2.4571204
140,8.577256,0.7249691,0.5976315,1.5391136,0.7273366,0.66358054,0.74821687,1.8884892,4.6303167,2.6122224,0.6981291,0.5384881,0.67269254,0.61014754,5.233496,0.5585349,25.770746,0.4515364,0.9907994
141,13.147337,0.9370427,0.805313,0.7512642,0.6294873,0.6265634,1.4503987,1.7747611,2.639419,4.666421,0.68731153,0.5366188,0.6341765,0.59033227,3.4229462,0.71453595,32.03004,0.49571148,1.4853356
142,12.663355,1.0871,0.8894399,0.6525545,0.60344404,0.6133447,1.537293,1.8967223,2.4089887,3.6768537,0.65846545,0.51557916,0.60873836,0.5672187,3.981232,0.7061843,33.283306,0.4131602,1.471694
143,13.026928,1.4508891,1.1142218,0.5777181,0.6034796,0.57574886,0.90471774,2.8127499,1.9852624,2.2190557,0.5934884,0.4974803,0.5328074,0.52105206,2.1854734,0.7130172,18.968391,0.2929786,4.350982
144,11.038417,2.0034146,1.001149,0.7469604,0.64277315,0.63847446,0.83106375,1.654478,2.399921,3.4988549,0.6058254,0.63766724,0.55783516,0.5840823,1.3485239,0.8199663,10.551744,0.2720211,4.3401046
145,9.609632,1.6846511,0.79017353,1.3660105,0.712826,0.6662797,0.8387241,1.1570203,4.122967,4.5491185,0.58146834,0.5538611,0.5508006,0.5607731,1.6544458,0.755596,15.6832285,0.29495478,4.533723
146,6.6842747,2.1051283,0.4212942,4.5381165,0.87038136,0.6449003,0.72283804,0.9209448,7.1259937,6.654896,0.57304823,0.5798854,0.5281547,0.5439455,1.5358644,0.66963965,14.046696,0.27549988,5.544295
147,3.8776786,3.3484137,0.37387383,9.506226,0.8505846,0.8970938,0.8202561,0.7510811,15.9468565,2.7794719,0.8798913,0.51034874,0.8253391,0.56613123,2.4607027,0.4433244,4.7844152,0.24855736,3.3556094
148,3.0874963,5.429525,0.30286986,22.796618,0.8176124,1.2024229,1.0769722,0.7506142,10.539526,1.7144461,2.6164942,0.5469161,1.012767,0.62676895,2.7896788,0.40242922,2.6177192,0.25990796,1.3200847
149,3.9312515,2.296833,0.42393386,26.756721,0.93690103,1.5331157,0.80782306,0.74881244,6.8413796,0.93161136,3.6294394,0.58088,1.2737588,0.7026801,2.0191967,0.43753523,1.969256,0.27445295,1.1192073
150,2.7148073,2.6506972,0.35000658,29.701124,1.0402035,1.8045907,1.4359711,0.7788567,6.926859,0.94927996,2.9249115,0.597999,0.7998217,0.72967666,1.3879617,0.34034294,2.0402305,0.22125652,0.7328892
151,3.1919398,1.4630935,0.47363576,25.244806,1.1711888,1.1995467,1.001488,1.225403,13.573254,0.7574902,1.3375151,0.62346584,0.60349625,0.6774972,0.99002826,0.50193805,2.0929272,0.25534528,1.5065084
152,3.0650928,1.0828952,0.4430233,31.587986,1.0594951,1.7730231,0.87520885,1.0053146,11.32432,0.67332536,1.204468,0.6729745,0.60982287,0.7306355,0.54233634,0.6923478,1.7857199,0.3551188,2.0914032
153,2.5606422,1.847388,0.41051072,25.880688,1.3993738,1.3102432,1.0610738,0.9076238,23.190575,0.8405464,1.9000434,0.76912194,0.6387212,0.73990285,0.40488705,0.78448623,1.453321,0.31354645,1.6312023
154,2.1614666,1.7396516,0.3412965,23.451134,1.301588,1.8760349,1.1358664,0.81593347,63.702385,1.0763046,2.270527,0.92718065,1.0810754,0.7866272,0.353235,0.82239497,1.0082288,0.364319,0.8667678
155,1.3985958,2.129655,0.25032073,16.525265,1.4018359,4.792745,1.4598596,0.75033915,46.842255,0.9673221,6.9662776,2.7044713,3.5055714,0.93533826,0.26364562,1.1474047,0.72375,0.32800582,0.45865428
156,1.4311798,1.56675,0.23723876,9.368358,1.4550462,6.489429,1.6018933,0.7426943,57.31645,1.1224176,3.1729176,2.3819363,32.67542,1.1534119,0.5360774,0.6866522,1.0058454,0.39989632,0.38013303
157,1.5705973,0.97639716,0.20688187,7.4423003,1.1886407,21.544477,1.4793988,0.69904566,48.645184,1.0013288,0.9719167,1.546116,463.47812,1.3037332,0.7445457,0.8053648,1.7783234,0.78858376,0.65378535
158,1.5446256,1.2642312,0.22634932,4.4211206,1.205854,19.241375,1.4090126,0.6753757,38.59304,1.0745599,0.67779654,1.3849809,2.3042796,85.127525,0.587032,0.8275099,1.293215,0.7450209,0.4230888
159,1.5933363,1.5135567,0.23879164,2.3144665,1.1812123,24.11692,1.60799,0.6603163,36.198116,1.0414304,0.7916302,1.3205931,1.2070805,53.471886,0.85783,0.7504009,1.798714,0.69130754,0.85410106
160,1.971597,1.3912811,0.28879052,3.941793,1.433259,8.189004,0.8437458,0.62100387,33.438488,1.0557504,0.7541298,1.4926028,0.8014909,13.212971,1.2815065,0.70785785,3.095628,0.803415,1.8049126
161,1.9320168,1.7779461,0.3530315,2.6072335,1.5942783,46.517838,0.8907807,0.6281206,29.293398,1.0631765,1.0534914,1.1304605,1.0047226,2.5193172,2.408695,0.9465232,4.1009884,0.878824,3.832346
162,1.6319892,1.2075295,0.22591405,2.583386,1.3213384,64.7337,1.5550758,0.64836174,28.614044,1.078468,0.74873185,1.2776046,1.2399976,1.6181701,0.9696792,0.60355186,1.9852662,0.68236697,0.7800131
163,1.6845849,1.0006357,0.3102247,2.030525,1.1482334,101.65031,1.4588985,0.6768896,31.52634,1.2219462,0.76766914,1.4698921,1.4202917,1.2697158,0.70041716,0.432796,1.1150382,0.539378,0.4248261
164,1.5774274,0.8830175,0.29259646,2.0091822,1.3450469,67.6414,1.6396865,0.7206576,55.989914,1.3946118,0.68460923,1.3512102,1.435718,1.6602621,0.73630023,0.40949354,1.0983448,0.5953786,0.4587777
165,1.4272443,0.9405135,0.2640465,4.209628,2.8827324,15.459118,1.2626264,0.7927055,64.72932,1.9134556,5.936901,1.7310878,1.0476916,0.68985665,0.49575782,2.6718447,1.085293,1.2496148,0.68480897
166,1.3819952,1.1181958,0.27012324,2.3736167,7.2474174,5.814821,1.351067,0.7478993,60.670155,2.057713,3.0295498,1.1980314,0.8245892,1.0088744,0.55989456,10.246052,1.2583911,4.7280416,2.086371
167,6.21367,0.646709,1.3067758,5.085849,1.1083419,0.77840364,0.6060465,2.278533,28.259506,1.1390154,1.0031004,0.7288223,0.70385236,0.71591514,1.1881762,0.925973,3.731434,0.24163432,10.184251
168,6.7120614,0.60238874,0.90066195,2.4805048,0.97372043,0.65248936,0.671475,1.984422,6.7837443,1.7376072,0.7760419,0.528114,0.61860025,0.6566992,0.9328873,0.88717043,9.097867,0.32599208,8.444396
169,7.438132,0.7189079,1.0016601,2.2763448,0.84586257,0.7065717,0.70729464,2.0385125,6.110318,2.142297,0.8241652,0.51200455,0.6180576,0.6306133,1.1596981,0.84965706,10.179097,0.33792168,8.049037
170,8.440388,1.153726,0.6764326,1.7849351,0.89657795,0.71182704,0.9003318,1.778065,4.29939,2.6676385,0.9690377,0.4875837,0.6870499,0.6656473,1.1943235,0.9536371,11.343414,0.3698061,7.180491
171,9.077986,1.3602598,0.9972863,0.95781744,0.7301197,0.6578689,1.1033804,2.386023,2.497919,3.9031734,1.008898,0.61043245,0.8844685,0.6683285,3.2212286,0.7452617,18.89166,0.5102678,2.2901855
172,9.217186,1.3303299,0.901596,0.84103763,0.67484426,0.646484,1.0088773,1.4745533,2.4867215,3.259979,0.7725291,0.6387131,0.65755713,0.62306464,1.652414,0.7823788,19.846712,0.47734123,2.1090488
173,10.521296,1.9019928,0.94814384,0.7642442,0.68273616,0.59574115,0.892789,2.2944808,2.3286786,2.7677777,0.54769075,0.6852146,0.5742417,0.58873,1.4535197,0.74618745,7.9344006,0.22427018,3.5498028
174,11.602375,2.4691715,1.2005879,0.73932743,0.7736831,0.67157733,0.7937958,1.7299478,2.3969622,2.067962,0.6931782,0.65835243,0.59181225,0.644074,0.98718125,0.89308876,6.1935678,0.3482954,6.0347958
175,8.112929,3.3701096,1.1027112,0.9869702,0.89571416,0.6676543,0.797361,1.7346644,2.4896965,3.0272768,0.644054,0.6179912,0.53131104,0.61561626,1.0811756,0.87398255,11.202749,0.27532968,6.2415104
176,5.3382235,2.8603854,0.53427255,3.8244643,0.95504355,0.76404834,0.9045225,1.0231218,7.0414915,7.073435,1.0450666,0.8756007,0.6308642,0.6047249,2.1206696,0.91935825,6.4954057,0.4663331,7.7886186
177,3.7188618,6.7448344,0.32520163,13.061426,0.7326224,0.9923019,1.35839,0.97534496,9.054318,5.7587104,2.641653,0.61850005,0.97279394,0.58454144,1.466096,0.55490214,2.1178355,0.3130997,2.7934704
178,3.6570835,5.9454713,0.30811056,12.45772,0.7892959,1.000139,1.026818,0.8609911,9.326328,4.814971,3.7425752,0.5197635,0.84128064,0.7327792,3.322182,0.35018054,2.096084,0.27295434,0.86669475
179,3.490687,5.768121,0.3102787,14.206665,0.8374965,1.0595801,0.9573488,0.88677484,12.649538,2.0206752,3.1657798,0.5283178,0.73502076,0.712591,3.3557296,0.36948612,2.1881318,0.29176942,0.9988308
180,3.8494291,2.5129457,0.42992806,19.445238,0.86636853,2.1080923,0.9498291,0.8077494,6.314204,0.8843321,3.8200226,0.4866655,0.70628905,0.75283146,1.8461479,0.3391314,2.151714,0.24615017,0.7314582
181,3.701902,2.0518456,0.46670806,18.17837,0.9757161,1.5445774,0.8013589,1.3138053,9.151261,0.80142784,3.0878716,0.4720474,0.66831225,0.7018014,1.0946343,0.3792083,2.093766,0.253183,1.0608472
182,3.2182121,1.3294683,0.45170736,29.956495,1.0275095,1.7406657,0.88852847,1.2195961,7.7211976,0.62860507,2.4417336,0.53016746,0.61174715,0.718699,0.7091662,0.48462132,1.71863,0.27138817,1.0409126
183,3.3845487,1.41311,0.4650985,30.641785,1.2620292,1.0763282,0.9584453,1.1355016,22.141638,0.879807,1.4311156,0.5779685,0.61699104,0.7253824,0.5163999,0.60526156,1.8202628,0.28111425,1.8447216
184,2.529584,1.5171975,0.37748832,27.288078,1.4130218,1.4882605,1.058943,0.9269249,40.220707,0.9691229,2.4106836,0.7255299,0.62710536,0.7287338,0.4247444,0.8327982,1.2712085,0.34888798,1.1915581
185,1.9038289,1.9915719,0.33059952,20.948322,1.3921036,2.1107101,1.173181,0.8419398,58.62368,0.98377484,2.726265,1.0169698,0.6079747,0.77962166,0.34862787,1.1674923,1.0649309,0.38701382,1.1637663
186,1.4542245,2.602264,0.24293755,15.033661,1.4899671,3.7364535,1.4516219,0.76377934,58.017086,1.1291243,5.6376724,2.1397254,0.842356,0.9235573,0.30143827,2.3143883,0.85964835,0.38013628,0.83220696
187,1.4928334,1.2759993,0.2653982,7.003668,1.2094954,14.650648,1.7421275,0.69861317,41.708202,1.0866464,6.37507,3.2999163,5.05721,1.1858922,0.27393645,0.79358906,0.7461917,0.3040173,0.33517924
188,1.4472332,1.1746778,0.25414878,6.335533,1.0641533,35.781357,1.6996632,0.6909212,48.54912,1.0840197,1.46303,1.4824456,3.2850914,2.8842714,0.39077285,0.5631955,0.91981703,0.5890411,0.24679503
189,1.4719496,1.5340788,0.27659595,2.0838642,1.5266817,22.338615,1.7384253,0.64086056,21.71669,1.0312581,0.7173224,1.4065766,1.4577367,114.85955,0.70861334,0.7768756,1.3848591,0.691256,0.5171367
190,1.625987,1.1931231,0.25364208,2.2842984,1.2370173,54.689003,1.3118672,0.6259783,17.282372,1.0242962,0.64879996,1.432239,1.9787726,75.81779,0.650824,0.8120839,1.3206074,0.78013206,0.4976567
191,1.7268143,1.5205338,0.26610002,1.639837,1.0864755,50.254932,1.3433828,0.66990787,10.021944,1.0841743,0.8034875,1.3221574,1.1317518,92.86497,0.87980646,0.7323939,1.6797835,0.657579,0.75657684
192,1.9489689,1.3351439,0.31305158,1.7003207,1.0518824,76.304,1.2386769,0.7400597,8.477774,1.6221956,1.0804527,1.0223581,1.1034274,1.9249716,1.6910363,0.8312505,3.4812176,0.7495458,2.9652293
193,1.868442,1.6573247,0.3481285,1.5830195,1.116737,78.99042,1.0749202,0.7289876,10.949663,1.9001118,1.1937315,1.1853329,1.040661,0.961855,1.7090993,0.68489444,3.5831733,0.8844302,3.315043
194,1.6003859,1.0025417,0.29975882,2.1522813,1.661583,82.701,1.3589056,0.6254178,20.09299,1.123532,0.67697716,1.3641106,1.0765396,1.2035214,0.71593857,0.40420705,1.0547193,0.5898501,0.45742798
195,1.5530357,1.3031615,0.3105512,1.7217525,2.0299368,152.65192,1.4439954,0.6285547,22.36358,1.0590175,0.66558963,1.395332,1.0343778,1.0916693,0.6571772,0.4040537,0.9772137,0.55265146,0.39675775
196,1.5677265,1.0681715,0.35206732,1.5504308,2.0068445,44.26332,1.3779465,0.6990205,20.050879,1.1953686,3.9125235,2.0818818,0.9945948,0.82842934,0.51008797,3.4603734,1.1017033,1.2152671,0.75085366
197,1.3364801,1.1355898,0.24291389,2.2007737,7.9024887,10.632532,1.5828524,0.73530394,47.440342,1.8808277,1.938354,3.513401,0.7649432,0.9082313,0.6023132,17.285744,1.2097781,2.1571665,0.96701545
198,1.4528543,1.357465,0.26369286,1.9723637,7.3148794,2.6041358,0.82947075,0.72724116,66.70055,1.404473,1.2320457,1.1164757,0.86463225,1.0742067,0.6847034,8.018158,1.1299145,5.985538,1.7949649
199,3.173542,1.0212777,1.2639179,7.4732304,1.2453316,0.87623715,0.6267799,2.4465137,57.398495,1.1636802,0.98867434,0.74100524,0.74209327,0.7415524,2.5911767,0.9700618,2.7577453,0.2582545,13.778542
200,4.8247128,0.72402024,1.4286855,6.1902113,1.1489704,0.88724613,0.6282997,2.3331497,27.673824,1.1276225,1.8157113,0.8192218,0.79591,0.7305781,1.0967767,1.3314439,1.9543527,0.31825885,8.4843855
201,6.7031145,0.7291918,1.1541404,3.3761072,1.1639194,0.69392484,0.7139415,1.7728636,10.946083,1.3129663,0.6402873,0.5964565,0.58681536,0.6294569,0.99852264,0.92377007,5.7921877,0.27015692,9.6426
202,7.434737,0.91414523,1.0005596,2.1992147,1.0437934,0.74896544,0.86295575,1.8310211,6.2312336,1.9122622,0.7415528,0.501385,0.5794482,0.6195884,1.1182119,0.9365292,7.399716,0.28940016,9.652817
203,10.474201,1.5645108,0.83812565,1.3902156,0.9638985,0.78315353,1.0103447,1.9650049,3.0781307,3.3625326,0.9098498,0.53982,0.6582274,0.6615439,1.1198097,1.0242504,8.595369,0.30602053,7.665303
204,11.830374,1.8954856,1.196865,0.8171059,0.85806847,0.73730874,1.1108112,2.3342285,2.2424135,2.6925921,1.0326463,0.56108147,0.72504544,0.68100643,1.1527846,1.0195177,11.000433,0.41990536,4.6011624
205,11.69572,1.8459725,1.0841873,0.6526648,0.63292986,0.66808474,1.0613534,2.025867,2.2316146,1.8413196,0.77033484,0.5854909,0.6529786,0.5883343,1.3647411,0.8124212,13.192992,0.5016041,2.9809573
206,12.64841,1.8154796,1.132252,0.61662567,0.61903715,0.59571624,0.90578616,1.8590767,2.2783515,1.562599,0.6770481,0.68749213,0.6276332,0.5922445,1.5249497,0.75467265,10.42413,0.34070036,2.6675897
207,12.977457,2.6370404,1.1480944,0.5977932,0.63377905,0.609061,0.6830628,2.1084275,2.1797318,0.8894726,0.668956,0.6847716,0.6207109,0.66949725,1.0660248,0.89781016,5.358238,0.32853854,4.0524044
208,12.506004,2.910257,1.4903481,0.6341573,0.6571207,0.7894134,0.637251,2.0890198,2.1923385,1.1766797,0.7458618,0.8044117,0.6372503,0.7282303,1.0070676,0.9890285,4.903313,0.36563596,4.7896547
209,8.901625,4.513411,0.6013376,2.2085845,0.8133794,0.8525107,0.8229603,1.385782,3.2659707,4.3786197,0.6581242,0.78637046,0.66040957,0.7510176,1.1463249,0.8267323,5.316801,0.40359634,7.05902
210,3.659602,7.4959145,0.3467677,9.173622,0.77757853,1.0122085,1.3157477,1.0065684,5.812985,5.935709,4.3788,0.65798485,1.0135226,0.62494403,1.402695,0.6371073,1.892,0.42616144,2.7233844
211,3.5236745,9.128976,0.2670626,13.145472,0.7573038,1.062324,1.0660836,1.1093392,4.937668,5.0014095,3.891462,0.50640404,0.9113655,0.68370795,1.3225827,0.43379483,1.8854587,0.27380002,1.335769
212,5.4519277,3.2920465,0.4853304,7.8943224,0.78887445,1.0526669,1.2840142,1.0572175,5.604825,2.192213,3.6150694,0.47291446,0.6932201,0.6861416,1.3640823,0.39349717,2.2059855,0.25418696,0.9993182
213,6.088275,2.589172,0.48555213,9.06981,0.8733318,0.9767827,1.2670932,1.1409565,6.649153,1.5258262,3.9663768,0.4657016,0.6751995,0.7026555,1.137536,0.3851602,2.093429,0.24540845,0.8813776
214,2.5413885,2.5519574,0.36646122,22.09578,0.9468508,3.113305,0.92870665,0.8758159,6.3661075,0.6783512,6.2093577,0.54108495,1.2147821,0.72216624,1.1560701,0.43016985,1.798032,0.24523273,0.8024248
215,3.030304,1.4296892,0.4557513,26.097462,0.948068,2.540304,0.8258599,1.0481098,6.9809737,0.63507104,3.7152936,0.4830259,0.7048445,0.7394439,1.7359371,0.34343773,2.0948727,0.24387802,0.7724611
216,2.7721028,1.2614658,0.43752986,29.325943,1.014986,2.4007273,0.92977,1.1019213,6.558772,0.5844085,3.340476,0.5563541,0.645188,0.7247027,0.9703815,0.45419222,1.5612311,0.292838,0.71876353
217,2.72993,1.4575968,0.37859586,21.623562,1.1503568,1.2590412,0.8173998,1.0135455,53.485695,1.2041292,1.5863968,0.59277326,0.6504586,0.7355007,0.53525054,0.6646749,1.7661582,0.2999592,1.9874662
218,2.0555358,1.5795486,0.33894354,20.445305,1.3025552,1.8700036,1.074258,0.93475044,59.2548,1.0949113,2.1116672,0.9591523,0.63259196,0.77511305,0.35643992,1.1691335,1.1902691,0.3367107,1.5104984
219,1.9759828,1.5459287,0.32890454,20.773819,1.3059986,2.6881657,1.0883535,0.8363892,53.643837,1.0898019,3.266607,1.4053662,0.66949284,0.84021634,0.32405695,1.7418331,0.89818597,0.37991247,0.96759915
220,1.5406429,1.821703,0.25814444,12.133184,1.3075812,5.5311203,1.4860886,0.7501372,45.122185,1.1057518,6.906003,2.4210305,0.80295336,0.9576171,0.30855867,2.742942,0.8820001,0.4110651,0.76602787
221,1.7411914,1.2986026,0.26545644,5.6170673,1.2228845,42.353035,1.0528424,0.6933415,36.221066,0.96902496,1.295098,1.4089619,1.0989069,1.5485139,0.59160775,0.6530886,1.0927448,0.81973743,0.40682593
222,1.5861825,1.2680047,0.26971075,1.6834303,0.9823482,69.16439,1.5396802,0.61356175,17.492762,0.9480357,0.7153733,1.1904746,1.2285802,129.05455,0.6574789,0.59891075,1.50599,0.58591837,0.54576385
223,1.6964734,1.5087131,0.27360123,1.3773451,1.1921427,56.648743,1.2510066,0.63949674,10.380864,1.087882,0.93340844,1.2567395,0.9468793,105.8546,0.6582817,0.5800862,1.2869253,0.5998286,0.49542406
224,1.8117632,1.3644985,0.27174258,1.4715817,0.8756565,72.704605,1.423881,0.68218046,8.113146,1.2769226,0.67989933,1.3319541,1.5218903,82.645775,0.66602194,0.7731256,1.4064777,0.72437036,0.52470803
225,1.690459,1.4968107,0.2718001,1.3517358,1.3254014,57.647713,1.3496091,0.65187943,7.912402,1.5541353,0.68898666,1.3870503,1.4668813,68.44192,0.7653476,0.8009779,1.4889282,0.7143294,0.5793891
226,1.8235399,1.5064569,0.30319807,1.4646559,1.3202013,75.46939,0.9756204,0.6777518,9.245468,2.2892942,0.72035825,1.2555329,1.0934519,1.2455692,0.8205578,0.52972364,1.6361808,0.65156513,0.6423721
227,1.9473668,1.5098245,0.33501577,1.4965311,1.0079362,82.310135,1.2444365,0.69069254,10.68388,1.2043059,0.8197903,1.4179908,1.2514733,1.0221697,0.7875967,0.50439805,1.5545292,0.55831426,0.566489
228,1.8879187,1.3465774,0.35750824,1.1996698,1.0566344,181.7095,1.5173966,0.7091355,17.071304,1.3502525,0.80733335,1.494764,1.2335091,1.0948646,0.80615765,0.4793286,1.3493421,0.5256899,0.5519762
229,1.6622734,1.1426699,0.33714467,1.3754246,1.2751198,177.44931,1.7418416,0.7626208,18.897306,1.4972566,1.2583125,1.5234369,0.8002385,1.5151517,0.49101323,0.47302365,0.9083809,0.58196604,0.40857393
230,1.6297698,1.1959409,0.31607562,1.4165273,1.3045907,160.81844,1.3882258,0.6916714,21.399212,1.0438904,1.8091305,1.821752,0.84526944,1.5102446,0.561672,1.0505038,1.1376517,0.77987146,0.5632427
