,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Etfa,-0.78022456,0.19358209,-0.09493874,0.6260316,-0.25768033,0.60855633,0.026222624,-0.13652875,-0.4721101,-0.104303196,-0.38272318,-0.13462847,0.067285195,0.17728291,0.38508993,-0.89086723,0.43223083,-0.30380678,-0.5247742
Scaper,0.13736342,-0.5253097,-0.076273814,0.17576657,0.11858365,-0.2615578,-0.033459563,-0.025748495,0.018971113,0.019542582,0.34783235,0.019518826,-0.25618675,-1.250224,-0.010636399,0.26420712,0.06711161,-0.6516232,0.2544521
Rcn2,0.08042564,-0.023388041,-0.16513063,0.5795997,-0.040173903,0.088048406,-0.0062890844,-0.06270575,0.038885847,-0.00671271,-0.024265192,-0.50396633,-0.17619213,-0.014291472,0.58422714,0.01683306,0.13596377,-0.3007815,0.1539232
Tspan3,0.06414229,0.011663172,0.018606363,-0.05348792,-0.14752898,0.34959224,-0.005032974,-0.032716144,0.0008746728,0.0015385253,0.085639894,0.018739574,-0.057777435,0.05487964,-0.33862716,0.015065106,0.009638422,0.29197735,-0.15151463
Snupn,-0.3366316,-0.22643359,0.07456927,-0.20029138,0.051329397,0.39496607,0.009965873,0.0050982875,-0.13413712,0.0033995726,-0.02226141,0.007207724,0.026287744,-0.14099997,0.07271194,-0.07020862,-0.12897049,-8.363246e-05,-0.16445294
Sin3a,-0.46912548,-1.0754863,-0.015044322,0.11242821,0.6329496,-0.03928709,-0.05357695,0.0054748165,-0.0671174,0.010993892,-0.12410114,0.013304623,-0.028496405,-0.070960745,0.42339087,0.030708443,0.14048178,-0.5333092,-0.6454038
Man2c1,-0.370858,0.37269402,-0.0077614174,-0.5289015,0.011118261,-0.29566988,0.021562679,0.05649673,-0.07516218,0.052174713,-0.07401245,-0.08560957,0.11887811,-0.23525067,0.2580699,-0.028949033,-0.048119355,-0.5535537,-1.0749239
Cox5a,-0.29499096,0.3567465,0.3209564,-0.20382424,-0.7669285,0.3469563,0.049010437,-0.010006023,-0.002970147,-0.040437967,-0.034288637,-0.058427084,-0.08860992,0.59596246,-0.38371396,-0.21899399,-0.12126671,0.0793555,-0.52258205
Scamp2,-0.37911254,-0.27886257,-0.3595911,0.6345354,-0.9295733,1.2105482,-0.4516479,-0.19760549,-0.04187568,-0.7428555,-0.23003043,-0.90333396,-0.19384518,-0.695734,0.6042684,0.2509477,-0.026713772,0.7090682,0.57117695
Clk3,-0.08155846,0.2636655,0.052302394,-0.8855047,0.1013578,-0.6179117,0.012731666,0.02264286,-0.16409355,-0.04099595,0.009161627,0.008298516,0.0019895474,-0.026754629,-0.3389479,-0.04014456,0.007497707,-0.5888957,-0.04990002
Nptn,0.15708573,0.38265973,-0.028595047,-0.5564662,0.1054994,-1.3135042,-0.023006588,-0.018266326,0.04851623,-0.09071023,-0.1399102,0.46244073,0.12731473,0.23970969,-0.9687869,0.04159696,-0.14817455,-0.7565828,0.30592343
Bbs4,-0.21153706,-0.033634037,0.13522238,-0.32839462,0.10503111,-0.8882434,0.03634813,-0.0007209083,0.005941082,0.049667973,0.030872881,0.028088853,0.18669224,-0.08187519,-0.048118617,0.047082357,-0.82704884,-0.67396617,-0.84771925
Hexa,-0.23458701,-1.053524,-0.14202863,-0.011507182,0.7641082,-0.092366695,-0.025857786,-0.024865577,0.08986114,-0.18030235,-0.038869478,0.03165391,-0.062786296,-0.5179505,-0.31133127,0.3471069,0.73307425,-0.44296744,-1.3402247
Celf6,-0.27829427,-0.40355313,-0.0036524017,-0.36579338,0.9752898,-1.2552935,0.12065264,0.21298122,-0.07524768,0.21623214,0.3453296,-0.8402161,-1.031671,-1.163143,0.12467788,-0.14425422,0.95032513,-0.1864333,-1.1852278
Parp6,-0.19259027,0.29994997,0.10920678,-0.6420232,0.13554184,-1.0714302,0.030054495,0.21805407,-0.11331447,-0.079233214,-0.018634511,0.14323111,0.33110347,-0.10153676,-0.6217966,-0.061254606,-0.23709741,-0.6220278,-0.22901815
Aagab,0.033274032,0.03603854,0.053570554,-0.010958404,-0.039543442,-1.1109419,0.05848544,-0.004807515,-0.18509562,-0.031807262,0.17400543,-0.31783167,0.15425341,0.002472513,-0.47465584,0.16716768,-0.07513895,-0.71081924,-0.19557352
Dis3l,-0.05013409,0.0149428295,-0.026377643,-0.011291099,0.15468948,0.03141164,0.00655385,-0.20290773,-0.0049138167,-0.0074968585,-0.00018854752,-0.020876307,-0.0761773,-0.003144403,0.24044085,-0.04897806,-0.0300992,-0.04711247,0.20129947
Vwa9,-0.1542464,-1.0662848,-0.09559415,-0.22723188,0.14216666,0.18341173,0.0009900582,0.016505042,0.01502721,-0.013898387,-0.19581053,-0.056617044,0.058107033,-0.11583797,0.19182977,0.045625597,0.21799938,0.042888004,-0.017017618
Ptplad1,-0.048135098,-0.039596125,0.010751747,-0.08902495,-0.06057777,-0.18539502,0.028716203,0.042195912,-0.1350501,-0.0016275219,0.11016545,-0.009551213,-0.02364755,0.2120443,-0.10496199,-0.16466872,0.05102543,-0.27419567,-0.48395085
Dpp8,-0.05310553,0.46873376,-0.09888405,-0.43448317,-0.08851232,-0.29573843,-0.00027598324,0.0405938,-0.014596756,-0.11623551,-0.60410064,0.19448298,0.22663544,0.10869993,-0.42151275,0.016380299,-0.17363611,-0.11693904,0.016346972
Clpx,0.1314469,0.17971593,-0.027420854,-0.07439077,0.07907774,-0.42356488,-0.006702895,0.046662793,-0.76929075,0.008194919,-0.04401783,-0.09893958,-0.036549635,0.0005609793,0.5190804,-0.3911471,0.043946017,-0.63468987,-0.32601464
Pdcd7,0.21499811,-0.53343344,-0.0030681912,0.5356643,-0.7243209,-0.9131643,-0.010992301,0.08212645,-0.23038507,0.00010430498,0.118173756,-0.17641097,-0.013987894,-0.1382861,0.018358184,-0.05400958,0.0768563,-0.71206343,0.5366233
Ppib,-0.64925885,-0.42683393,-0.018910624,0.028474363,-0.069017835,0.53552717,0.03049029,0.05836974,-0.024012111,-0.05220315,-0.0830643,-0.07299536,0.07227149,-0.10588491,-0.017942557,-0.040388636,0.057289932,0.5838254,-0.18926068
Usp3,-0.7807305,-0.20844966,-0.32794258,-0.18518963,1.6834831,-0.82795674,-0.19460523,-0.44967332,0.42565534,1.0876645,-0.8203253,0.6602121,-0.21128592,-0.57340604,0.66450936,0.35240352,-0.6986955,-0.79344773,-0.78852254
Lactb,-0.39637986,-0.038437452,-0.009961364,0.070021614,0.08058555,0.015892524,-0.0176588,0.003457242,0.018335652,0.005414422,-0.116206355,0.07777773,0.05560248,-0.073670395,-0.0924815,-0.0025401479,-0.09290492,-0.28254583,-0.09168608
Tpm1,-0.45782664,-0.02302774,-0.5058658,0.6155348,0.4140716,-0.714437,-0.11165121,-0.07435155,0.38731074,0.2896843,-0.050633635,0.4363992,-0.39324728,-0.049799144,-0.60298413,0.41753033,-0.02282248,-0.38799372,0.36413744
Tln2,0.30238426,-0.07911965,-0.16366912,-0.15591817,0.87137413,-1.2319498,-0.114549,-0.150128,0.60072416,0.6433235,-0.06179858,0.55105346,-0.30597603,-0.22784269,-0.49068794,0.56607664,-0.2635465,-0.76012504,0.33155763
Vps13c,-0.017321993,0.070457645,-0.0049226196,-0.20629774,-0.19563085,-0.7938567,0.16704561,0.15642382,-0.22584587,-0.568472,0.113435104,-0.04138798,0.020797461,0.2497976,0.06219908,-0.7098484,0.24223597,-0.8016268,-0.73382294
Bnip2,-0.74305964,-0.019963805,-0.03853864,0.86007226,-0.19067255,0.30455515,-0.014122672,-0.0005638525,0.0073833778,0.06198444,-0.060505018,-0.2247029,-0.08062779,-0.44681385,0.49900472,-0.26775247,0.2174796,0.017818492,-0.3346922
Fam81a,0.98710096,0.95154434,0.5071042,-0.23628488,-2.924169,-1.169898,0.41336086,0.45239395,-1.7581353,-1.399991,0.6202862,-1.4688046,0.36460105,0.8846398,-0.831786,-1.6373193,0.2150869,-0.96960443,0.9202748
Myo1e,-0.42407867,0.007888659,-0.26881197,0.605843,-2.913447,1.122987,0.053546324,-0.13070899,0.07253992,-0.95499355,-0.5413831,-0.68526363,-0.05310767,0.47258186,0.68771774,0.14946659,-0.8609656,0.97180694,-0.29769015
Adam10,0.124875546,-0.250388,0.6038592,0.18975663,-0.34609562,-0.02989872,0.0593946,-0.077585846,-0.13918528,-0.31385118,0.5759123,0.0667655,-0.06056061,-0.111867435,-0.032132935,-0.025398329,0.017085731,-0.6398958,0.389447
Tex9,-0.46695796,-0.70167667,-0.48735422,0.52739036,0.89927673,0.0024583968,-0.20840245,-0.23915233,0.02264544,0.3282505,-1.0138379,-0.12476465,-0.29931223,-0.4620384,1.1556652,-0.23790224,0.40365747,-0.4581028,0.44250718
Unc13c,-0.41242647,-0.38534233,-1.8370968,-0.18820737,1.7847347,-0.8116094,-1.611789,-1.0143615,0.9630374,1.1855437,-1.5894871,0.5607696,-1.0209409,-1.4300355,-0.08855469,0.79336894,-0.53811353,-0.5894641,0.54053664
Myo5a,0.6255032,0.7287742,0.092382245,-0.3701704,-0.3587325,-1.1265303,-0.041880988,-0.10134863,-0.03249301,0.063402876,0.15139022,-0.21813582,0.23194332,0.3562247,-1.0696974,0.0014368546,-0.3799996,-0.3819283,0.92939913
Gnb5,-0.41801614,-0.6844332,-0.015087129,-1.3965759,2.1425934,-1.5115415,-0.16252106,-0.27212963,0.643396,0.44632363,-0.68969107,1.3034605,-0.26756397,-0.19138727,-0.26227766,0.39710915,-0.69508624,-0.85333186,-0.818376
Leo1,-0.089779384,-0.14309666,0.0045452123,-0.26373354,-0.028773539,-0.34632382,0.04160202,0.038807876,-0.076492906,0.043217644,-0.18259698,-0.09901094,0.18998428,0.04349551,-0.087365195,-0.04296727,-0.0016880024,0.019144164,-0.32659343
Scg3,0.2954539,0.26194528,0.5355716,0.3535147,-1.0381057,0.2776308,-0.19864807,-0.3016379,-0.13806827,-0.22181989,-0.11071507,0.054561865,-0.36672318,0.19832791,0.25052437,-0.95439386,-0.2888933,-0.032596488,0.939798
Fbxo9,0.18675436,0.27651507,0.32166967,-0.1517469,-1.2150371,-0.55332553,0.17393464,0.04339999,-0.13913223,-0.29209962,-0.040293455,-0.17118144,0.31941634,0.4488318,-0.6146126,-0.09253049,-0.33711994,-0.369945,0.119584076
Ick,-0.68029785,-0.6881158,-0.66585,0.10542879,-1.7313976,1.4396776,-0.8144214,-0.7722827,0.11712536,-1.040855,-1.3323971,-1.1426188,-0.57269853,-0.4405521,0.10119249,-0.058337808,-1.3025103,1.6117349,0.021497982
Slc17a5,0.0006908084,0.396418,0.30475214,-0.103242494,-0.5689095,-0.78209406,0.14404213,0.13310874,-0.114842914,-0.20532553,-0.10608909,-0.656218,0.40760583,0.032825943,-0.6475473,-1.068816,0.4036389,-0.2760633,-0.261905
Col12a1,-0.086141884,0.018853106,2.0380118,0.58152586,-3.1275153,-0.4628569,0.7549537,-0.7157796,-1.6938306,-0.57299405,0.9841411,-0.8300729,-0.96409553,0.9381006,-0.62410027,-1.0786535,-0.97117007,-0.28149346,-0.89017504
Cox7a2,0.015958812,0.0918105,0.071666166,-0.34539193,-0.092461914,0.7673599,-0.037590623,-0.082948975,-0.019569427,-0.0560088,-0.1518317,-0.012918209,-0.07381168,0.010346419,-0.15519254,0.07656292,0.046639215,0.68175745,0.6455589
Filip1,-1.0110458,-1.3657143,-2.1952577,-0.14072363,2.2369099,-0.84807223,-1.7853651,-0.19174357,0.9164029,0.92444026,-0.38590458,0.9245774,-1.7711285,-1.6892991,0.219619,1.1143107,-0.6727551,-1.0659002,-0.604296
Myo6,-0.36702466,0.025775699,-0.77187526,0.6179624,-1.4094186,1.0443017,-0.92733973,-0.6133884,0.12181978,-0.40832067,-0.84993845,-0.84123003,-0.32242236,-0.7811889,0.24189271,-0.27632037,-0.015295127,0.966004,0.7787745
Irak1bp1,-0.022494866,-0.08052855,-0.018396124,-0.18966615,0.4337303,-0.37319845,0.0013680672,-0.015139948,-0.04053605,0.06856559,-0.08024005,0.14076573,0.016760055,-0.07057335,0.07482865,-0.061997086,-0.21865895,-0.18686667,-0.3595611
Phip,-0.19146712,0.011999969,-0.1371645,0.1978191,0.6262195,-0.25097337,-0.13969558,0.112727,-0.3594743,0.15461843,-0.42368898,0.21326394,0.2761693,-0.49674916,0.53324693,-0.21742852,0.26916727,-0.44301358,-0.30887556
Hmgn3,0.046528317,0.15149587,0.056214366,0.15396097,-0.8209984,0.2147675,-0.018632334,0.023098107,-0.11720873,-0.10125669,0.09398818,-0.3686629,0.03854374,-0.3089828,0.08862691,-0.5067064,0.09184508,0.37483072,0.079324216
Bckdhb,-0.0451923,0.114307,-0.015483246,-0.14580524,-0.07786323,-0.11968296,-0.007573463,0.0021070736,0.0037761524,-0.012450699,-0.058842793,-0.020895626,0.2639308,0.07101675,-0.05914461,-0.00013653972,-0.01858948,-0.11068428,-0.15797465
Ibtk,-1.0573231,-0.30199513,-0.010235002,-0.05226539,0.12218094,0.2942708,0.009068731,0.010080125,-0.050917402,-0.011132364,-0.04437736,-0.06076113,0.07072122,-0.049471844,0.3849441,-0.059144076,0.040371735,0.239294,-1.501156
Me1,-0.058788776,0.30429885,0.710539,0.08969139,-2.3755937,0.8961475,0.040183753,-0.08324799,-0.72619885,-1.0679053,0.5653052,-0.67765737,-0.1830368,0.10554032,-0.9397397,-0.9467709,-1.4492977,0.8094548,1.0651227
Snap91,0.35996008,0.36525342,0.42926085,-0.7282472,-0.70043397,-0.87866485,0.392906,0.3063302,-0.53840005,-0.019322718,0.76865214,-1.5079426,0.21354467,0.33978003,-0.48152015,-0.10652418,-0.089933686,-0.8129669,-0.06592149
Cyb5r4,-0.42382592,0.31573918,0.41671926,-0.52914107,-0.5037862,-0.20361355,0.15188009,0.2842208,-0.16353697,-0.45314217,-0.45735708,0.22634,0.20146456,0.8635911,-0.8395871,-0.28760844,0.07458397,-0.42417598,-0.90275115
Syncrip,0.024346024,0.032616224,0.0102375485,-0.09103157,-0.043287925,-0.08271293,-0.0017439219,0.0037780222,0.029061189,-0.019304931,0.031353474,-0.03432235,0.03873501,-0.021891875,0.12429107,-0.11187148,-0.005699838,-0.34910715,0.14451848
Rasgrf1,0.54371476,-0.003961519,-1.0275877,-0.20795816,0.36252868,-1.2891679,0.36993012,0.19895214,0.09308922,0.3367568,0.40914613,-0.21740173,-0.43303883,-0.1285839,-1.0044738,-0.8474194,1.0182838,-1.5905229,-0.50932705
Zic1,-0.2918299,-1.850697,-2.1571536,2.0864506,-0.49755153,-0.2517441,-2.0007188,-1.864517,-0.075829744,-0.6506107,-1.8013923,-1.2247428,-1.9721943,-2.0496957,0.48157397,-1.2275736,2.2988632,-1.427173,-0.47830367
U2surp,-0.05518584,-0.36589718,-0.009646348,0.15065937,0.2234385,-0.38908666,-0.023381336,-0.0013026248,0.010759467,0.015252524,-0.20389456,-0.023626735,0.03067577,-0.04287766,0.24735865,-0.057665776,-0.00070689095,-0.77019936,0.0637826
Trpc1,-0.5680944,-0.80709463,0.018979944,-1.1336172,0.48584187,-1.106775,-0.016678244,0.2971112,0.30196294,0.05689178,-0.015617891,0.1371091,0.036650088,-0.30832246,-0.1098105,-0.16471526,0.0044695986,-0.8132295,-1.3545693
Atr,-0.6783379,-0.6599189,-0.0052761016,-0.80571824,0.27841747,-0.026895221,0.004712146,0.13659227,0.023982203,0.028036475,-0.22149043,0.04836511,0.13282639,-0.91588795,0.34017372,-0.103888884,0.14221072,-0.48735568,-1.1506705
Xrn1,-0.7836731,-0.27547255,-0.11971863,0.44013283,0.33848935,-0.38018772,-0.047709275,-0.03669938,0.19185895,0.10581802,-0.26294386,-0.082206674,-0.06888025,-0.32708606,0.5056996,0.031148817,0.15464336,-0.29262283,-0.46421966
Tfdp2,-0.81667215,-0.78997165,-0.11447404,-0.19553839,0.48737803,0.5827419,-0.088784896,-0.070487514,0.4093834,0.14066596,-0.5607494,0.044943515,-0.1496182,-0.23827213,0.13654225,0.4383899,-0.0061634034,0.33049357,-0.8416533
Atp1b3,0.05413308,-0.18758114,-0.055466283,0.4971423,-0.28860515,0.6130713,-0.021634676,-0.100961715,0.010872913,-0.06856576,-0.22303152,0.0073877242,-0.15537898,0.020392418,-0.05278695,0.08412869,0.091043815,0.20230998,0.27239212
Rasa2,0.2566796,0.2747853,0.024234053,0.44529608,-0.5925479,-0.5998278,0.0010084093,0.037223574,-0.313781,-0.20917581,0.24105796,-0.55232483,-0.08239254,0.06432165,0.3648955,-0.61126995,-0.11569869,-0.068758495,0.12231503
Copb2,-0.024009995,0.13638581,0.0443714,-0.035314016,-0.10947927,0.28867337,-0.0077985,-0.006738043,-0.028884249,-0.024797857,-0.025848245,-0.045723274,0.019010823,0.01655275,-0.15982729,-0.044941366,0.039400633,0.085963175,-0.31029078
Mrps22,-0.015294764,-0.0031717946,-0.008232448,0.009713864,0.038673375,-0.3196392,0.0010995662,0.030634806,-0.099052794,-0.0118430685,0.00991392,0.05867946,0.009056927,-0.043285932,0.11761577,-0.0061400584,-0.070248164,-0.46498433,-0.52411735
Faim,0.65479314,-0.01216227,-0.0015864078,0.12961072,-2.260476,0.9780005,-0.036002968,0.31470892,-0.872703,-0.8300999,0.28658804,-0.25261524,-0.13461678,-0.08187989,-0.7623836,-1.0350603,0.037686586,0.376343,0.6114885
Pik3cb,0.13522956,0.3769189,-0.0064634453,-0.5618508,-0.51247346,-1.1732472,0.052357797,0.20166421,-0.036161505,-0.082900606,0.18840186,-0.07665141,0.30696684,0.34589493,-0.39275694,-0.3847901,-0.7963317,0.014099488,-0.8094163
Cep70,-0.0146507975,-0.70625687,-0.061252177,-0.25562936,0.80076385,-0.7707451,-0.039408527,-0.00085628487,0.34100544,0.0828913,-0.43422666,0.08610946,-0.41708356,-0.13810249,0.56766254,-0.10608337,0.35222083,-0.9835816,-0.22329219
Mras,0.3471384,0.77042687,-0.014995477,-0.29976594,-0.34776822,-0.40798888,-0.21920243,0.30258325,-0.14241706,-0.39070028,-0.7387273,0.16870786,0.6257291,0.1637961,-1.3268503,-0.08011669,-0.9854171,-0.64159805,1.0282304
Dzip1l,-0.33147302,-0.26455346,-0.4582032,0.42270786,0.8601411,-0.92711467,-0.0903917,-0.30596268,0.45567384,0.57080084,-0.51529205,0.6842672,-0.54734385,-0.08570778,0.3307003,0.45441425,-0.41072986,-0.46841452,-0.32776606
Pccb,-0.009716982,-0.26959184,0.02332068,0.09931164,0.12025273,-0.13480562,0.005072984,-0.022100806,-0.12527832,-0.007984118,-0.1508173,-0.14546521,-0.053312637,0.20593907,-0.0506329,-0.35426277,-0.009517704,-0.7995305,1.2336069
Trf,-2.126351,-1.8055276,-0.58898914,-0.51066786,-2.1818008,1.7744775,-1.2242961,-2.0083003,-0.03368945,-0.883655,-2.0235746,-0.85304976,-1.9621539,-1.3121854,-1.5755947,-1.2214098,-0.9997186,2.108086,-1.2659258
Cpne4,1.2978958,-0.78088254,-0.54640245,0.61937034,-1.480066,-0.8086547,0.6343448,0.58949244,-1.4788207,-0.77889967,1.5051696,-1.3664587,-1.5278969,-1.4823854,-1.005451,-0.9880405,0.8649873,-1.019926,1.0737543
Mrpl3,0.02405695,0.124094,-0.11865424,-0.23921324,0.28851065,-0.016502818,-0.023854898,-0.015153091,-0.055061653,-0.0034744327,-0.05740753,-0.11338464,0.050868608,-0.051103603,0.14826617,-0.07489349,0.050924923,-0.020856319,0.21973346
Atp2c1,-0.08150095,-0.17848772,0.055118665,-0.33200464,0.018985324,-0.38320267,0.045104083,0.10437487,-0.081533924,0.024997395,0.23410513,0.08896803,0.0021755826,-0.1775367,0.0364479,-0.19421074,0.025946597,-0.53126913,-0.73381495
Pik3r4,-1.0683364,-0.16225225,0.26339698,-0.016600182,0.67596257,-0.5336304,-0.03704185,-0.04386786,0.030368399,-0.16163768,-0.42734405,0.9030305,-0.07075229,0.23828599,-0.7515876,0.027751137,-0.67204094,-0.22973642,-0.8447587
Alas1,-0.17740893,0.17047828,0.16373247,0.3190432,-0.6913535,-0.32421058,0.045153264,0.0945728,-0.47698677,-0.05937165,0.006657091,-0.22524816,0.09152987,0.13935135,-0.039658196,-0.3199791,-0.09772635,-1.1451775,0.13983896
Tex264,0.013831525,0.3204363,0.001495416,-0.08946103,-0.27777582,0.38636106,-0.011381009,0.016592339,-0.28821886,-0.02725649,-0.020349566,0.07568042,-0.019061077,-0.10243886,-0.11879522,-0.13188325,-0.119761705,-0.06366848,0.2588335
Manf,-0.07331856,-0.062789604,0.020788584,0.061700955,-0.08242818,0.5514172,0.01840616,0.010651639,-0.22132349,-0.068594255,-0.06398575,-0.09425917,0.026319103,-0.011824126,0.003392887,-0.1886382,-0.03545014,0.2639617,-0.09974267
Rnf123,0.079100296,-0.2567315,0.04388864,-0.59082985,-0.046480037,-1.0878615,0.045723658,0.12611252,-0.0715083,-0.20445156,-0.037256557,-0.022286367,0.082875974,-0.089718014,-0.17542133,0.11907785,-0.4555689,-0.21978529,-0.6526771
Rhoa,-0.017771984,0.3318526,-0.15031789,-0.3361508,-0.56002736,1.1281817,-0.035740063,0.03193927,0.05130731,-0.13459633,-0.10680218,-0.19362366,0.05342782,-0.089309014,-0.5007634,-0.32826984,-0.29326028,0.4169033,0.9583992
Usp4,-0.028673222,-0.16576616,0.0075202794,-0.002568894,0.016694475,-0.13687773,-0.0048932713,-0.005302521,0.006972835,0.0029133125,-0.034473628,0.006980625,0.027665304,-0.005323498,0.03953627,-0.007831631,-0.0196377,0.1624516,-0.99209774
Qars,-0.077375524,0.014123453,0.0018087303,-0.008307469,-0.008281883,0.3693342,-6.748028e-05,0.010273719,-0.21429607,-0.010547198,-0.01852738,-0.029059824,-0.017460331,0.024059493,0.012694059,-0.031518906,-0.0031881698,-0.12468881,-0.4094698
P4htm,-0.17424609,0.123571284,0.05064377,-0.052170657,-0.013433973,-0.23865046,-0.00081041694,0.016481869,-0.06747366,-0.009201407,0.065274134,-0.010408939,-0.1733086,-0.0360264,-0.094428614,-0.062881686,0.06168657,-0.28527507,-0.5416385
Uqcrc1,-0.017970229,0.036519717,0.046834074,-0.07924332,-0.08242522,0.0340939,0.009182703,0.0004814353,-0.009021996,-0.009668559,-0.016925111,-0.006859891,-0.060746223,0.40183896,-0.3019185,-0.025361028,-0.00023738375,-0.044222947,-0.4378051
Atrip,-0.68052524,-0.7004055,-0.14478385,0.31240606,0.16904694,-0.22476694,-0.006977976,-0.0030288803,0.01595455,0.04766798,0.0026575355,0.07988497,0.0014921218,-0.3563783,-0.072562836,-0.040786784,0.1119775,-0.14690821,-0.14640656
Dhx30,-0.079345725,-0.25223395,-0.0038035077,-0.25632697,0.3090696,-0.47121647,0.001615466,-0.012728285,-0.0039384053,0.19753991,-0.055419706,-0.094653964,0.05239182,-0.3449809,0.057160843,0.011162728,-0.055470977,-0.30030078,-0.41800353
Smarcc1,0.00954511,-0.088110834,-0.06887496,-0.14996047,0.08921707,-0.20286806,-0.052339192,0.002017134,0.2618265,0.04329445,0.06770957,0.07711435,0.010199411,-0.14317724,0.20973645,0.020834988,-0.34561932,-0.4472364,0.20303012
Lrrfip2,0.07374058,0.027463837,0.0050133537,-0.048351765,-0.33525518,0.09572632,0.020289954,0.017943026,-0.010073484,-0.0894844,-0.0045738295,-0.14333707,0.021404382,0.15588516,-0.1260149,-0.07903041,0.09482603,-0.17529571,-0.37657028
Arpp21,0.2556631,0.22211018,-0.48423934,-0.27712944,0.4902067,-0.8463793,-0.54933256,-0.12991089,0.51093686,0.49156117,-0.09067521,0.084764615,0.013395447,-0.61841303,-0.7058762,0.83155483,-0.43012708,-0.49562895,0.52495
Clasp2,-0.02678067,0.20830196,0.046320796,-0.17591429,-0.15636806,0.12667385,0.01866601,-0.013758314,-0.17091963,-0.0487059,0.01059733,0.0031845954,0.105921604,0.3323319,-0.031100085,-0.3162132,-0.024539828,0.15804705,-0.7789282
Fbxl2,0.057605196,0.18717147,0.06785179,-0.6387441,0.14166242,-1.1327593,0.052629314,0.24013382,-0.5658556,0.13389331,0.16339248,-0.2115408,0.43545353,-0.2612612,-0.32371247,-0.4957475,-0.56696576,-0.94720405,-0.2186402
Cnot10,-0.80125743,-0.4976883,-0.0955785,0.23095727,0.21791151,0.13432871,0.008647281,0.03985216,-0.22529408,0.0015839472,-0.030555138,-0.01886637,0.22788139,-0.055053856,0.38655186,-0.35681635,0.013170129,0.20160171,-1.1672001
Azi2,-0.12517142,0.17394164,-0.037508942,-0.13935092,0.25304133,-0.35021445,-0.011118361,-0.018740317,0.00044471244,0.10414442,-0.31264633,0.008685101,0.062356774,0.3172071,-0.2212479,0.08768667,-0.3192603,-0.84139717,0.25148258
