,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 9,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 6
RTL10,0.012458933,0.14042684,-0.87790865,-0.35106444,-0.0043615066,-0.10721689,0.00071766286,-2.1461282,-0.011282511,0.013490283,0.012190022,7.35512e-05
KLHL22,0.01168471,-0.012727119,-1.0023944,-0.5618213,-0.0018457969,-0.02261718,0.0015064995,-0.72859484,-0.017256789,0.008195644,0.008407967,0.0034527015
MED15,-0.025729436,0.0011464078,-0.43761933,0.15562184,0.054853585,-0.061292604,-0.003614839,-0.14015669,0.0016420967,0.000540763,-0.0011019408,-0.0015873378
PI4KA,0.00074001984,-0.042152762,-1.3457128,0.3720511,-0.015358876,0.02790502,0.00028316086,-1.2962421,-0.0030691533,-0.0027460258,0.0013245791,0.0037243215
CRKL,-0.0028469283,-0.028624859,-0.517596,-0.19760898,0.00080742413,-0.078089245,0.004380447,-0.5242514,0.003417795,-0.0012512256,0.0058648465,0.0024079029
UBE2L3,-0.00425627,0.0065512485,-0.11572054,0.20046301,-0.0014694231,-0.011774376,-0.0019206722,0.18508059,-0.002700103,0.004854568,0.0018605319,0.00031983707
YDJC,0.0016302671,0.27433848,-2.425421,-1.1801476,-0.3228752,0.02072083,0.023590054,-2.1362057,-0.036852177,0.09600258,-0.023723876,-0.014248364
MAPK1,-0.0037549431,-0.006783231,-0.16919343,0.13708708,0.004514558,0.051496588,-0.0042154603,-1.0547628,-0.0002962243,-0.0011774651,-0.00050491013,-0.0033800462
IGLC1,-0.6958381,-2.2364106,0.52563316,0.6483849,-0.62704885,-1.1653506,0.6847652,0.3003757,-1.9916246,-4.421999,0.89503604,0.6114915
VPREB3,-0.116411224,-0.7409928,-1.9552344,-0.32750756,0.18358687,1.4361234,-0.0452197,-1.8676924,0.011724213,0.078998595,-0.22195645,-0.0003930144
CHCHD10,-0.005890702,-0.20431066,1.0389568,0.18804304,-0.08556969,0.2491689,-0.002868015,1.2336193,-0.07650967,-0.04890387,9.63205e-05,-0.002506303
SMARCB1,-0.08494467,-0.6626021,-0.2339473,0.0062196865,0.007312695,0.28256837,0.008526696,0.3623862,0.011190745,-0.016707297,-0.017067632,-0.0016844488
DERL3,-0.24692024,-2.5115423,0.29272515,0.17202252,-0.19479726,-0.5633182,0.6536554,-0.251271,-0.54292774,-1.8107442,0.53067213,0.25836316
DDT,0.05990593,0.075034134,-0.5002082,-1.0802782,-0.008116052,-0.09225974,0.0069205,0.041212782,0.0013035048,0.0036207698,-0.03893767,-0.0081107775
CABIN1,0.049675558,0.11710574,-0.7043648,-0.809225,-0.028678928,-0.1384897,-0.004888656,-1.406966,0.007833253,0.02618563,0.0017027583,-0.0072200773
ADORA2A,0.020672282,0.7331417,-1.5039397,-1.2519044,-0.15362695,-0.1818423,0.0016764897,-1.8644373,-0.09608197,0.02483196,-0.08560666,-0.0012863385
GRK3,-0.081470124,-0.1440776,0.6224981,0.17554349,0.022022314,0.50833833,-0.010054709,0.9081436,0.03939075,-0.07438763,-0.010620232,-0.0058519775
HPS4,0.0046421834,-0.03679941,-0.007413684,-0.28603855,9.396149e-05,-0.026944863,0.00012783037,-0.8450771,-0.0136461,-0.003062073,0.008167283,0.0022798358
TFIP11,0.0027619638,0.25920027,-0.9114539,0.31319857,-0.055585567,-0.008461491,-0.012381797,-1.3607061,-0.07805855,0.017503299,-0.00036660756,-0.0007669346
EWSR1,0.005179512,-0.014053767,-0.54421586,0.10016333,0.0096667055,-0.004054616,-0.0008372381,-0.022918453,0.0035484128,-0.002727549,0.0020465306,-0.001421688
AP1B1,-0.046681605,-0.043793682,-0.33639622,0.66410357,0.032030188,0.11674855,-0.009476201,0.08430627,0.019676706,-0.019329112,0.0028398808,0.007950682
TBC1D10A,0.014683903,0.07479063,-0.55690855,-0.50863034,-0.010755373,-0.018302377,0.00013208063,-0.120388664,-0.0046903053,0.006418513,-0.005500167,-0.004437875
PES1,0.0001837659,0.00875337,-0.65827066,-0.27715704,-0.0010388299,-0.029607385,0.0008544123,-1.6136291,0.0017773174,-0.0027334369,-0.0011302019,-0.0011033643
TCN2,-0.9560781,-2.571216,0.3005572,1.3524414,0.6441252,-0.15754907,-0.051146526,0.3050924,0.7660556,-1.0007178,0.11387154,0.059920408
MORC2,-0.0028485693,0.05622879,0.14550537,-1.2185235,0.009040419,-0.10773795,0.0013778756,-1.3720174,-0.0019188557,0.002319142,-0.008234853,-0.0017765067
SMTN,-1.5363533,-3.7379963,1.267612,1.3553759,0.6235425,-1.872426,0.034146164,-0.5141183,0.8413379,-2.806327,0.7380086,0.2119939
PIK3IP1,0.11161558,0.26959804,-1.6245282,-0.3484365,-0.1462823,-0.595587,0.018876627,-2.0899675,-0.11906043,0.058416326,0.010613473,-0.02602594
PATZ1,-0.007824515,0.0793446,-0.4815078,-0.19096215,-0.0038811385,0.026459668,-0.0024666977,-0.26783627,-0.006597329,0.009450427,-0.0017988115,0.0008302878
EIF4ENIF1,-0.00058728224,-0.019206982,-0.20635627,0.15496801,-0.0005334697,0.046133056,-0.00047087233,-0.72938156,-0.005967576,-0.0020833127,-0.0003060923,-0.00089909905
SFI1,0.27672654,0.30006674,-2.8400967,-2.3052628,-0.056992903,-0.36589506,0.0117759155,-2.562706,-0.04682729,0.078701444,-0.0025388962,-0.0037134436
RTCB,-0.028514132,-0.004686095,-0.3050163,-0.16144407,0.0007344259,0.08239015,-0.0002764453,-0.50992644,0.0022780166,0.0012556231,0.0040146927,7.6553726e-05
HMGXB4,0.012772512,0.030429091,-0.40783215,-0.89256996,-0.0054036346,-0.0012178895,-0.0042437357,-0.51508474,-0.004307651,0.0005284961,-0.008431355,-0.003807499
TOM1,-0.0011072439,0.080724195,0.5141812,-0.4000282,-0.019582562,-0.10593569,-0.0036215587,0.6000095,0.0024344837,0.0075045936,0.012304138,-0.003287569
MCM5,-0.08451616,-0.009339703,-1.1225091,-0.12478266,0.0943077,0.667414,-0.014273456,-2.1303434,-0.0014964278,-0.0018022719,0.0112625575,-0.0048219385
APOL1,-0.06661375,-0.29584283,0.75506884,0.71635437,0.0061646677,-0.25462115,-0.0023009514,0.6175312,0.034877926,-0.026540266,0.0036675918,-0.0003876288
TXN2,-0.029222269,-0.001385439,0.56837755,0.6263339,-0.011291548,0.057399087,-0.017073914,0.7171762,-0.022359181,-0.0091105085,0.0015488873,-0.0046219267
CSF2RB,-1.5661273,-0.67394525,0.33824122,1.0495197,0.17869838,0.5033939,-0.039042857,-1.1348898,0.13142213,-0.5362855,-0.109079376,0.031298336
IL2RB,-0.0097675705,0.375923,-0.29049984,-0.7698803,-0.017204897,-0.06799243,0.0053969445,-0.7116122,-0.028952787,0.012566199,0.005041751,-0.0063155713
RAC2,-0.0010881852,-0.006599387,-1.1033982,-0.06641019,0.0061009843,0.03229171,0.000946684,-1.4354354,0.0016265984,-0.0017038139,-0.0065449183,0.0037132946
MFNG,-0.020172944,0.0973326,-1.7209578,0.79095817,-0.004154548,-0.1731505,-0.013824307,-0.4658102,0.039032355,-0.007919206,-0.007327568,-0.0032053478
SH3BP1,-0.02323385,0.19175602,-1.0762075,-0.7571688,-0.04116044,0.06613849,0.00020266163,-1.2092794,-0.03651853,0.015016723,0.013947521,-0.0010816341
EIF3L,-0.0076814145,0.002912324,0.052695863,-0.047485355,0.021862933,-0.12958968,-0.0027080881,-1.2187496,-0.0010753964,-0.0027860464,0.009696417,-0.0012162
PLA2G6,0.045157198,0.42735687,-0.25448075,-1.6083063,-0.263143,0.23367845,-0.025136549,-0.09768341,-0.27774635,0.041316733,-0.058231533,-0.0138353985
GTPBP1,-0.0076155183,-0.006221472,-6.775901e-05,-0.14542945,-0.008203589,0.099995114,-0.0016374772,-0.23310949,-0.0043381583,-0.0006359656,0.0021571259,-0.00053890655
APOBEC3C,-0.008321699,-0.13104181,-0.5160347,0.08550383,-0.005920031,0.18482774,0.0076035336,-0.6103357,-0.002541306,-0.007443931,0.0033995418,0.0057620862
APOBEC3F,0.015101446,-0.49978706,-2.5110629,-0.95312804,0.053712152,0.42491958,-0.015019337,-2.0558074,0.008252551,0.03356199,-0.05574808,0.00926771
APOBEC3G,-0.030059466,-0.33327213,-1.2715607,-0.32859877,0.052268118,0.36529225,0.0004762581,-2.2799811,0.019586733,-0.008766869,-0.018035159,0.004906166
MIEF1,0.005928316,0.022148654,-0.8713792,-0.544635,-0.010498891,-0.013281571,0.004358345,-0.16580343,-0.018231208,-0.0005796979,0.004513778,0.00069278164
GRAP2,0.17970262,0.95512515,-1.9475523,-1.9797871,-0.06567019,-0.8455252,-0.016780544,-1.6432899,-0.35347793,0.41814244,-0.06081855,-0.04622281
TNRC6B,0.0013180315,0.05056862,-0.32516724,-0.5645023,-0.021676516,-0.010982118,0.00593741,-0.29956925,-0.010163452,0.012151362,-0.40623567,0.0050945487
ADSL,0.0058649555,0.07163353,-0.2942416,-0.6618446,-0.019903827,0.0063849,0.0018742505,-0.3571042,0.0017598044,0.0020461665,-0.031622507,0.001284657
MRTFA,0.011909839,0.11158168,-0.6229624,-0.18623316,0.0029021709,-0.036054023,-0.0023659593,-1.3644278,0.0069344384,0.008696337,-0.023694582,-0.00043506222
RBX1,-0.011293538,0.046370525,-0.19465172,0.2709509,-0.009047139,-0.0041113575,-0.001569688,-0.829256,-0.0022990075,0.0030287264,-0.008928579,0.00090947875
L3MBTL2,-0.02860817,0.24300595,-0.16441391,-0.49420422,-0.050096657,0.03015491,-0.0028833277,-0.560727,-0.015593886,0.020396149,-0.008013689,-0.0005723772
RANGAP1,-0.004882019,0.050912097,0.05612498,0.10562277,-0.007987148,0.01782455,-0.0026474856,0.40519214,0.00474708,-0.00076733227,-0.009515806,-0.0030450346
PHF5A,-0.0005547268,0.052412443,-0.3424532,0.04959153,-0.007933746,0.045687664,-0.0021270881,-1.1138403,-0.0026291432,0.005079153,-0.0013375699,3.1547854e-05
PMM1,-0.03239858,-0.08138441,1.0737598,-1.5410122,-0.094489366,-0.1907715,0.043955788,1.565986,-0.4750771,-0.085688435,-0.011289258,-0.011648671
XRCC6,-0.018570472,0.09829312,0.019977482,-0.00068991416,0.00029447346,0.02164495,-0.00025301104,0.15547553,0.0113894055,-0.001840258,-0.006919797,-0.0010392894
SREBF2,0.0053934418,0.079506464,0.17500728,-2.0704002,-0.16441828,0.25864142,-0.0015998476,-0.47298816,-0.024937434,0.012110058,-0.046628274,-0.0036347092
TNFRSF13C,-0.016119383,-1.4002314,-2.5108354,0.024553677,-0.18130966,0.857848,0.087567605,-1.913958,0.16380902,0.023411777,-0.038594354,0.00817858
CENPM,0.040071443,0.15514775,-0.6244933,-0.4387574,-0.3837807,0.7570791,-0.052170627,-0.13204744,-0.23039638,0.03758555,0.023263786,-0.020958476
TCF20,0.038377423,0.16678272,-0.49144801,-1.0451595,-0.036221668,-0.1194123,0.0012477752,-1.9990132,-0.378974,0.076146044,-0.04397169,-0.0013712831
RRP7A,-0.0036969776,0.061910033,-0.27300215,-0.15309429,0.004278175,0.0014868213,-0.002190734,-0.1834991,-0.009801106,0.0031058495,-0.0010250986,-0.00062341033
POLDIP3,-0.006004208,-0.023821007,-0.4063805,-0.023133015,0.004067286,0.008080116,-0.00027253947,-0.4205438,0.0027065144,-0.0033121821,-0.0009384529,0.0013516224
PACSIN2,-0.013743766,-0.032368407,0.36583984,-0.2966507,1.0641018e-05,0.084374286,-0.001534664,-0.11936245,-0.005734924,-0.006123542,0.0061190664,-0.00038202188
PARVG,-0.005284096,0.020206861,-2.2725902,0.10303543,-0.020768093,0.08786893,0.002593818,-2.4973645,-0.005855758,0.0103543755,0.042959135,-0.0022549415
NUP50,0.0011602002,0.10933384,-0.46325505,0.02718468,-0.017103918,0.04248796,-0.0060150125,-2.0267,-0.007910394,0.002429981,-0.008511176,-0.002346925
FAM118A,-0.0017419866,0.073560335,0.021513848,-0.33543172,-0.016691126,0.008464695,-0.0035735592,-1.7927731,-0.0074748877,0.009575434,0.0023566142,-0.0029796122
FBLN1,0.0073276684,-1.9116827,1.8284063,-0.85156184,-0.23366651,-1.9114542,-0.017364554,1.0471716,-0.9260075,-0.60167724,0.03284886,-0.22934902
ATXN10,-0.008234371,-0.0021707648,0.29351074,-0.07182699,0.0040920335,0.0033228903,-0.0016848403,0.3989505,-0.014020577,-0.0009313682,-0.0018819754,-0.0003380308
TRMU,-0.03258756,0.18454927,-1.7383869,0.19160345,0.0013359435,0.091108285,-0.0121990405,-1.0295202,-0.024308922,0.00047685223,-0.032185014,0.0002677627
CELSR1,-0.01619755,-0.9746298,-1.432525,1.1561352,0.10781009,0.28889596,-0.1530069,-1.8275148,0.00031092687,-0.023192871,-0.023525527,-7.673632e-06
CERK,0.011274132,0.089698195,-0.212147,-1.2253847,-0.037025012,-0.07883149,0.0008588118,0.36209738,-0.009902715,0.003465623,-0.013362722,-0.00014930515
TBC1D22A,-0.0062640645,-0.08483079,0.041344408,0.14646254,-0.0050822645,0.02336471,0.0019714243,0.53125197,0.00078398985,-0.0049142805,0.004138953,0.0024092463
TRABD,-0.02631227,0.13876204,-1.0439408,-0.8011141,-0.021746535,-0.01928263,0.016900325,-1.3036698,-0.0049387207,0.026316162,-0.12328,-0.0003316375
HDAC10,-0.005093079,0.12505215,-0.95144504,-0.5163622,0.008453483,-0.025209442,0.0024729043,-0.21601665,-0.008867177,-0.0077780248,-0.011095235,-0.0010499327
SBF1,0.015374554,0.007871723,-0.6852609,-1.1572727,0.01093327,0.11047275,-0.0040688724,-0.6724934,-0.0061949557,0.01850912,0.0046064146,-0.019350585
NCAPH2,-0.0023331875,-0.01627608,0.20312174,-1.0698763,-0.018812142,-0.02279261,0.0067666047,0.17457308,-0.011909986,-0.0070422264,0.005506398,6.638875e-05
CHKB,-0.0026875883,0.009155605,-0.64193064,-0.10914695,0.020278936,-0.029035684,0.0019982515,-0.06925275,-0.0017868378,0.0026048063,-0.008745101,0.0023200149
PLCXD1,0.0064477893,-0.050412934,0.19967334,-0.6179473,-0.010336017,0.010954548,-0.000523171,1.1177071,0.0020172717,-0.013471403,0.00012463993,0.0002846358
P2RY8,0.025688889,0.23493448,-1.3352338,-1.3958772,-0.22539558,0.2558632,-0.0031135045,-0.66987246,-0.23151332,0.02146171,-0.012438922,-0.022313695
AKAP17A,0.0053486307,-0.008505436,-0.65242726,-0.4365663,0.025863374,-0.018520849,0.0030853148,-1.3730906,-0.009002831,0.0018163776,-0.0044496083,0.0010247204
WWC3,-0.022721993,-0.53983873,-1.0656403,0.10187551,0.10185708,0.15297733,0.0024855789,-0.1957384,-0.0044019436,-0.0309075,0.0034871078,0.005064052
OFD1,0.018743183,0.01749306,-0.42115548,-1.1568229,-0.0027158372,-0.024258615,-0.0020421026,-0.24117066,0.004840414,0.011398566,-0.037301145,-0.0010254122
SYAP1,-0.13046874,-0.16105562,0.5431374,0.83625966,0.0007390299,0.45743406,-0.013227748,-0.26843375,0.008476018,-0.020196768,-0.0018282547,-0.006688421
RBBP7,-0.012446876,0.054245785,-0.41777483,-0.1422408,-0.004943382,0.07992617,-0.0014835167,-0.41739038,-0.009058557,0.0033978708,0.00013611325,-0.005798624
SH3KBP1,0.020806434,0.23303501,-0.3582859,-0.7350671,-0.17731737,0.10108043,-0.002040306,0.3108876,-0.0061204275,0.0039518056,-0.064764746,-0.0032190476
CYBB,-0.82391405,-1.5426211,-0.12137012,0.77293473,0.6796122,0.44612494,-0.100962624,-0.7795692,0.87460226,-0.64458984,-0.06345631,0.18919227
SRPX,-4.7322702,-4.8272347,1.5896751,1.5920988,0.96221757,-2.5438185,-0.5795167,1.8141452,0.6885152,-4.950879,-0.6737663,0.6193034
TSPAN7,-4.0665293,-4.375029,0.28915936,1.927923,1.3639327,-2.3077686,-0.024992619,-0.81305027,0.45539308,-4.047576,1.3077136,0.40891302
MID1IP1,-0.014223723,0.4092798,0.8462572,-1.6777966,0.031266782,-0.12156238,-0.08312306,0.72669685,0.010758179,0.011437204,-0.059675798,-0.018815134
BCOR,-0.006879563,0.012338914,0.08556668,-1.3313247,-0.009050852,0.13667278,0.0008939466,-1.4266618,-0.00017826914,0.002366434,-0.005815952,-0.0019929705
ATP6AP2,-0.05381005,0.034843523,0.54767925,0.364073,0.017944498,-0.05565424,-0.001824798,0.76913685,0.009444019,-0.009185402,-0.0014873485,9.525905e-05
MED14,0.00318744,0.0028541097,0.17028612,-0.5366661,0.002100429,-0.027842091,-0.00017199207,-1.0375651,0.00054542837,0.0028012856,-0.0049070367,-0.0011456793
CASK,0.0040884996,-0.055109993,-0.96005857,0.7597566,0.047713287,-0.20553036,-0.00794019,-0.802713,-0.037370436,-0.012902702,0.007414311,0.004958409
RBM10,-0.011895334,0.061358638,0.17720115,-0.6584185,-0.0009023052,-0.002019187,-0.00026035306,0.14021222,-0.0011862434,-0.004606563,-0.0007894103,-6.558583e-05
UBA1,0.0034635663,0.012891973,0.30127436,-0.1321703,-0.0029855857,-0.017808361,-0.0016832236,-0.4835982,-0.004909702,-0.00024026149,-0.0010445227,-0.0018274876
USP11,0.0039582304,0.024805754,0.022662222,-0.83513296,-0.012749494,0.07108109,7.7539196e-05,-0.6999352,-0.0041104797,0.004207639,-0.010884871,-0.0006160928
ARAF,-0.0020106602,0.04670389,-0.27762973,0.1078565,-0.004008309,-0.04727912,-0.0013887541,0.05166662,-0.2675596,0.004125727,0.00044367395,0.00033092883
TIMP1,-1.2971762,-0.6163224,1.5285578,0.9869446,0.045670323,-0.20853817,-0.08466134,0.5435968,-0.0052114725,-0.2387088,-0.0745955,-0.045218892
CFP,-0.049092814,-0.0016629063,-0.721724,0.3939021,0.042710356,-1.5453036,-0.00091268995,-0.1900191,0.0154564725,-0.019268975,-0.00022220767,0.0022955427
UXT,-0.0072325217,0.0058924444,-0.30384725,0.18755081,0.0005555492,-0.0068189013,0.00073805364,-0.039336536,0.009952941,-0.006026705,0.0041257427,-0.0012378811
FTSJ1,-0.017553458,0.017330538,-0.7975267,-0.122493446,-0.0046168664,-0.016486825,0.0021737136,-0.62792134,-0.0019483853,-0.0019035172,0.0076405266,-0.00067183294
WDR13,-0.03194189,0.022556951,0.45089364,0.24610613,-0.013471144,-0.012888761,-0.005749821,0.7619264,0.0011768788,0.006526022,0.0005319405,-0.0008113957
WAS,0.009802306,0.22477156,-1.44713,-0.7955937,-0.060203303,0.047202546,0.0010608064,-1.003321,-0.020453962,0.03440731,-0.005081777,-0.005971148
HDAC6,0.009273402,-0.2098591,-0.2694952,0.09513502,0.0053169345,-0.017816547,0.001206344,-0.45019424,-0.0025863268,-0.002879997,0.005706624,0.0020927046
PIM2,0.010741772,0.011420674,0.2652572,0.071664035,-0.24770506,-0.06664468,0.004965019,-0.20948814,-0.011782366,-0.0076369205,6.671096e-05,-0.00089491386
SMC1A,3.925286e-05,0.025960531,-0.24835986,-0.05426127,-0.021573987,0.053178787,-0.0021559484,0.3311176,-0.020219434,-0.0029796711,0.0014159562,-0.001155852
HSD17B10,-0.1292641,0.04817272,0.40269458,0.6172467,0.016912634,0.07138885,-0.020289863,1.1762342,-0.0052326745,-0.021279376,0.008169958,0.0016362461
HUWE1,-0.01742887,-0.045108512,0.3461568,-1.3989195,-0.004868843,-0.034605045,0.009321197,-0.23581387,-0.03244334,-0.009467182,0.060595285,0.00066406117
FAM120C,0.06634094,-0.06106928,-1.2695127,-0.12752551,-0.013407186,-0.13399649,0.0039366526,0.19891892,-0.00880732,0.005543961,-0.0131326,-0.0021063352
TSR2,-0.07231533,0.027365254,0.49136665,-0.05012683,0.0067410697,-0.022223145,-0.0035061138,0.43045864,0.009658456,-0.0017080959,-0.27305105,-0.00065227866
GNL3L,-0.0039688507,0.06884152,-0.97734153,-0.17068179,-0.00058875146,0.09200361,-0.0022051968,-1.0660332,0.009515851,-0.004600145,-0.017577194,-0.0007585925
MAGEH1,-0.011554194,0.061146088,-0.60106796,-0.12051728,-0.0030377053,0.017506333,6.177254e-05,-0.3078391,-0.004937795,0.00014497437,0.004563252,-0.0007340042
LAS1L,-0.0043553095,0.004352554,-0.06578023,-0.19505315,0.0033418671,0.003875075,0.0039733434,-0.023017297,0.0015167797,0.0004619839,-0.001873329,0.0015794368
MSN,-0.011875368,-0.008899696,0.2750115,0.29546043,0.011095782,-0.017206453,-0.008815951,0.029920768,-0.0055444706,0.0027257772,-0.046982825,0.002121961
PJA1,0.009063983,-0.05565538,0.39071202,-0.22030583,-0.009362874,-0.031898092,-0.00093283213,0.5147809,-0.0044157268,0.004060231,0.0003183871,-0.0005451416
SNX12,-0.042006627,-0.13943617,-0.091116376,0.29403362,0.028729321,-0.011673742,0.0030166283,-0.6920272,0.012414392,-0.021635132,0.011334767,0.0011294519
IL2RG,-0.14241265,0.12430324,-1.6381198,-0.1264242,0.029566886,-0.029796408,0.0030425661,-1.8380313,0.0001710569,0.005007285,-0.009422945,0.009878077
ABCB7,-0.01653281,0.10432834,0.5545375,0.0010082957,-0.014298474,0.05060512,-0.013288142,0.6612252,-0.018971626,-0.00022793398,-0.01330161,-0.005036986
MAGT1,-0.0039329138,-0.00798705,0.08809218,0.22812396,0.00069205905,0.008732722,-0.0011567957,0.30433813,0.0033084177,-0.0003205421,-0.00213562,0.0022773398
P2RY10,0.019480722,-0.018650228,-2.2300622,-0.782937,-0.045989987,-0.009077165,0.026598984,-2.0064745,-0.042979177,0.014617786,0.013956147,-0.000102186925
GPR174,0.18398042,0.20241016,-2.393652,-1.7982185,-0.3862272,0.051042326,0.0054803356,-2.1860769,-0.038957555,0.17583796,-0.3536523,-0.023411296
ITM2A,0.027772896,0.30023003,-0.20656353,-0.43315825,-0.1673692,-0.31511402,0.0011496851,-0.39589328,-0.072957024,0.03451537,-0.01993081,-0.008013934
TRMT2B,0.048753493,0.11871092,-1.4948461,-0.9557214,-0.021724822,-0.20608813,0.01030029,-0.74379337,0.019830309,0.021227669,-0.008272151,-0.007063429
BTK,-0.19780022,-2.3484933,-1.077767,0.1065341,0.434268,0.9270662,-0.0061392724,-1.4679013,0.06410356,-0.09772878,0.03351352,0.03653717
GPRASP1,0.11688823,0.21997535,-1.3030498,-0.16994746,-0.13566138,-0.4322195,-0.009114479,-2.0539665,0.0031709434,0.10450967,-0.46273184,-0.0074313665
PRPS1,-0.0021972707,0.12597474,-0.76892155,-0.3561855,-0.08164032,0.015222492,0.0013839126,-0.91147786,-0.005458179,0.0124260085,0.0114165945,-0.0021242357
ALG13,0.014448151,0.029271245,-0.085113905,-0.48182967,-0.035225023,0.015864214,-0.0014912562,-0.52839875,0.0014672838,-0.0020773993,-0.0030967544,-0.0023660653
UBE2A,-0.045304365,-0.025197566,0.103834875,0.5679512,-0.008235816,0.059685905,0.0013295979,-0.9995373,0.015426006,-0.007668785,-0.005615127,-0.0022625658
SEPTIN6,0.027077813,0.17723545,-2.025854,-0.6433381,-0.05890726,-0.0007717998,0.0029020598,-2.7485592,0.013815267,0.04263043,0.002732056,-0.0098146945
RNF113A,0.015518317,0.4055516,-2.171256,-0.8578452,-0.11287691,0.13813715,-0.014247889,-2.1807668,0.0089295,0.054887228,-0.121792145,-0.019647148
ZBTB33,0.012030326,0.012064922,-0.31601956,-1.338033,-0.0069858115,0.0023033705,0.0019180635,-0.6130868,-0.024369724,0.0051290346,-0.0022788525,-0.0036582649
CUL4B,-0.027107153,0.01895428,-0.4208661,0.25081193,0.007470976,0.07258164,-0.008796598,0.09290658,0.0010435779,-0.0031290466,-0.00033871277,0.0012464472
THOC2,-0.0053654048,-0.0014352347,-0.6615283,-0.062169213,0.0006079902,0.023744391,0.0026218311,-0.8209358,0.004005588,-0.002003196,0.003500622,0.00031276094
SH2D1A,0.85050035,0.76463616,-2.6189408,-1.4619738,-1.7128787,-0.10601056,0.024423204,-2.114244,-0.37030897,0.6656393,-0.36650762,-0.123046964
SASH3,-0.038895335,0.3105915,-0.9069672,-0.60978043,-0.15610959,0.25967202,0.0037590263,-1.128675,0.002901921,0.03614669,-0.019589273,0.00089399656
AIFM1,0.009523222,0.037539795,0.58457935,-0.030904816,-0.2030687,-0.03254494,-0.0012782314,0.7632131,-0.030695993,0.0016933385,-0.0010952913,-0.0038573265
