,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,RNA private topic 1,RNA private topic 2,RNA private topic 3,RNA private topic 4,RNA private topic 5,RNA private topic 6,RNA private topic 7,RNA private topic 8,RNA private topic 9,RNA private topic 10
Kras,0.26182276,0.072174355,-0.22037144,0.5226292,-0.21431775,-0.13969952,-0.5898339,-0.923674,0.4634411,0.159383,-0.66611403,-0.14619276,0.30249378,-0.4707728,-0.53587663,0.34119081,-0.9469404,0.3093902,0.0792449
Itpr2,-1.1377795,-0.154278,0.8831634,-1.8932457,0.3397841,0.9531151,-0.62164885,-0.270919,0.0016511091,-0.88037574,0.8510216,-0.3434397,0.80310416,-0.3776944,0.27129802,-1.0205046,-0.11449288,-0.864551,-0.34087202
Fgfr1op2,-0.08774258,-0.4440423,-0.30798203,0.546702,-0.73076624,-0.20759529,0.0863815,-0.09418619,0.47573033,-0.46035582,0.15829384,-0.593046,-0.2550321,0.40016195,-0.24324548,0.33205244,-0.19536793,-0.22456932,0.5404393
Ppfibp1,-0.30044118,-0.67075133,-0.03275165,0.6522089,0.5038144,0.096006334,-1.3055353,-0.15658563,0.53951,-0.58023417,0.7608622,-0.68614036,0.7450914,-0.5817319,-0.39086285,-0.32524157,-0.12451856,-0.8523525,0.543279
Mrps35,-0.028527793,-0.0028390985,-0.72088903,-0.005653118,-0.002027766,-0.11381179,0.13177894,-0.008932402,0.14503027,-0.06585135,-0.6344486,-0.0248861,-0.11861707,-0.0043001855,0.0052302973,-0.0012816135,-0.0044266735,0.31921166,-0.0052209096
Ccdc91,-0.29525045,0.69216967,-0.49606746,0.4903674,-0.10993399,-0.10115504,-0.14182322,-0.7422419,-0.60295695,-0.9124662,-0.17869422,0.18777485,0.3507246,-0.31815958,0.053520836,-0.19168167,-0.39171597,0.6134833,0.1607104
Fam60a,-1.6831062,-0.54837984,-0.5194457,0.33793908,-0.16789763,-0.84227437,0.775637,0.521196,0.5328471,-0.94715255,-1.1091121,-1.3818206,-1.3662252,1.2544436,0.23451194,-0.90900207,0.22496428,-0.1009717,1.2212937
Prkcg,0.8744214,-0.061397366,-1.5308398,1.2494068,-1.2152687,-0.8271811,0.1421614,0.14955734,-0.53764194,0.8388383,-0.39669618,0.16497369,-1.8771876,-0.06056186,-0.80536944,0.67287976,0.70459455,-0.9888114,-1.3294795
Cacng8,0.4925384,-0.0322494,-1.1644675,0.4992152,-1.4170978,-1.0017399,0.3221516,0.3735006,-0.4250843,0.40741116,-0.9287936,-0.37806886,-1.1133184,0.2401993,-0.041681737,-0.03134485,0.17197596,-0.108975425,-0.13137442
Ndufa3,-0.011189958,-0.04845529,0.5921419,-0.33986518,-0.07721464,0.73353344,0.05204696,-0.1580457,-0.6337046,-0.6438948,-0.5240771,0.12566864,0.04447132,-0.14722578,0.38211527,-0.3927849,0.17469311,0.6129681,-0.05398965
Leng8,-0.13200532,0.02664179,-0.40434155,0.21432355,0.32206485,-0.27240917,-0.05841967,-0.5658476,-0.015821844,-0.0160437,0.51350385,0.5009741,-0.17369683,-0.37747514,-0.3769374,-0.39923716,-0.1087929,-0.43558395,0.11429172
Syt5,0.45506218,0.2518237,-0.51355517,0.26101273,-0.60467386,-1.0803514,0.19183156,-0.03782663,-0.34383163,0.5994064,-0.10901217,0.3255084,-0.7454206,-0.08698869,-0.21402681,-0.5017843,0.1666779,-1.4612554,-0.7787236
Hspbp1,0.030634148,0.006682586,-0.23996396,-0.015226277,-0.8421132,0.086747356,0.04895155,-0.04202979,0.12500547,-0.011071906,-0.086949944,-0.022597123,-0.08036376,0.029412821,-0.023043761,0.0022170001,0.0022775575,0.025108183,-0.0071824314
Trim28,0.23762336,-0.028116772,-0.10776541,-0.028958445,0.36975443,0.5545806,-0.27573946,-0.7088104,0.06321761,0.69004875,0.077649534,0.24667215,-0.21981682,-0.75841916,-0.42469105,-0.44059137,-0.02358365,-0.10318578,0.048127532
Lig1,-0.07253054,0.052284025,0.3275696,-0.20456508,1.194712,0.5533421,-1.1229649,-0.7335585,-0.11105212,-0.8924574,-0.24381468,-0.16498458,0.9400126,-0.5775988,-0.79079425,-0.09638216,-0.6804727,0.6117618,0.07074623
Gltscr2,0.089497186,-0.4174195,-0.0137151405,-0.45798782,0.07053314,0.28917527,-0.10986612,0.4462605,0.035713807,0.062184464,-0.39558616,0.35395807,-0.45055968,-0.11672992,0.11258477,0.032920893,0.0035943128,-0.39819703,0.0059879525
Slc8a2,0.5764953,-0.76513684,-0.7574231,0.6178402,-0.6739244,-1.072682,0.28708607,0.26079988,0.09140293,0.455432,-0.15086749,-0.6553853,-1.3732696,0.5872468,0.06261333,0.16390562,0.056905285,-1.6342187,0.3388784
Sae1,0.28239638,-0.0017757954,-0.39739475,0.046446204,-0.28353035,-0.5705698,-0.005506947,-0.21723741,0.27205363,0.255893,-0.50999165,-0.26902524,-0.44593802,-0.15470588,-0.2632555,0.11169084,-0.012736811,0.3574357,-0.06320559
Tmem160,0.62983614,0.3588415,-0.6455896,-0.18660364,-0.9714959,0.62245953,-0.57249755,-0.38205102,0.053970277,0.43916738,-0.7223007,-0.66095436,-0.14752398,0.20034948,0.16946432,0.0374297,-0.30284646,0.10435855,-0.017689036
Snrpd2,0.115870245,-0.09331952,0.16855861,-0.0009949869,0.13083562,0.5361791,-0.42542535,-0.1100101,-0.39188308,0.035299927,0.081374556,-0.4333761,-0.8551915,0.010945682,0.02759804,0.18712884,-0.012500644,-0.38092166,-0.026365507
Ercc1,0.055702984,-0.22889175,-1.1897594,0.055139158,0.22043788,0.050689366,0.5117873,-0.61314374,-0.48063648,-0.67201495,-0.3077353,-0.27995682,0.09246959,-0.10531869,-0.20032318,-0.117694534,0.06987976,-0.18807511,0.3560985
Mark4,0.625495,-0.04146745,-0.5464407,0.05422912,-1.1405112,-0.9237114,-0.2207665,0.47445586,0.21754144,0.16174196,-0.6273994,-0.13991055,-0.40127078,0.053753257,-0.41723174,-0.04924362,-0.18985733,0.6335211,0.09234744
Clasrp,-0.047845844,-0.006816581,0.28830183,0.068028934,0.4152708,0.38303167,-0.08989107,-0.97580945,-0.63968265,-0.6283534,0.48955438,0.12112013,-0.21659537,-0.28462797,0.11141288,-0.039818477,-0.20861988,-0.21803102,0.010399062
Clptm1,0.07553222,0.099946484,-0.0893464,-0.07385905,-0.51474434,0.07028131,0.3659482,-0.31756064,0.31982484,0.06675752,-0.9751869,-0.2683822,-0.5361218,0.080431245,-0.025161885,0.034683265,-0.024946943,0.51054275,-0.075429566
Cadm4,0.48551378,-0.21981308,0.59540844,-0.45813537,-0.647321,0.5491581,-0.56503314,-0.34748507,0.23966035,0.4142013,-0.061800428,-0.6581772,0.16976632,-0.38415098,0.3150952,0.4725753,-0.62835836,0.23627229,-0.30888322
Xrcc1,0.18285346,-0.31276795,0.45397055,0.078011386,-0.13561445,0.21818282,-0.37906763,-0.64317316,0.12761478,-0.29438317,-0.361546,-0.20528519,-0.13273571,-0.05587985,0.019959817,-0.08117148,-0.14608224,-0.15619627,0.35720837
Rabac1,0.29319185,0.0269345,-0.14825217,-0.11357593,-0.13115813,0.39036208,-0.44701475,0.026048295,0.42752695,0.06522662,0.4300731,-0.57034594,0.30506554,-0.6549124,-0.14138451,0.021911789,0.033774048,0.39772126,-0.06795342
Tmem91,-0.85139716,0.96187556,-0.6008818,-0.95660937,-0.5062051,-0.93481433,0.8443044,0.5319643,-1.186816,-1.0399868,-1.1636872,1.0465684,0.64858544,-0.19737428,-0.19725692,-1.144837,1.0260195,-0.299673,-1.9468136
Akt2,-0.045492075,-0.98985493,-0.09478811,-0.24242654,0.2501231,-0.16991934,0.30516776,0.28587195,0.38304922,-1.1690627,0.45022854,-0.8834148,-0.15959664,0.4691615,0.42662,0.40149495,-0.057986837,-1.374245,0.106699765
Ttc9b,0.98102725,-0.86782426,-0.30032516,0.31892997,-0.6156858,-0.6631617,-0.83807176,0.08266048,0.7151273,0.108896084,0.63941896,-0.978204,-0.9236353,-0.32617256,-0.43521756,1.0452547,-0.40860832,-0.7727168,0.28162515
Zfp60,0.018888412,0.09531952,-0.1471979,-0.034553245,0.13744175,-0.14372697,0.3616609,0.07781622,-0.58491987,-0.004717254,-0.5785888,0.58975977,-0.550553,-0.029385248,-0.07532834,-0.08235068,-0.0059706303,-0.100061275,-0.019357609
Psmc4,-0.0023334085,-0.20547843,-0.4180891,0.02100006,-0.31991363,0.074391514,0.045578897,0.10376004,-0.23466195,-0.036489528,-0.48171565,0.045396436,-0.081307,-0.026597787,0.014499866,0.008282533,0.0002766456,-0.040181007,0.0035407757
Fbl,-0.001138157,-0.53043425,0.36720997,0.12033077,0.29344672,0.0017863264,-0.5801271,-0.055429082,-0.22202069,0.009786967,-0.009396356,-0.2992559,-0.09540285,-0.046728376,0.033686,-0.20679723,-0.03966095,-0.362823,-0.058259316
Dyrk1b,-0.024121795,-0.15886521,-0.40011913,-0.13359448,0.04475923,-0.10805288,0.46064487,0.40730113,-0.22444078,-0.53429466,-0.026349729,0.5423143,-0.38888872,0.332851,-0.06668572,0.034075554,0.052670177,-0.89502025,-0.06158324
Timm50,0.2757845,-0.07975853,-0.42459893,-0.008374522,0.024180371,-0.3350097,-0.19654383,-0.031916358,0.5550196,0.0062494627,0.0049530794,-0.5495563,-0.14337684,0.053630862,-0.071066044,-0.032413535,-0.15665925,0.6780179,-0.024696006
Sirt2,-0.8200572,-0.4013481,1.0758601,-1.4416351,-0.041978005,1.2200695,-0.28676546,-0.6803832,-1.1261672,-0.54171044,-0.24259442,-0.40934533,0.40655103,-0.57039636,0.52112645,-0.4752128,-0.02038095,-0.3633814,-0.62371475
Ech1,-0.35996073,0.33689466,-0.15291207,-1.2202061,0.3102997,1.302934,-0.106174536,0.18395089,-0.6625858,-0.08398417,-0.2262971,0.13383561,-0.67051584,-0.0911729,-0.105984636,-0.100033194,0.07708527,0.051623996,-0.31048548
Eif3k,-0.19646165,-0.061839785,0.41171148,-0.040041987,-0.1259059,0.5523911,0.14166221,-0.36503083,0.047034886,-0.037098255,-0.8042156,-0.005531022,-0.18553482,-0.5700402,0.06742339,0.5323029,0.05687086,-0.14690864,-0.13868503
Ryr1,-1.853351,-1.4181315,-1.4143093,-0.15303227,-0.2450635,-1.6594653,1.3254763,1.119038,-1.6977347,-1.3627243,-1.060961,0.96021515,-0.71168655,1.2250049,0.76683074,-1.1011019,0.6083589,-1.0666667,-1.117727
Fam98c,-0.1106001,0.026965639,0.39878458,-0.1347452,-0.52325016,-0.74366856,0.33981583,-0.037948765,0.21308598,-0.1775002,0.30963206,0.4950076,0.05318822,-0.16432717,0.024302298,-0.06595917,0.0479005,-0.01509828,-0.027129184
Psmd8,0.08564392,-0.023035312,-0.26756153,-0.017132483,-0.5032719,0.43711635,-0.1361693,0.00097298116,0.04980896,-0.030308684,-0.58604807,-0.41490394,-0.085973725,0.09098711,-0.094331175,0.1591856,-0.001791809,-0.029474875,-0.033552952
Tbcb,0.0058670538,-0.41317284,0.5985914,0.021958547,0.024084024,0.6067828,-0.43314248,-0.2916447,-0.077571675,0.051127404,-0.46274394,-0.28721917,0.3433421,-0.4924792,-0.03465876,-0.056848153,-0.008770522,0.009593149,0.010984657
Psenen,-0.49023432,0.32548326,0.2389378,0.008116506,-0.16431293,0.6157149,0.09140904,-0.22264019,-0.6701194,-0.030221567,-0.42499006,0.0019042252,0.28506458,-0.08150841,0.09727719,-0.23040949,-0.04318509,0.13173638,-0.07262736
Cox6b1,0.14274167,0.010813283,0.06303545,-0.10769035,-0.18044385,0.2745162,-0.08128453,0.04618113,0.2847296,-0.12207942,0.34686297,-0.64603186,0.3398514,-0.026115248,0.02548825,-0.015800435,-0.066470094,0.45334482,-0.06777311
Mag,-0.5604551,-0.4463961,1.2700783,-2.1435657,-0.6003546,1.1834767,-0.5808785,-0.2802651,-1.191255,-0.7103206,-0.4744649,-0.546926,0.566862,-0.8654556,1.1170866,-0.6706043,-0.5653262,-0.68158275,-0.72995365
Gramd1a,0.16533317,0.21502368,-0.15147845,-0.02803437,0.3256062,-0.5770698,0.37847644,-0.92090005,-0.4103793,0.2291689,-1.1216714,0.48626432,-0.6212718,-0.19392979,-0.30796427,-0.06902474,0.013191705,-0.19804607,-0.12704217
Uba2,0.026060397,0.52345544,-0.1455247,-0.09202968,0.41595495,-0.27687117,-0.030177029,0.061590903,-0.8585537,-0.1765236,-0.8802195,0.28397486,-0.3470834,-0.07783145,0.017402023,-0.020844376,0.040189996,-0.16897964,-0.050856818
Lsm14a,-0.008327735,-0.075543344,0.24409313,-0.002729792,0.10167226,0.08314108,-0.0036372405,-0.055703264,-0.60623324,0.017961808,-0.023127662,-0.015859481,0.0023166265,-0.00092309696,-0.0010345206,-0.0013591375,-0.002543114,-0.0006598565,-0.0062316824
Pepd,-0.3318052,-0.21602595,0.3316433,-0.028120764,0.38616788,0.47905082,-0.03502862,0.015227871,-0.29207626,-0.5762409,-0.057350066,-0.5174782,0.066691846,0.015747009,0.21734664,0.02757387,-0.0086178975,-0.12066348,0.035772722
Slc7a10,-0.8864904,0.40473524,0.32274806,-1.315114,0.9893354,-0.4838677,-0.50416833,-0.27983272,0.8677571,-0.54436153,-0.05026084,-0.27234524,1.493453,0.05357722,-0.6733252,0.1761288,-0.35527864,0.12440392,-0.06262392
Gpatch1,-0.013953779,0.34585333,-0.9211713,0.05873288,0.03501931,-0.7859936,0.034822244,-0.114802405,-0.044231758,-0.01801955,-0.1750159,0.076201096,-0.5775222,0.089741066,-0.3841936,-0.0936544,0.018230626,-0.09415615,0.017367216
Cep89,-0.25403684,-0.06544258,-0.97612005,0.053343438,0.24372765,-0.8573076,0.65785486,0.10806671,-0.2653562,-0.2509377,0.28861278,0.628344,-1.0325772,0.019685626,-0.05746794,-0.6955681,0.4076856,-0.7069864,0.13085373
Nudt19,-0.01977276,-0.30850405,-0.13809317,0.06791125,-0.6638024,-0.027863419,-0.15159656,-0.033651948,0.39030063,-0.28563267,-0.44593784,-0.4327945,-0.246578,-0.01547119,-0.009932062,0.32702735,-0.00048187593,0.5586017,-0.050025787
Ankrd27,0.13128611,-0.5093113,-0.0365325,0.58433986,-0.12215801,-0.5582968,-1.3115087,0.54125035,0.16526958,-0.20802824,-0.22153345,-0.41042027,0.39377403,-0.7007518,-0.3634425,0.36528122,-0.44127008,-0.57898426,0.23355637
Uri1,0.026029391,-0.119227566,-0.27348378,0.01971953,-0.55018985,0.18568766,0.049582314,-0.023889009,0.060961246,0.05471947,-0.2337144,-0.027550641,-0.26001054,-0.02643544,0.020004531,-0.004672351,-0.014893014,0.017485697,-0.023442073
Ccne1,0.18776615,-0.11703179,-0.6663636,1.5326037,-0.636017,-1.3282479,-0.41169822,-0.96262854,0.9234819,-0.24579158,-0.49893713,-0.71709144,-0.5811868,-0.6628247,-0.45577875,0.7155263,-0.4602532,0.9211454,0.7839058
Etfb,-0.5859655,0.06408337,0.12923434,-0.18476453,-0.058436956,1.0109563,0.06888062,-0.10735645,-0.25486812,-0.22202304,0.52620906,-0.7691997,0.24903095,0.054454472,0.19308825,-0.29438803,-0.10670904,0.31069037,0.13124664
Shank1,0.19816749,0.0680042,-0.41611785,0.63074327,-0.66456395,-1.4579811,-1.6571085,-1.1238042,1.2988886,0.23979494,1.377991,-1.0955588,0.4284803,-1.2569128,-1.5639406,0.62723404,-1.5028014,-0.33065948,0.3945509
Vrk3,0.035447054,0.2760463,0.14798689,-0.3384124,0.19753964,0.5601034,0.6863673,-0.6847279,-1.2451686,-0.46533096,-0.47079536,-0.033075597,-0.16648582,0.116763756,-0.0693736,-0.2115525,0.2536771,-0.37232932,0.10111361
Med25,-0.072475255,0.086653784,0.5221266,-0.108368285,-0.029745333,0.15009299,0.0021924966,0.044656955,-0.5594446,-0.2153217,-0.18145056,-0.015661854,0.1820582,-0.01622565,0.19680771,-0.05042083,-0.007122689,-0.69359916,0.024372786
Cpt1c,0.1367679,-0.019963242,-1.0578038,0.0005198587,-0.19659631,-0.4657115,0.41218567,0.25348333,-1.1779531,0.12787887,-1.3848841,0.51056325,-1.1524634,-0.052325666,-0.020134464,-0.01225769,0.03716959,-0.085835844,-0.14507194
Slc17a7,1.0231291,-2.1314356,-0.83791643,1.5074248,-1.023603,-1.0356239,-1.8500072,-0.8393728,1.0640792,1.0624467,0.712695,-1.5765202,-1.6489681,-0.7958497,-1.2324749,1.0891734,-1.5660278,-1.2540201,0.70415556
Ppfia3,0.3106577,-0.17945476,-0.1773366,0.22550413,-0.844556,-0.52490103,-0.38149264,-0.16347827,0.76990676,0.3077839,0.7782358,-0.9591433,-0.08969445,-0.45316273,-0.38217857,0.2737176,-0.13295557,-0.33340883,0.20515989
Lin7b,-0.15730609,-0.3115618,-0.7883396,1.0715181,-0.6933754,-1.0204269,0.3907025,0.111805744,-0.30547923,0.30461156,-1.4706476,-0.6517983,-0.040244162,0.042362638,0.31791005,0.11897012,-0.03543905,-0.097112626,0.1459127
Ftl1,0.35486802,-0.63531834,0.5948098,-1.1243885,0.47205052,0.88787705,-0.7347005,0.06264427,-0.6155616,0.049454972,-0.43831453,-0.53654474,-0.33265927,0.18899526,0.50453633,-0.055370387,-0.046642836,-0.27811617,-0.5731677
Bax,0.66101784,-1.1200427,-0.08691793,0.00892093,0.12046434,0.72373,-0.23708242,-0.45254618,-0.08541555,-0.055526733,-0.7230727,-0.35087633,0.3463755,-0.10287789,0.036360446,-0.13289782,-0.12069405,-0.44084504,0.018568637
Car11,0.07665575,-0.18384765,-0.63289213,-0.43797046,-0.94218296,-1.0537941,0.8728205,0.70833415,-0.45823225,-0.67743623,-0.13592313,0.39673615,-0.713592,0.74566203,0.46554458,-0.69606817,0.6635732,-0.98387814,0.11166955
Cyth2,0.9460501,-0.43530342,-0.15403193,0.1034241,-0.71037,0.4245529,-0.06879702,-0.6215618,-0.056704577,-0.11577438,0.21198794,-0.7055019,0.15918307,-0.1467461,0.05063182,0.3660918,-0.1798635,-0.4725353,-0.21657379
Nomo1,0.057175685,0.0010069293,-0.33756688,0.0035909982,-0.09620149,-0.36141014,0.029569969,0.043470453,-0.42430007,-0.01589894,-0.109054424,-0.11851199,-0.056414578,0.0075945435,-0.0146434475,0.008381624,-0.0020678893,-0.0033783303,0.0012586401
Abcc8,0.34328115,-0.29914218,-0.7463336,0.904714,-0.9055214,-1.6111727,-0.3819386,0.06392953,0.46757227,0.26456732,-1.036463,-0.66709113,-0.938152,0.3349204,0.17869322,0.13877429,0.26787132,-0.111138806,0.46653378
Kcnc1,-0.30963206,0.304332,-0.14284945,0.027187526,-0.42728683,-1.2205586,-0.23428112,-0.07890948,0.94427407,0.16411313,0.5152689,-0.22952496,0.35344422,-0.12965362,-1.0011376,-0.44170177,-0.5151593,0.95573246,0.18521826
Sergef,0.5367682,0.10695507,-0.72168565,0.51947296,-0.52982634,-0.6458997,0.06922948,-0.30137333,0.21428101,0.8969983,-0.6344545,0.6429786,-0.78991663,-0.3067737,-0.9873306,-0.32100603,-0.10970634,-0.74205464,0.0063798903
Tsg101,-0.10457576,-0.029725991,-0.4789224,-0.019321831,0.54785585,-0.40702337,0.28445333,-0.2472632,0.019554995,0.012083095,0.112860575,0.13533393,-0.30505523,0.006086659,0.012755158,-0.07426687,-0.11721886,0.21638754,0.0081874
Spty2d1,0.058162317,0.08018882,-0.5852948,0.00024706824,0.066357166,-0.35401884,-0.030496718,0.07771871,-0.24419217,-0.029973082,0.31026268,-0.18558295,-0.14727727,-0.05846437,0.020120742,-0.017178455,0.009541804,-0.0719549,-0.006671215
Zdhhc13,0.45902553,0.089715086,-1.1048946,0.09132396,-0.8812876,-0.6637587,0.5164387,0.28704518,-1.1926588,-0.02386198,-0.7977269,0.2930342,-0.71407217,0.24701107,0.019012012,-0.17437774,0.08407639,-0.038714085,-0.24923715
Nell1,-1.0057997,0.5728476,-0.55335903,0.42764664,-0.70813537,-1.4293123,-0.4665036,-0.27238953,1.1753765,-0.062174916,-0.02165268,-0.15497509,-0.46410063,-0.49644375,-0.54765123,0.09017128,-0.7560137,0.9955007,1.1063656
Luzp2,-0.2738009,0.20204347,0.34034067,0.086278945,0.13702169,0.46701932,-1.3993052,-0.5628472,0.5706449,0.4835293,1.0707741,-0.89382577,0.42891115,-0.7233361,-0.20318598,-0.025819628,-0.62401974,0.22186092,-0.54452246
Cyfip1,-0.37441254,0.7311688,-0.4255298,-0.021884004,0.33157635,-0.016539337,-0.21969087,-0.23379776,0.073391296,-0.052048773,0.45019552,0.016564772,0.3216903,-0.05654064,-0.5009731,-0.17676614,-0.009894162,-0.5354211,0.2019936
Gabra5,0.8829417,0.012751418,-0.9762135,0.7236643,-0.5614937,-1.0341239,0.04380778,-0.24994174,0.027270503,0.82469946,0.1186671,-0.008585186,-1.1436957,-0.5474378,-0.23925684,0.61396706,0.11741002,-0.8149323,-0.6011576
Otud7a,0.6786724,-0.15539558,-0.26090816,0.47356617,-0.8448649,-0.83965445,-0.63220644,0.22698054,0.019480081,0.24040516,0.03454901,-1.2109274,-0.42355248,-0.14089397,-0.27642843,0.5945445,-0.3789405,0.0021925697,0.37674248
Mphosph10,0.018921325,-0.082200855,-0.09419622,0.0155266635,-0.1087863,0.2152725,-0.19214447,0.00046492205,-0.2725595,0.02849961,0.17733216,-0.05727132,-0.036269356,-0.051277675,0.009397088,0.0014144364,-0.0049953093,-0.06978547,-0.011506595
Tjp1,-0.37580526,-0.79247135,-0.12936035,0.036072988,0.4019747,0.036580794,-0.1268835,0.16414241,0.032644015,-0.036889408,-0.3277164,-0.37387592,0.25367153,0.04847344,-0.0071063107,-0.01476262,-0.010295838,-0.41764206,0.04628339
Tarsl2,-0.01256144,-0.6851298,-0.858186,0.2974856,-0.86266387,-0.061363883,0.17946555,0.13674878,-0.14492035,-0.050088745,-1.0446904,-0.2009603,-0.7468999,0.18984881,-0.28169093,0.17576568,0.0707538,-0.26120132,0.035695277
Tm2d3,0.15045318,0.70960915,-0.12936251,-0.15323743,-0.43017274,0.11720549,0.16417399,0.05049321,-1.1977025,-0.44102532,-1.1636823,0.017702619,0.63323164,-0.5451667,0.09615005,-0.18678075,-0.06960746,0.66621715,-0.051553417
Snrpa1,0.015256727,0.048065476,0.01125461,-0.021917718,0.41352195,-0.5331386,-0.07047596,0.0039804527,-0.14745611,-0.14711875,0.0025115507,0.15851383,0.050093133,0.0058952207,-0.0087997755,-0.019243123,-0.03625047,0.2563576,-0.012037229
Vimp,-0.16470893,-0.36178008,0.33153296,-0.0060773706,0.22224563,0.54351544,0.001537176,-0.49664575,-0.19433787,-0.39991447,0.67144984,-0.468602,0.1065104,0.20272078,0.21271348,-0.4171093,-0.3476922,-0.7083065,0.37080717
Ntrk3,0.10833616,0.29684517,-0.95772964,0.073154494,-0.41160274,-1.1249195,0.58043545,0.3644226,-0.70391345,-0.3592446,0.036781296,0.4049346,-0.56383985,0.5532247,-0.04715989,-0.8531488,0.46742386,-0.112873204,-0.30278522
Mrpl46,-0.018863175,0.09762158,0.31926244,-0.059930302,-0.35359985,-0.09899249,0.3914317,-0.27327096,-0.46512973,-0.37860176,0.16340944,0.23627429,0.13655342,-0.07133669,-0.02603947,-0.1271418,-0.024011983,0.36315063,-0.0022010568
Vps33b,-0.031237192,0.02226727,-0.14907728,0.09754214,-0.2588753,-0.09149495,0.00056713005,-0.27060193,-1.3125876,-0.013418217,-0.2655853,-0.044599168,-0.28721157,-0.01083114,0.07916788,-0.07800983,-0.02694404,-0.11202731,0.0021515768
Blm,0.039246768,0.0924752,0.25319913,-0.13548318,0.7722855,0.37168056,-0.20026127,-0.084521666,-0.4537009,-0.041326687,-0.88603294,0.5171287,-0.2737077,-0.30689475,0.010695231,-0.1552093,-0.05276217,0.5919436,-0.056275427
Pde8a,-0.9314813,-0.95371187,1.5837678,-2.866438,-0.90809184,1.8620452,-1.1247641,-0.516482,-0.8712048,-1.0211433,-0.24427849,-1.1082754,0.6685773,-0.61663234,1.2181438,-0.14183769,-0.8243751,-1.105839,-0.98955756
Ap3b2,-0.062241122,0.34967247,-1.0644668,0.24979627,-0.49919143,-0.76621926,0.022605037,-0.12423453,0.10555638,-0.2515887,-0.4509332,-0.08981821,-0.13975887,-0.26281947,-0.12101676,-0.009030846,0.024247678,0.1951838,0.15307945
Whamm,0.042136807,0.75337696,0.010562775,0.21923833,-0.36486468,-0.11872829,-0.3127103,-0.5636709,-0.42878553,0.061458826,-0.29499596,0.008922112,-0.44033295,-0.82905495,-0.039681766,-0.20423912,-0.13884506,0.12821844,-0.045406774
Eftud1,-0.0694694,0.44363958,-1.0080202,-0.029455962,0.080122456,-0.2572348,0.33945063,0.32134917,-0.84720033,-0.038713954,-0.96076685,0.028466454,0.20623423,0.16938755,0.018500693,-0.23220809,-0.046256874,-0.18403104,-0.09045107
Mesdc2,0.009450217,0.304904,-0.24941243,0.04466195,0.45310366,-0.2728742,-0.25411907,-0.04805036,-0.22136419,-0.056311425,0.20121858,0.14712068,0.11334171,-0.07747929,-0.14081925,0.010735734,-0.28531227,0.04890377,-0.06195848
X9930013L23Rik,0.5403733,-0.3683148,-0.6514925,1.6276379,0.43330485,-1.6513711,-1.3004273,-1.0774484,0.47061443,-0.11234771,0.11472497,-0.07687222,-0.07397056,-0.8689093,-0.91911465,0.13573448,-0.9518432,1.1961427,-0.18993902
